,nodeID_from,nodeID_to,mode,line,year
0,0,1,heavy_rail,WMATA Metrorail - Silver Line,2022
1,1,4,heavy_rail,WMATA Metrorail - Silver Line,2022
2,2,3,heavy_rail,WMATA Metrorail - Silver Line,2022
3,3,4,heavy_rail,WMATA Metrorail - Silver Line,2022
