nodeID,nodeLabel,latitude,longitude,mode,year
0,ASEAN,106.7984453997833,-6.238990138781958,heavy_rail,2019.0
1,Dukuh Atas BNI,106.82278621092658,-6.200775320588864,heavy_rail,2019.0
2,Bendungan Hilir,106.81789034865616,-6.215036597911777,heavy_rail,2019.0
3,Istora Mandiri,106.80861025668733,-6.222341102019616,heavy_rail,2019.0
4,Senayan,106.8024805009956,-6.226714541244343,heavy_rail,2019.0
5,Bundaran HI,106.82299569818468,-6.191868082632629,heavy_rail,2019.0
6,Setiabudi Astra,106.82149044772011,-6.209593927957048,heavy_rail,2019.0
7,Blok M BCA,106.79812393034113,-6.24447491580591,heavy_rail,2019.0
8,Fatmawati,106.79240067058491,-6.292451453606466,heavy_rail,2019.0
9,Blok A,106.79719084767362,-6.25581700353834,heavy_rail,2019.0
10,Haji Nawi,106.79734645160164,-6.266799496115109,heavy_rail,2019.0
11,Cipete Raya,106.79733351194405,-6.278309180102776,heavy_rail,2019.0
12,Lebak Bulus Grab,106.77477169703829,-6.289301226146224,heavy_rail,2019.0
13,Thamrin,106.82300150633972,-6.182909196076626,heavy_rail,2025.0
14,Kota,106.81404844833548,-6.13936625104796,heavy_rail,2027.0
15,Glodok,106.81586151592025,-6.145929297981809,heavy_rail,2027.0
16,Monas,106.82324863723056,-6.176217868887184,heavy_rail,2025.0
17,Harmoni,106.8202870020538,-6.165929997468588,heavy_rail,2029.0
18,Sawah Besar,106.81901804390874,-6.160466624469193,heavy_rail,2029.0
19,Mangga Besar,106.81743086290838,-6.151534230895789,heavy_rail,2029.0
20,Thamrin,106.82429454445388,-6.183279384763766,heavy_rail,2034.0
21,Sudirman Baru (BNI City),106.81970761000973,-6.201621996709223,heavy_rail,2018.0
22,SHIA Airport,106.65221692748307,-6.127441353906226,heavy_rail,2018.0
23,Batu Ceper,106.6653456401347,-6.171925517205028,heavy_rail,2018.0
24,Rasuna Said,106.83221594964168,-6.221400260481475,heavy_rail,2023.0
25,Kampung Rambutan,106.88436487617207,-6.309550710823219,heavy_rail,2023.0
26,Taman Mini,106.88059318182725,-6.292986738590159,heavy_rail,2023.0
27,Dukuh Atas,106.82553092352225,-6.204878351685306,heavy_rail,2023.0
28,Setiabudi,106.82971685470733,-6.207870824655302,heavy_rail,2023.0
29,Pancoran,106.84101524041205,-6.24283085036177,heavy_rail,2023.0
30,Cikoko,106.8571022831941,-6.24352,heavy_rail,2023.0
