,nodeID,nodeLabel,latitude,longitude,mode,year
29,29,Dongnae,129.07845088839633,35.2055789033338,heavy_rail,1985.0
30,30,Myeongnyun,129.0796501562147,35.212609524129775,heavy_rail,1985.0
31,31,Busan Dae (Pusan National University),129.08932164977944,35.22968963733635,heavy_rail,1985.0
32,32,Dusil,129.09138986716687,35.2570671641986,heavy_rail,1985.0
33,33,Sicheong (City Hall),129.07655700775297,35.179714645515084,heavy_rail,1985.0
34,34,Seomyeon,129.0594804454558,35.158089496416984,heavy_rail,1985.0
35,35,Oncheonjang,129.08634760643787,35.22027761172926,heavy_rail,1985.0
36,36,Jungang,129.0364195055824,35.10371994702079,heavy_rail,1987.0
37,37,Nampo,129.03488358721114,35.097882952515874,heavy_rail,1988.0
38,38,Beomil,129.0593715965095,35.14094985685954,heavy_rail,1987.0
39,39,Jagalchi,129.0267311608989,35.09728889561264,heavy_rail,1988.0
40,40,Mulmangol,129.08584156655976,35.17660889243798,heavy_rail,2005.0
41,41,Yeonsan,129.08162747746834,35.18590569175715,heavy_rail,2005.0
42,42,Geoje,129.0740403658802,35.18852637240126,heavy_rail,2005.0
43,43,Namsanjeong,129.02394024925405,35.213392920498805,heavy_rail,2005.0
44,44,Mandeok,129.0364629863831,35.212974135365705,heavy_rail,2005.0
45,45,Sukdeung,129.01316444220453,35.21207330887238,heavy_rail,2005.0
46,46,Gupo,128.99632835702337,35.20667316897483,heavy_rail,2005.0
47,47,Chaeyuk Gongwon (Sports Park),128.96951228477286,35.21247423099675,heavy_rail,2005.0
48,48,Gangseo-gu Cheong (Gangseo-gu Office),128.9818103025387,35.211241594463125,heavy_rail,2005.0
49,49,Mangmi,129.1074609313738,35.17176810423642,heavy_rail,2005.0
50,50,Jonghap Undongjang (Sports Complex),129.06764037695598,35.190955991035125,heavy_rail,2005.0
51,51,Suyeong,129.1147066534821,35.16550309360568,heavy_rail,2005.0
52,52,Minam,129.06870656204916,35.206467314470245,heavy_rail,2005.0
53,53,Baesan,129.09581282418398,35.17345572895329,heavy_rail,2005.0
54,54,Deokcheon,129.00576774688676,35.21022691481166,heavy_rail,2005.0
55,55,Daejeo,128.9610110829317,35.213342624452785,heavy_rail,2005.0
56,56,Sajik,129.06520446500593,35.19864901351527,heavy_rail,2005.0
57,57,Minam,129.06890745345072,35.20677205891734,heavy_rail,2011.0
58,58,Dongnae,129.0772920137665,35.20470887270598,heavy_rail,2011.0
59,59,Chungnyeolsa,129.09765750328745,35.19983826756362,heavy_rail,2011.0
60,60,Myeongjang,129.10177513504283,35.2052448964397,heavy_rail,2011.0
61,61,Seokdae,129.13684900924,35.21811938480769,heavy_rail,2011.0
62,62,Gochon,129.1604744879419,35.23612454176499,heavy_rail,2011.0
63,63,Suan,129.08386127639898,35.2017799781498,heavy_rail,2011.0
64,64,Nakmin,129.09084398909852,35.200255273293806,heavy_rail,2011.0
65,65,Seodong,129.1074730760518,35.21308738629369,heavy_rail,2011.0
66,66,Geumsa,129.1150553686141,35.21578730302659,heavy_rail,2011.0
67,67,Banyeo Nongsanmul Sijang (Banyeo Agricultural Market),129.12402624725866,35.217737615018194,heavy_rail,2011.0
68,68,Yeongsandae (Youngsan University),129.14609741301388,35.22563933962816,heavy_rail,2011.0
69,69,Dongbusandaehak (Dong-Pusan College),129.15368308105536,35.23246915647004,heavy_rail,2011.0
70,70,Anpyeong,129.1717012845191,35.23741262081921,heavy_rail,2011.0
71,71,Jung-dong,129.16815240007395,35.166684597891525,heavy_rail,2002.0
72,72,Jangsan,129.17673741510802,35.1698545792709,heavy_rail,2002.0
73,73,Haeundae,129.15882494041597,35.16366483366346,heavy_rail,2002.0
74,74,Begseuko (BEXCO),129.1388728567939,35.168896867375565,heavy_rail,2002.0
75,75,Senteom Siti (Centum City),129.13152603143968,35.16879372815727,heavy_rail,2002.0
76,76,Millak,129.1216934284953,35.16739724860764,heavy_rail,2002.0
77,77,Suyeong,129.1146373775096,35.16520704896022,heavy_rail,2002.0
78,78,Gwangan,129.11317148554312,35.15785596652902,heavy_rail,2002.0
79,79,Namcheon,129.1078326932128,35.14215195036299,heavy_rail,2001.0
80,80,Geumnyeonsan,129.11095689702395,35.149839617795394,heavy_rail,2001.0
81,81,Daeyeon,129.09218818958004,35.13514263916247,heavy_rail,2001.0
82,82,Gyeongseongdae Bugyeongdae (Kyungsung University–Pukyong National University),129.10053863701222,35.13762668361504,heavy_rail,2001.0
83,83,Motgol,129.08438458771275,35.13473272031702,heavy_rail,2001.0
84,84,Munhyeon,129.06733120584212,35.13911590524191,heavy_rail,2001.0
85,85,Jigegol,129.07440710645002,35.13558400658822,heavy_rail,2001.0
86,86,Munjeon (Busan International Finance Center–Busan Bank),129.06671080440154,35.14593111570669,heavy_rail,2001.0
87,87,Jeonpo,129.06536654243158,35.15307790090705,heavy_rail,2001.0
88,88,Seomyeon,129.05907276116417,35.15769910926998,heavy_rail,1999.0
89,89,Gaya,129.0429357772905,35.15586508215332,heavy_rail,1999.0
90,90,Gamjeon,128.99097927407593,35.15572211942994,heavy_rail,1999.0
91,91,Jurye,129.002884957492,35.15047882591399,heavy_rail,1999.0
92,92,Modeok,128.98578486931888,35.181242849597496,heavy_rail,1999.0
93,93,Mora,128.98844425689038,35.189300864076834,heavy_rail,1999.0
94,94,Deokpo,128.98382855351886,35.1733928273754,heavy_rail,1999.0
95,95,Sasang,128.9845104458439,35.16256511718756,heavy_rail,1999.0
96,96,Gumyeong,128.99964097454085,35.20275939428787,heavy_rail,1999.0
97,97,Gunam,128.99500477126617,35.19692480636648,heavy_rail,1999.0
98,98,Sujeong,129.00920741221944,35.22335943697165,heavy_rail,1999.0
99,99,Deokcheon,129.00501299732605,35.21086222021789,heavy_rail,1999.0
100,100,Geumgok,129.01688708061292,35.267459254403995,heavy_rail,1999.0
101,101,Yangsan,129.02641385744693,35.33874574028549,heavy_rail,2008.0
102,102,Dongwon,129.012389223634,35.258628626565596,heavy_rail,1999.0
103,103,Yulli,129.0129283550264,35.24713063919689,heavy_rail,1999.0
104,104,Hwamyeong,129.01387232964058,35.235885338806,heavy_rail,1999.0
105,105,Hopo,129.01751150944955,35.28108668128816,heavy_rail,1999.0
106,106,Dongbaek,129.14781075371297,35.16149039071894,heavy_rail,2002.0
107,107,Namyangsan,129.0193541879692,35.325499400003864,heavy_rail,2008.0
108,108,Busan Dae Yangsan Kaempeosu (Pusan National University Yangsan Campus),129.01396700710308,35.31686028629457,heavy_rail,2009.0
109,109,Jeungsan,129.01022658120343,35.30833753715869,heavy_rail,2015.0
110,110,Naengjeong,129.01185162390874,35.15123274083746,heavy_rail,1999.0
111,111,Gaegeum,129.0203746265435,35.15325114057975,heavy_rail,1999.0
112,112,Donguidae (Dong-eui University),129.03273431499576,35.15410714043964,heavy_rail,1999.0
113,113,Buam,129.05053470901936,35.157452076748264,heavy_rail,1999.0
114,114,Sasang,128.98591909499402,35.16227755212314,light_rail,2011.0
115,115,Gwaebeop Renecite,128.97758257383202,35.163277930195264,light_rail,2011.0
116,116,Seobusan Yutongjigu,128.9549068797237,35.16644166989734,light_rail,2011.0
117,117,Gimhae International Airport,128.94854841111396,35.17192223061733,light_rail,2011.0
118,118,Deokdu,128.95408496934562,35.18197096201391,light_rail,2011.0
119,119,Deunggu,128.96350685037754,35.19616398905542,light_rail,2011.0
120,120,Daejeo,128.96044353432484,35.21306956818161,light_rail,2011.0
121,121,Pyeonggang,128.9506612783522,35.21401651166846,light_rail,2011.0
122,122,Daesa,128.93832509436754,35.21767080151092,light_rail,2011.0
123,123,Buram,128.92786069238645,35.22215529889429,light_rail,2011.0
124,124,Jinae,128.92377896853145,35.22752116756871,light_rail,2011.0
125,125,Gimhae College,128.91553601450232,35.22899611324581,light_rail,2011.0
126,126,Inje University,128.90175990307858,35.22807410583114,light_rail,2011.0
127,127,Gimhae City Hall,128.89036130453866,35.22708090104338,light_rail,2011.0
128,128,Buwon,128.88384353151508,35.226459626961855,light_rail,2011.0
129,129,Bonghwang,128.8742759113033,35.22725971224517,light_rail,2011.0
130,130,Royal Tomb of King Suro,128.87213707225453,35.232798018046026,light_rail,2011.0
131,131,Gimhae National Museum,128.87181675547805,35.2400164950823,light_rail,2011.0
132,132,Yeonji Park,128.86926654713767,35.249625456748475,light_rail,2011.0
133,133,Presbyterian University,128.8672973776114,35.25947508783153,light_rail,2011.0
134,134,Kaya University,128.86516160779956,35.26676464472746,light_rail,2011.0
135,135,Busan,129.04251600356093,35.11589961793737,commuter_rail,0.0
136,136,Sasang,128.98892355813086,35.1624772195473,commuter_rail,1984.0
137,137,Gupo,128.99718749501244,35.205309910186145,commuter_rail,1985.0
138,138,Hwamyeong,129.00762321108056,35.23449282979412,commuter_rail,2001.0
139,139,Mulgeum,128.9854038557342,35.3066115482132,commuter_rail,2003.0
140,140,Bujeon,129.06021415375096,35.16436796738323,commuter_rail,2016.0
141,141,Geojehaemaji,129.0690772128371,35.181386929478535,commuter_rail,2016.0
142,142,Geoje,129.0744706849764,35.189675344594505,commuter_rail,2016.0
143,143,Gyodae (Busan National University of Education),129.07946789969134,35.1936886314581,commuter_rail,2016.0
144,144,Dongnae,129.09135730103452,35.197201202145465,commuter_rail,2016.0
145,145,Allak,129.1006295744532,35.19603119099321,commuter_rail,2016.0
146,146,Busan Won-dong,129.11417182959462,35.193634567906585,commuter_rail,2020.0
147,147,Jaesong,129.12010325008833,35.188101880522865,commuter_rail,2016.0
148,148,Centum,129.12451033460923,35.179461714493314,commuter_rail,2016.0
149,149,BEXCO,129.13607921268624,35.17157329288423,commuter_rail,2016.0
150,150,Sinhaeundae,129.17682002931303,35.18173554538143,commuter_rail,2016.0
151,151,Songjeong,129.20208073601196,35.18774603861284,commuter_rail,2016.0
152,152,OSIRIA,129.2083281404449,35.19629952723993,commuter_rail,2016.0
153,153,Gijang,129.21891676965748,35.244459430413514,commuter_rail,2016.0
154,154,Ilgwang,129.23323413181504,35.26825796172251,commuter_rail,2016.0
155,155,Ulsan,129.1380459499968,35.5514376683461,high_speed_rail,2016.0
156,156,Busan,129.0427427400495,35.11584232042941,high_speed_rail,2016.0
157,157,Ulsan,129.1380459499968,35.5514376683461,high_speed_rail,2016.0
158,158,Busan,129.0427427400495,35.11584232042941,high_speed_rail,2016.0
159,159,Beomnaegol,129.0592461875855,35.147243081073064,None,1985.0
160,160,Bujeon,129.063002043089,35.1626250974915,None,1985.0
161,161,Yeonsan,129.0814697132073,35.18609176826116,None,1985.0
162,162,Gyodae (Busan National University of Education),129.08001136949642,35.195306785369105,None,1985.0
163,163,Jangjeon,129.08812072292966,35.238073952378556,None,1985.0
164,164,Guseo,129.09128072146603,35.24733237033347,None,1985.0
165,165,Namsan,129.09244575063616,35.26532117531204,None,1985.0
166,166,Beomeosa,129.0926497947407,35.2731399572067,None,1985.0
167,167,Nopo,129.09515662739383,35.28401903843386,None,1986.0
168,168,Jung-dong,129.16815240007395,35.166684597891525,None,2002.0
169,169,Jangsan,129.17673741510802,35.1698545792709,None,2002.0
170,170,Haeundae,129.15882494041597,35.16366483366346,None,2002.0
171,171,Begseuko (BEXCO),129.1388728567939,35.168896867375565,None,2002.0
172,172,Senteom Siti (Centum City),129.13152603143968,35.16879372815727,None,2002.0
173,173,Millak,129.1216934284953,35.16739724860764,None,2002.0
174,174,Suyeong,129.1146373775096,35.16520704896022,None,2002.0
175,175,Gwangan,129.11317148554312,35.15785596652902,None,2002.0
176,176,Namcheon,129.1078326932128,35.14215195036299,None,2001.0
177,177,Geumnyeonsan,129.11095689702395,35.149839617795394,None,2001.0
178,178,Daeyeon,129.09218818958004,35.13514263916247,None,2001.0
179,179,Gyeongseongdae Bugyeongdae (Kyungsung University–Pukyong National University),129.10053863701222,35.13762668361504,None,2001.0
180,180,Motgol,129.08438458771275,35.13473272031702,None,2001.0
181,181,Munhyeon,129.06733120584212,35.13911590524191,None,2001.0
182,182,Jigegol,129.07440710645002,35.13558400658822,None,2001.0
183,183,Munjeon (Busan International Finance Center–Busan Bank),129.06671080440154,35.14593111570669,None,2001.0
184,184,Jeonpo,129.06536654243158,35.15307790090705,None,2001.0
185,185,Busan,129.04251600356093,35.11589961793737,None,0.0
186,186,Seomyeon,129.05907276116417,35.15769910926998,None,1999.0
187,187,Gaya,129.0429357772905,35.15586508215332,None,1999.0
188,188,Gamjeon,128.99097927407593,35.15572211942994,None,1999.0
189,189,Jurye,129.002884957492,35.15047882591399,None,1999.0
190,190,Modeok,128.98578486931888,35.181242849597496,None,1999.0
191,191,Mora,128.98844425689038,35.189300864076834,None,1999.0
192,192,Deokpo,128.98382855351886,35.1733928273754,None,1999.0
193,193,Sasang,128.9845104458439,35.16256511718756,None,1999.0
194,194,Gumyeong,128.99964097454085,35.20275939428787,None,1999.0
195,195,Gunam,128.99500477126617,35.19692480636648,None,1999.0
196,196,Sujeong,129.00920741221944,35.22335943697165,None,1999.0
197,197,Deokcheon,129.00501299732605,35.21086222021789,None,1999.0
198,198,Geumgok,129.01688708061292,35.267459254403995,None,1999.0
199,199,Yangsan,129.02641385744693,35.33874574028549,None,2008.0
200,200,Mulmangol,129.08584156655976,35.17660889243798,None,2005.0
201,201,Yeonsan,129.08162747746834,35.18590569175715,None,2005.0
202,202,Geoje,129.0740403658802,35.18852637240126,None,2005.0
203,203,Namsanjeong,129.02394024925405,35.213392920498805,None,2005.0
204,204,Mandeok,129.0364629863831,35.212974135365705,None,2005.0
205,205,Sukdeung,129.01316444220453,35.21207330887238,None,2005.0
206,206,Gupo,128.99632835702337,35.20667316897483,None,2005.0
207,207,Chaeyuk Gongwon (Sports Park),128.96951228477286,35.21247423099675,None,2005.0
208,208,Gangseo-gu Cheong (Gangseo-gu Office),128.9818103025387,35.211241594463125,None,2005.0
209,209,Minam,129.06890745345072,35.20677205891734,None,2011.0
210,210,Dongnae,129.0772920137665,35.20470887270598,None,2011.0
211,211,Chungnyeolsa,129.09765750328745,35.19983826756362,None,2011.0
212,212,Myeongjang,129.10177513504283,35.2052448964397,None,2011.0
213,213,Seokdae,129.13684900924,35.21811938480769,None,2011.0
214,214,Gochon,129.1604744879419,35.23612454176499,None,2011.0
215,215,Toseong,129.01978981500565,35.10049695129236,None,1988.0
216,216,Dongdaesin,129.01784976702942,35.11021411537614,None,1990.0
217,217,Seodaesin,129.0121250009264,35.11088502894994,None,1990.0
218,218,Hadan,128.96690584539863,35.10626144480261,None,1994.0
219,219,Daeti,129.00024725108085,35.10331068379517,None,1994.0
220,220,Sinpyeong,128.96068051822797,35.0952186511841,None,1994.0
221,221,Dongmae,128.97342272755373,35.089789610915886,None,2017.0
222,222,Jangrim,128.97748364417254,35.08196024261924,None,2017.0
223,223,Sinjangnim,128.9768781735452,35.07477928033313,None,2017.0
224,224,Natgae,128.97975048409603,35.06530958457319,None,2017.0
225,225,Dadae pohang (Dadaepo Harbor),128.97148697078157,35.05764096001838,None,2017.0
226,226,Dadaepo haesu yeokjang (Dadaepo Beach),128.96598361858392,35.04816195635764,None,2017.0
227,227,Dangni,128.97420168326047,35.10331960928375,None,1994.0
228,228,Saha,128.9828441677369,35.099791677776956,None,1994.0
229,229,Goejeong,128.9927344303041,35.099868801613276,None,1994.0
230,230,Busanjin,129.0491262024102,35.12899329116016,None,1987.0
231,231,Busan,129.03994169632003,35.11562387036479,None,1987.0
232,232,Choryang,129.04345979185416,35.1219975185316,None,1987.0
233,233,Jwacheon,129.05437210932567,35.13428654615837,None,1987.0
234,234,Bujeon,129.06021415375096,35.16436796738323,None,2016.0
235,235,Geojehaemaji,129.0690772128371,35.181386929478535,None,2016.0
236,236,Geoje,129.0744706849764,35.189675344594505,None,2016.0
237,237,Gyodae (Busan National University of Education),129.07946789969134,35.1936886314581,None,2016.0
238,238,Dongnae,129.09135730103452,35.197201202145465,None,2016.0
239,239,Allak,129.1006295744532,35.19603119099321,None,2016.0
240,240,Busan Won-dong,129.11417182959462,35.193634567906585,None,2020.0
241,241,Jaesong,129.12010325008833,35.188101880522865,None,2016.0
242,242,Centum,129.12451033460923,35.179461714493314,None,2016.0
243,243,BEXCO,129.13607921268624,35.17157329288423,None,2016.0
244,244,Sinhaeundae,129.17682002931303,35.18173554538143,None,2016.0
245,245,Songjeong,129.20208073601196,35.18774603861284,None,2016.0
246,246,OSIRIA,129.2083281404449,35.19629952723993,None,2016.0
247,247,Gijang,129.21891676965748,35.244459430413514,None,2016.0
248,248,Ilgwang,129.23323413181504,35.26825796172251,None,2016.0
249,249,Sasang,128.98591909499402,35.16227755212314,None,2011.0
250,250,Gwaebeop Renecite,128.97758257383202,35.163277930195264,None,2011.0
251,251,Seobusan Yutongjigu,128.9549068797237,35.16644166989734,None,2011.0
252,252,Gimhae International Airport,128.94854841111396,35.17192223061733,None,2011.0
253,253,Deokdu,128.95408496934562,35.18197096201391,None,2011.0
254,254,Deunggu,128.96350685037754,35.19616398905542,None,2011.0
255,255,Daejeo,128.96044353432484,35.21306956818161,None,2011.0
256,256,Pyeonggang,128.9506612783522,35.21401651166846,None,2011.0
257,257,Daesa,128.93832509436754,35.21767080151092,None,2011.0
258,258,Buram,128.92786069238645,35.22215529889429,None,2011.0
259,259,Jinae,128.92377896853145,35.22752116756871,None,2011.0
260,260,Gimhae College,128.91553601450232,35.22899611324581,None,2011.0
261,261,Inje University,128.90175990307858,35.22807410583114,None,2011.0
262,262,Gimhae City Hall,128.89036130453866,35.22708090104338,None,2011.0
263,263,Buwon,128.88384353151508,35.226459626961855,None,2011.0
264,264,Bonghwang,128.8742759113033,35.22725971224517,None,2011.0
265,265,Royal Tomb of King Suro,128.87213707225453,35.232798018046026,None,2011.0
266,266,Gimhae National Museum,128.87181675547805,35.2400164950823,None,2011.0
267,267,Yeonji Park,128.86926654713767,35.249625456748475,None,2011.0
268,268,Presbyterian University,128.8672973776114,35.25947508783153,None,2011.0
269,269,Kaya University,128.86516160779956,35.26676464472746,None,2011.0
270,270,Yangjeong,129.07124666458247,35.17301623923282,None,1985.0
271,271,Dongnae,129.07845088839633,35.2055789033338,None,1985.0
272,272,Myeongnyun,129.0796501562147,35.212609524129775,None,1985.0
273,273,Busan Dae (Pusan National University),129.08932164977944,35.22968963733635,None,1985.0
274,274,Dusil,129.09138986716687,35.2570671641986,None,1985.0
275,275,Sicheong (City Hall),129.07655700775297,35.179714645515084,None,1985.0
276,276,Seomyeon,129.0594804454558,35.158089496416984,None,1985.0
277,277,Oncheonjang,129.08634760643787,35.22027761172926,None,1985.0
278,278,Jungang,129.0364195055824,35.10371994702079,None,1987.0
279,279,Nampo,129.03488358721114,35.097882952515874,None,1988.0
280,280,Beomil,129.0593715965095,35.14094985685954,None,1987.0
281,281,Jagalchi,129.0267311608989,35.09728889561264,None,1988.0
282,282,Dongwon,129.012389223634,35.258628626565596,None,1999.0
283,283,Yulli,129.0129283550264,35.24713063919689,None,1999.0
284,284,Hwamyeong,129.01387232964058,35.235885338806,None,1999.0
285,285,Hopo,129.01751150944955,35.28108668128816,None,1999.0
286,286,Dongbaek,129.14781075371297,35.16149039071894,None,2002.0
287,287,Namyangsan,129.0193541879692,35.325499400003864,None,2008.0
288,288,Busan Dae Yangsan Kaempeosu (Pusan National University Yangsan Campus),129.01396700710308,35.31686028629457,None,2009.0
289,289,Jeungsan,129.01022658120343,35.30833753715869,None,2015.0
290,290,Mangmi,129.1074609313738,35.17176810423642,None,2005.0
291,291,Jonghap Undongjang (Sports Complex),129.06764037695598,35.190955991035125,None,2005.0
292,292,Naengjeong,129.01185162390874,35.15123274083746,None,1999.0
293,293,Suyeong,129.1147066534821,35.16550309360568,None,2005.0
294,294,Minam,129.06870656204916,35.206467314470245,None,2005.0
295,295,Baesan,129.09581282418398,35.17345572895329,None,2005.0
296,296,Deokcheon,129.00576774688676,35.21022691481166,None,2005.0
297,297,Daejeo,128.9610110829317,35.213342624452785,None,2005.0
298,298,Sajik,129.06520446500593,35.19864901351527,None,2005.0
299,299,Gaegeum,129.0203746265435,35.15325114057975,None,1999.0
300,300,Donguidae (Dong-eui University),129.03273431499576,35.15410714043964,None,1999.0
301,301,Buam,129.05053470901936,35.157452076748264,None,1999.0
302,302,Suan,129.08386127639898,35.2017799781498,None,2011.0
303,303,Nakmin,129.09084398909852,35.200255273293806,None,2011.0
304,304,Seodong,129.1074730760518,35.21308738629369,None,2011.0
305,305,Geumsa,129.1150553686141,35.21578730302659,None,2011.0
306,306,Banyeo Nongsanmul Sijang (Banyeo Agricultural Market),129.12402624725866,35.217737615018194,None,2011.0
307,307,Yeongsandae (Youngsan University),129.14609741301388,35.22563933962816,None,2011.0
308,308,Dongbusandaehak (Dong-Pusan College),129.15368308105536,35.23246915647004,None,2011.0
309,309,Anpyeong,129.1717012845191,35.23741262081921,None,2011.0
310,310,Sasang,128.98892355813086,35.1624772195473,None,1984.0
311,311,Gupo,128.99718749501244,35.205309910186145,None,1985.0
312,312,Hwamyeong,129.00762321108056,35.23449282979412,None,2001.0
313,313,Mulgeum,128.9854038557342,35.3066115482132,None,2003.0
314,314,Ulsan,129.1380459499968,35.5514376683461,None,2016.0
315,315,Busan,129.0427427400495,35.11584232042941,None,2016.0
