nodeID,nodeLabel,latitude,longitude,mode,year
0,Brin,8.895652983425634,44.42799857860135,default,1990.0
1,Brignole,8.94854060425331,44.40718049247232,default,2012.0
2,De Ferrari,8.93403741385751,44.407709464502574,default,2005.0
3,Sarzano/Sant'Agostino,8.93168708769528,44.404239492081544,default,2006.0
4,San Giorgio,8.92859860321721,44.4085716273529,default,2003.0
5,Darsena,8.926827217055859,44.41295544959539,default,2003.0
6,Principe,8.919207996381203,44.416301608779946,default,1992.0
7,Dinegro,8.912134437492318,44.41391063117702,default,1990.0
8,Brin,8.895652983425634,44.42799857860135,None,1990.0
9,Brignole,8.94854060425331,44.40718049247232,None,2012.0
10,De Ferrari,8.93403741385751,44.407709464502574,None,2005.0
11,Sarzano/Sant'Agostino,8.93168708769528,44.404239492081544,None,2006.0
12,San Giorgio,8.92859860321721,44.4085716273529,None,2003.0
13,Darsena,8.926827217055859,44.41295544959539,None,2003.0
14,Principe,8.919207996381203,44.416301608779946,None,1992.0
15,Dinegro,8.912134437492318,44.41391063117702,None,1990.0
