nodeID,nodeLabel,latitude,longitude,mode,year
86,Irving Park,-87.6749332,41.9543516,None,1907.0
87,Kedzie,-87.7095588,41.9660603,None,1907.0
88,Irving Park,-87.6749697,41.9543527,None,1907.0
89,Francisco,-87.7022132,41.9661187,None,1907.0
90,Francisco,-87.7022105,41.9661881,None,1907.0
91,Addison,-87.6747262,41.9470501,None,1907.0
92,Addison,-87.6747689,41.9470516,None,1907.0
93,Rockwell,-87.6948948,41.9662459,None,1907.0
94,Paulina,-87.6708193,41.9437163,None,1907.0
95,Western,-87.6885178,41.9662982,None,1907.0
96,Western,-87.6884482,41.9662349,None,1907.0
97,Damen,-87.6788433,41.9664153,None,1907.0
98,Damen,-87.6788409,41.9663859,None,1907.0
99,Montrose,-87.6751167,41.9616755,None,1907.0
100,Montrose,-87.6751532,41.9616741,None,1907.0
101,Paulina,-87.6708187,41.9436888,None,1907.0
102,Southport,-87.663589,41.9438338,None,1907.0
103,Southport,-87.6635877,41.9438051,None,1907.0
104,Rockwell,-87.6948948,41.9661798,None,1907.0
105,Kimball,-87.7131917,41.968105,None,1907.0
106,Fullerton,-87.652788,41.925163,None,1900.0
107,Kimball,-87.7131269,41.9681057,None,1907.0
108,Fullerton,-87.652677,41.925162,None,1900.0
109,Fullerton,-87.65295,41.925154,None,1900.0
110,Armitage,-87.652561,41.917966,None,1900.0
111,Armitage,-87.652677,41.917963,None,1900.0
112,North/Clybourn,-87.6493725,41.9108179,None,0.0
113,Belmont,-87.653308,41.939853,None,1900.0
114,Sedgwick,-87.6388509,41.9103861,None,1900.0
115,Merchandise Mart,-87.6340254,41.8888791,None,1930.0
116,Chicago,-87.6357061,41.8959762,None,1900.0
117,Merchandise Mart,-87.633972,41.8888778,None,1930.0
118,Sedgwick,-87.6388572,41.9104137,None,1900.0
119,Chicago,-87.6356699,41.8959778,None,1900.0
120,Wilson,-87.658035,41.965445,None,1900.0
121,Addison,-87.653577,41.947514,None,1900.0
122,Addison,-87.653676,41.94751,None,1900.0
123,Sheridan,-87.655242,41.953876,None,1900.0
124,Sheridan,-87.6552428,41.9539066,None,1900.0
125,Wilson,-87.657927,41.965462,None,1900.0
126,Belmont,-87.6533523,41.939855,None,1900.0
127,Fullerton,-87.6528297,41.925163,None,1900.0
128,La Salle/Van Buren,-87.6313616,41.8768434,None,0.0
129,Washington/Wells,-87.6338675,41.8826041,None,1995.0
130,Harold Washington Library-State/Van Buren,-87.6288643,41.8768738,None,0.0
131,Washington/Wells,-87.6338197,41.8826041,None,1995.0
132,Harold Washington Library-State/Van Buren,-87.6288739,41.8769082,None,0.0
133,La Salle/Van Buren,-87.6313624,41.8768793,None,0.0
134,Belmont,-87.653181,41.939848,None,1900.0
135,Quincy,-87.6337641,41.8787679,None,1897.0
136,Quincy,-87.6337233,41.8787698,None,1897.0
137,Belmont,-87.653472,41.939846,None,0.0
138,Wellington,-87.653201,41.936408,None,1900.0
139,Wellington,-87.653318,41.936405,None,1900.0
140,Diversey,-87.653062,41.932565,None,1900.0
141,Diversey,-87.653179,41.932565,None,1900.0
142,Adams/Wabash,-87.6260932,41.879681,None,0.0
143,Cottage Grove,-87.6059729,41.7804357,None,1893.0
144,Adams/Wabash,-87.6261373,41.8795483,None,0.0
145,Cottage Grove,-87.6059718,41.7803778,None,1893.0
146,State/Lake,-87.6279578,41.8857699,None,0.0
147,King Drive,-87.6156502,41.7802635,None,1893.0
148,State/Lake,-87.6279607,41.8857386,None,0.0
149,King Drive,-87.6156434,41.7802058,None,1893.0
150,Clark/Lake,-87.6313602,41.8857225,None,0.0
151,Clark/Lake,-87.6313575,41.8857555,None,0.0
152,Randolph/Wabash,-87.6262317,41.8831096,None,0.0
153,Randolph/Wabash,-87.6261831,41.8831126,None,0.0
154,Halsted,-87.6437762,41.7790576,None,0.0
155,Halsted,-87.6437839,41.7790258,None,0.0
156,Ashland/63rd,-87.6641741,41.7789008,None,0.0
157,Ashland/63rd,-87.664182,41.7789959,None,0.0
158,Division,-87.6671796,41.9035623,None,0.0
159,Garfield,-87.6311455,41.7954942,None,0.0
160,Division,-87.6672111,41.903519,None,0.0
161,Garfield,-87.6312583,41.7954895,None,0.0
162,Roosevelt,-87.6273878,41.8673866,None,0.0
163,Cermak-Chinatown,-87.6311665,41.8536047,None,0.0
164,Cermak-Chinatown,-87.631054,41.8536255,None,0.0
165,63rd,-87.6309446,41.7807828,None,0.0
166,69th,-87.6257568,41.7683513,None,0.0
167,95th/Dan Ryan,-87.6243302,41.7223792,None,0.0
168,79th,-87.6251232,41.7501051,None,0.0
169,87th,-87.624805,41.7354903,None,0.0
170,79th,-87.6252092,41.750106,None,0.0
171,87th,-87.62471,41.7354882,None,0.0
172,95th/Dan Ryan,-87.6244513,41.722372,None,0.0
173,63rd,-87.6310824,41.7807811,None,0.0
174,69th,-87.6258464,41.7683531,None,0.0
175,47th,-87.6311447,41.8102763,None,0.0
176,47th,-87.6310367,41.8102513,None,0.0
177,Sox-35th,-87.6306242,41.8321174,None,0.0
178,Roosevelt,-87.626707,41.8674004,None,1993.0
179,Sox-35th,-87.6307375,41.8321155,None,0.0
180,47th,-87.6188816,41.8091361,None,1892.0
181,47th,-87.6188377,41.809137,None,1892.0
182,43rd,-87.6190724,41.8163931,None,1892.0
183,43rd,-87.6190409,41.8163951,None,1892.0
184,Indiana,-87.6218155,41.8217811,None,1892.0
185,Indiana,-87.6218182,41.8218126,None,1892.0
186,35th-Bronzeville-IIT,-87.6258428,41.8324973,None,1892.0
187,35th-Bronzeville-IIT,-87.6259365,41.8324931,None,1892.0
188,Cermak-McCormick Place,-87.6264405,41.8526932,None,2015.0
189,Cermak-McCormick Place,-87.6263581,41.8526891,None,2015.0
190,Garfield,-87.6183761,41.795324,None,1892.0
191,Garfield,-87.6183326,41.795324,None,1892.0
192,51st,-87.6185614,41.8024076,None,1892.0
193,51st,-87.6185167,41.8024089,None,1892.0
194,Roosevelt,-87.626584,41.8674039,None,1993.0
195,Pulaski,-87.7241161,41.8539231,None,0.0
196,Kedzie,-87.7057384,41.8540914,None,0.0
197,California,-87.6947251,41.8542461,None,0.0
198,Central Park,-87.7151348,41.8539567,None,0.0
199,Damen,-87.6767973,41.8544556,None,0.0
200,Polk,-87.6696006,41.8713894,None,0.0
201,18th,-87.6692149,41.8579583,None,0.0
202,Damen,-87.6768018,41.8545357,None,0.0
203,Western,-87.6849056,41.8544243,None,0.0
204,California,-87.6947311,41.8543425,None,0.0
205,Kedzie,-87.7057414,41.8541965,None,0.0
206,Central Park,-87.7151395,41.85405,None,0.0
207,Pulaski,-87.7241117,41.8538164,None,0.0
208,Western,-87.6848997,41.8543275,None,0.0
209,Polk,-87.6695524,41.871388,None,0.0
210,18th,-87.6691763,41.8579569,None,0.0
211,LaSalle,-87.6316469,41.875672,None,0.0
212,Monroe,-87.6294424,41.8807251,None,0.0
213,Damen,-87.6776609,41.9098778,None,0.0
214,Jackson,-87.6293704,41.878173,None,0.0
215,Grand,-87.6476749,41.8911449,None,0.0
216,Chicago,-87.6553624,41.8961627,None,0.0
217,Damen,-87.6776338,41.9098989,None,0.0
218,Washington,-87.6294884,41.8832093,None,0.0
219,Clinton,-87.641035,41.8756012,None,0.0
220,Grand,-87.6476246,41.8911925,None,0.0
221,Clark/Lake,-87.6312903,41.8856844,None,0.0
222,Clark/Lake,-87.6312876,41.8857373,None,0.0
223,Washington,-87.6294539,41.883209,None,0.0
224,Chicago,-87.6553098,41.8962072,None,0.0
225,Jackson,-87.6292891,41.8781723,None,0.0
226,Monroe,-87.62938,41.8807275,None,0.0
227,Clinton,-87.6410296,41.8755409,None,0.0
228,LaSalle,-87.6316453,41.8756111,None,0.0
229,Hammond,-87.51600056945983,41.631016938963114,None,1998.0
