nodeID,nodeLabel,latitude,longitude,mode,year
0,,-9.168328032600897,38.73377759839755,default,1900.0
1,,-9.14127177810758,38.714205186133654,default,1891.0
2,,-9.122858254645507,38.713874793722454,default,1865.0
3,,-9.122862797501682,38.71387874231942,default,0.0
4,,-9.145358482893755,38.706201970047914,default,1928.0
5,,-9.098844315164257,38.76781124221628,default,1998.0
6,,-9.133800687413043,38.737051529822565,default,1998.0
7,Baixa-Chiado,-9.140238681693376,38.71078106108641,default,1998.0
8,,-9.157306289790597,38.75966279208322,default,1998.0
9,Rossio,-9.138785922191715,38.713892791210554,default,1998.0
10,Cais do Sodre,-9.144787383964996,38.70580699826246,default,1998.0
11,,-9.16606547505691,38.760506425635384,default,2002.0
12,,-9.135285894422822,38.72209302485214,default,1998.0
13,,-9.135959925730447,38.71687918289294,default,1998.0
14,,-9.134871766769464,38.7264286534176,default,1998.0
15,,-9.145289173668601,38.735279836408154,default,1995.0
16,,-9.149230278983794,38.72503738752778,default,1995.0
17,,-9.15550719143181,38.71974740813167,default,1997.0
18,,-9.157923291431842,38.75957788812809,default,1995.0
19,,-9.171636416966862,38.78587864816515,default,2004.0
20,,-9.155854692233305,38.76706061969307,default,2004.0
21,,-9.148246880411477,38.747746790401266,default,1995.0
22,,-9.146338427906755,38.73058902895238,default,1995.0
23,,-9.173361017876658,38.79325930682299,default,2004.0
24,,-9.15969436938039,38.772840153671496,default,2004.0
25,,-9.146623271080585,38.741304085162085,default,1995.0
26,,-9.099617421966315,38.767835020255234,default,1998.0
27,,-9.14448441866529,38.735407493530005,default,2009.0
28,,-9.128360776099129,38.76924081706787,default,2012.0
29,,-9.154024709284954,38.73485324728719,default,2009.0
30,,-9.13406838368499,38.737046423948726,default,1998.0
31,,-9.133263320920946,38.70741080750119,default,2007.0
32,,-9.139663598153845,38.7108244046733,default,1998.0
33,,-9.140816680281688,38.71443124778531,default,1959.0
34,,-9.14573163293511,38.72024004452834,default,1959.0
35,,-9.15029561268716,38.72989864215003,default,1959.0
36,,-9.16830292535326,38.74223554503965,default,1959.0
37,,-9.154392968204604,38.73483812832069,default,1959.0
38,Santa Apolonia,-9.123233163816707,38.71357168261386,default,2007.0
39,,-9.149964889840817,38.725121508718075,default,1959.0
40,,-9.15839776384911,38.7375793238013,default,1959.0
41,,-9.172642937731553,38.74855163472586,default,1982.0
42,,-9.197048052044636,38.762448747748095,default,1997.0
43,,-9.219888710696011,38.75793084315899,default,2004.0
44,,-9.192917481353362,38.75917570770491,default,1997.0
45,,-9.204605986134993,38.76088235425024,default,2004.0
46,,-9.188298799519458,38.753371857252006,default,1982.0
