nodeID,nodeLabel,latitude,longitude,mode,year
0,Tercer Milenio,-74.08388412144309,4.598143380759083,default,2000.0
1,Calle 26,-74.07221339441186,4.616581332108439,default,2000.0
2,Calle 39,-74.06872936516739,4.626607640784996,default,2000.0
3,Marly,-74.06679487101562,4.637444129730667,default,2000.0
4,Calle 63,-74.06485694637888,4.648423188691595,default,2000.0
5,Calle 72,-74.06216589766753,4.657886585678455,default,2000.0
6,Calle 19,-74.07682180450489,4.607945116281698,default,2000.0
7,Profamilia,-74.06972556842635,4.621597168970922,default,2000.0
8,Calle 45,-74.06792230548733,4.63126654683542,default,2000.0
9,Calle 57,-74.06582412036585,4.643022287400996,default,2000.0
10,Flores,-74.06303918464997,4.654866460899626,default,2000.0
11,Calle 76,-74.06126006697521,4.663033569795715,default,2000.0
12,Avenida Jiménez,-74.0807031467917,4.602452460129314,default,2000.0
13,Calle 22,-74.07467911347234,4.611749374655574,default,2000.0
14,Calle 106,-74.05611450163568,4.693167210057339,default,2000.0
15,Calle 127,-74.0541961919968,4.704957354168457,default,2000.0
16,Alcalá,-74.05150664204284,4.721032007203846,default,2000.0
17,Calle 85,-74.0596536886738,4.672298332599354,default,2000.0
18,Calle 100,-74.05767364477062,4.684065067426431,default,2000.0
19,Pepe Sierra,-74.05525089470837,4.698319687473372,default,2000.0
20,Heroes,-74.0604088772289,4.667787215846445,default,2000.0
21,Virrey,-74.05886215210519,4.676682510297056,default,2000.0
22,Prado,-74.05275485990033,4.713910380852042,default,2000.0
23,Calle 142,-74.05054442767032,4.726805788343853,default,2000.0
24,Mazurén,-74.04901428418086,4.735761129460741,default,2000.0
25,Toberín,-74.04721836494208,4.746922545071783,default,2000.0
26,Calle 187,-74.04429908729395,4.764252755566105,default,2012.0
27,Calle 146,-74.04967340611267,4.732114973993262,default,2000.0
28,Cardio Infantil,-74.04800931388544,4.742015587746764,default,2000.0
29,Portal Norte,-74.04602786420455,4.754458381120685,default,2000.0
30,Terminal,-74.0434652634506,4.769564048690967,default,2012.0
31,Estación de Usaquén,-74.03736605925573,4.691135162081849,default,1926.0
32,Estación de la Sabana,-74.08320636991807,4.607258409579004,default,1917.0
33,Portal Tunal,-74.13963190072344,4.568024876947959,default,2018.0
34,Paraiso,-74.15898893751624,4.550305888589165,default,2018.0
35,Juan Pablo II,-74.14748835740052,4.556019060170584,default,2018.0
36,Manitas,-74.15169642172955,4.549933331688635,default,2018.0
37,Calle 106,-74.05611450163568,4.693167210057339,None,2000.0
38,Calle 127,-74.0541961919968,4.704957354168457,None,2000.0
39,Alcalá,-74.05150664204284,4.721032007203846,None,2000.0
40,Portal Tunal,-74.13963190072344,4.568024876947959,None,2018.0
41,Paraiso,-74.15898893751624,4.550305888589165,None,2018.0
42,Juan Pablo II,-74.14748835740052,4.556019060170584,None,2018.0
43,Calle 85,-74.0596536886738,4.672298332599354,None,2000.0
44,Calle 100,-74.05767364477062,4.684065067426431,None,2000.0
45,Pepe Sierra,-74.05525089470837,4.698319687473372,None,2000.0
46,Heroes,-74.0604088772289,4.667787215846445,None,2000.0
47,Virrey,-74.05886215210519,4.676682510297056,None,2000.0
48,Tercer Milenio,-74.08388412144309,4.598143380759083,None,2000.0
49,Calle 26,-74.07221339441186,4.616581332108439,None,2000.0
50,Calle 39,-74.06872936516739,4.626607640784996,None,2000.0
51,Marly,-74.06679487101562,4.637444129730667,None,2000.0
52,Calle 63,-74.06485694637888,4.648423188691595,None,2000.0
53,Calle 72,-74.06216589766753,4.657886585678455,None,2000.0
54,Prado,-74.05275485990033,4.713910380852042,None,2000.0
55,Calle 142,-74.05054442767032,4.726805788343853,None,2000.0
56,Mazurén,-74.04901428418086,4.735761129460741,None,2000.0
57,Toberín,-74.04721836494208,4.746922545071783,None,2000.0
58,Manitas,-74.15169642172955,4.549933331688635,None,2018.0
59,Calle 187,-74.04429908729395,4.764252755566105,None,2012.0
60,Calle 19,-74.07682180450489,4.607945116281698,None,2000.0
61,Estación de Usaquén,-74.03736605925573,4.691135162081849,None,1926.0
62,Profamilia,-74.06972556842635,4.621597168970922,None,2000.0
63,Calle 45,-74.06792230548733,4.63126654683542,None,2000.0
64,Calle 57,-74.06582412036585,4.643022287400996,None,2000.0
65,Flores,-74.06303918464997,4.654866460899626,None,2000.0
66,Calle 76,-74.06126006697521,4.663033569795715,None,2000.0
67,Calle 146,-74.04967340611267,4.732114973993262,None,2000.0
68,Cardio Infantil,-74.04800931388544,4.742015587746764,None,2000.0
69,Portal Norte,-74.04602786420455,4.754458381120685,None,2000.0
70,Terminal,-74.0434652634506,4.769564048690967,None,2012.0
71,Avenida Jiménez,-74.0807031467917,4.602452460129314,None,2000.0
72,Calle 22,-74.07467911347234,4.611749374655574,None,2000.0
73,Estación de la Sabana,-74.08320636991807,4.607258409579004,None,1917.0
