node_from,node_to,weight
0,154,1
0,530,1
0,575,1
0,585,1
0,638,1
0,639,1
0,644,1
0,654,1
0,748,1
0,2262,1
0,358,1
0,1780,1
0,1983,1
0,1661,1
0,348,1
0,2488,1
0,1503,1
0,505,1
0,243,1
0,1452,1
0,846,1
0,1247,1
0,1158,1
0,1528,1
0,1897,1
0,2293,1
0,1736,1
0,2369,1
0,1330,1
0,2210,1
0,427,1
0,1987,1
0,2239,1
0,1637,1
0,1616,1
0,1883,1
0,322,1
0,1824,1
0,51,1
0,1430,1
0,486,1
0,2106,1
0,375,1
0,2008,1
0,2258,1
0,560,1
0,655,1
0,471,1
0,1411,1
0,1083,1
0,2143,1
0,2444,1
0,1419,1
0,1294,1
0,490,1
0,825,1
0,2041,1
0,832,1
0,1067,1
0,215,1
0,1829,1
0,2396,1
0,2395,1
0,1684,1
0,513,1
0,310,1
0,613,1
0,1449,1
0,698,1
0,864,1
0,1329,1
0,1036,1
0,696,1
0,1290,1
0,2305,1
0,237,1
0,1222,1
0,1573,1
0,1635,1
0,2061,1
0,2215,1
0,1382,1
0,2320,1
0,1605,1
0,1270,1
0,759,1
0,922,1
0,1535,1
0,2486,1
0,2096,1
0,630,1
0,2296,1
0,1832,1
0,1994,1
0,1403,1
0,319,1
0,1841,1
0,1427,1
0,877,1
0,1184,1
0,865,1
0,2053,1
0,1949,1
0,2045,1
0,429,1
0,1446,1
0,789,1
0,226,1
0,1287,1
0,220,1
0,903,1
0,1207,1
0,581,1
0,1425,1
0,2263,1
0,1818,1
0,1803,1
0,1917,1
0,1737,1
0,2030,1
0,1044,1
0,1349,1
0,1649,1
0,441,1
0,1572,1
0,1183,1
0,53,1
0,740,1
0,2466,1
0,754,1
0,1130,1
0,1372,1
0,816,1
0,1027,1
0,1892,1
0,2228,1
0,1830,1
0,959,1
0,700,1
0,857,1
0,1153,1
0,1981,1
0,2413,1
0,1205,1
0,498,1
0,1691,1
0,2379,1
0,1521,1
0,2125,1
0,1667,1
0,1089,1
0,401,1
0,2015,1
0,1578,1
0,192,1
0,1700,1
0,2227,1
0,961,1
0,1504,1
0,1920,1
0,784,1
0,1397,1
0,283,1
0,1891,1
0,583,1
0,2431,1
0,1258,1
0,1341,1
0,1750,1
0,1243,1
0,379,1
0,297,1
0,940,1
0,621,1
0,405,1
0,2446,1
0,1479,1
0,781,1
0,1606,1
0,1500,1
0,1639,1
0,1180,1
0,2189,1
0,2174,1
0,377,1
0,2407,1
0,907,1
0,1026,1
0,2358,1
0,1486,1
0,1966,1
0,2196,1
0,2207,1
0,570,1
0,902,1
0,1250,1
0,268,1
0,2353,1
0,780,1
0,690,1
0,939,1
0,677,1
0,2218,1
0,529,1
0,2149,1
0,750,1
0,2142,1
0,1008,1
0,1690,1
0,1706,1
0,1893,1
0,1086,1
0,2154,1
0,2073,1
0,878,1
0,2457,1
0,2349,1
0,674,1
0,694,1
0,1492,1
0,2122,1
0,1747,1
0,1614,1
0,2408,1
0,1173,1
0,2310,1
0,1016,1
0,1798,1
0,362,1
0,830,1
0,881,1
0,2419,1
0,1041,1
0,2001,1
0,1386,1
0,1178,1
0,587,1
0,1826,1
0,1662,1
0,1440,1
0,1235,1
0,1009,1
0,2036,1
0,1459,1
0,2238,1
0,1716,1
0,1164,1
0,2082,1
0,1928,1
0,559,1
0,2195,1
0,2201,1
0,1540,1
0,1197,1
0,2075,1
0,454,1
0,333,1
0,1063,1
0,2054,1
0,1066,1
0,1070,1
0,2173,1
0,2182,1
0,423,1
0,1634,1
0,2392,1
0,659,1
0,2439,1
0,1420,1
1,186,1
1,724,1
1,725,1
1,196,1
1,548,1
1,801,1
1,506,1
1,420,1
1,563,1
1,1485,1
1,340,1
1,640,1
1,439,1
1,2055,1
1,437,1
1,1700,1
1,1953,1
1,1365,1
1,2147,1
1,791,1
1,1959,1
1,2181,1
1,549,1
1,2383,1
1,510,1
1,406,1
1,1484,1
1,1361,1
1,860,1
1,1905,1
1,2309,1
1,318,1
1,1146,1
1,1771,1
1,1546,1
1,1142,1
1,941,1
1,945,1
1,1125,1
1,1846,1
1,1480,1
1,1390,1
1,908,1
1,1291,1
1,1358,1
1,429,1
1,702,1
1,1460,1
1,1819,1
1,666,1
1,2290,1
1,1955,1
1,1728,1
1,1516,1
1,1456,1
1,855,1
1,1733,1
1,1731,1
1,207,1
1,2071,1
1,2101,1
1,550,1
1,2255,1
1,1340,1
1,1196,1
1,1283,1
1,1717,1
1,1295,1
1,1081,1
1,1168,1
1,580,1
1,297,1
2,751,1
2,769,1
2,1594,1
2,398,1
2,2453,1
2,1646,1
2,598,1
2,2451,1
2,1315,1
2,1670,1
2,1495,1
2,729,1
2,2348,1
2,1906,1
2,179,1
2,2089,1
2,952,1
2,898,1
2,1311,1
2,2427,1
2,2441,1
2,851,1
2,2009,1
2,216,1
2,1159,1
2,2472,1
2,1997,1
2,151,1
2,1998,1
2,1657,1
2,1233,1
2,79,1
2,2373,1
2,1898,1
2,1718,1
2,1105,1
2,489,1
2,1839,1
2,2307,1
2,2273,1
2,2464,1
2,1880,1
2,1877,1
2,241,1
2,843,1
2,2063,1
2,1804,1
2,1694,1
2,768,1
2,872,1
2,354,1
2,2454,1
2,1687,1
2,2383,1
2,2435,1
2,776,1
2,1580,1
2,344,1
2,1918,1
2,2460,1
2,1238,1
2,804,1
2,2235,1
3,212,1
3,2200,1
3,1483,1
3,2471,1
3,1599,1
3,1395,1
3,668,1
3,566,1
3,1795,1
3,1160,1
3,1251,1
3,446,1
3,1314,1
3,601,1
3,1219,1
3,48,1
3,771,1
3,1470,1
3,1727,1
3,976,1
3,2014,1
3,790,1
3,1203,1
3,1988,1
3,1820,1
3,1445,1
3,2251,1
3,2288,1
3,1724,1
3,1534,1
3,518,1
3,2453,1
3,2248,1
3,2156,1
3,1490,1
3,2151,1
3,1308,1
3,545,1
3,346,1
3,1337,1
3,2100,1
3,2456,1
3,962,1
3,711,1
3,2058,1
3,291,1
3,340,1
3,488,1
3,1324,1
3,470,1
3,572,1
3,254,1
3,1650,1
3,1976,1
3,649,1
3,2342,1
3,2124,1
3,402,1
3,2020,1
3,1408,1
3,2295,1
3,480,1
3,1642,1
3,915,1
3,1271,1
3,1136,1
4,1705,1
4,51,1
4,1085,1
4,1052,1
4,1388,1
4,189,1
4,2371,1
4,2012,1
4,1810,1
4,2175,1
4,2499,1
4,1313,1
4,2028,1
4,1017,1
4,1970,1
4,1413,1
4,2350,1
4,1926,1
4,276,1
4,1675,1
4,1239,1
4,657,1
4,970,1
4,1102,1
4,775,1
4,954,1
4,1728,1
4,586,1
