node_from,node_to,weight
0,113,1
0,133,1
0,143,1
0,564,1
0,638,1
0,2473,1
0,814,1
0,616,1
0,1839,1
0,900,1
0,1397,1
0,1076,1
0,46,1
0,834,1
0,1584,1
0,757,1
0,2345,1
0,375,1
0,197,1
0,1588,1
0,444,1
0,1090,1
0,1436,1
0,2314,1
0,1819,1
0,2266,1
0,260,1
0,1475,1
0,970,1
0,1294,1
0,2334,1
0,1471,1
0,1213,1
0,1517,1
0,1672,1
0,2387,1
0,358,1
0,1903,1
0,1199,1
0,551,1
0,1499,1
0,994,1
0,1772,1
0,328,1
0,491,1
0,2495,1
0,1718,1
0,1962,1
0,1748,1
0,1031,1
0,920,1
0,1266,1
0,2290,1
0,1601,1
0,949,1
0,2129,1
0,1965,1
0,697,1
0,498,1
0,1405,1
0,1260,1
0,1695,1
0,414,1
0,2211,1
0,832,1
0,635,1
0,1477,1
0,1558,1
0,1127,1
0,811,1
0,1411,1
0,2355,1
0,534,1
0,1015,1
0,2459,1
0,493,1
0,1994,1
0,432,1
0,576,1
0,2303,1
0,2361,1
0,623,1
0,456,1
0,394,1
0,1366,1
0,2215,1
0,790,1
0,1537,1
0,1741,1
0,1988,1
0,2105,1
0,2178,1
0,716,1
0,2071,1
0,497,1
0,1087,1
0,2136,1
0,1374,1
0,2462,1
0,1376,1
0,945,1
0,1910,1
0,1171,1
0,1934,1
0,1602,1
0,1284,1
0,620,1
0,1510,1
0,1361,1
0,1845,1
0,862,1
0,1737,1
0,1564,1
0,1797,1
0,743,1
0,445,1
0,1484,1
0,885,1
0,1264,1
0,1472,1
0,446,1
0,309,1
0,726,1
0,849,1
0,1398,1
0,937,1
0,1379,1
0,2252,1
0,2340,1
0,2301,1
0,1178,1
0,2088,1
0,808,1
0,2478,1
0,246,1
0,1548,1
0,805,1
0,855,1
0,392,1
0,2370,1
0,1421,1
0,703,1
0,1442,1
0,1416,1
0,831,1
0,1206,1
0,2049,1
0,1580,1
0,303,1
0,1576,1
0,946,1
0,297,1
0,1181,1
0,894,1
0,2390,1
0,391,1
0,1814,1
0,959,1
0,1940,1
0,2338,1
0,528,1
0,1730,1
0,1334,1
0,2040,1
0,1400,1
0,243,1
0,2254,1
0,162,1
0,1197,1
0,2357,1
0,1502,1
0,2140,1
0,2217,1
0,1923,1
0,1216,1
0,746,1
0,2190,1
0,1712,1
0,403,1
0,1282,1
0,2491,1
0,1231,1
0,1750,1
0,802,1
0,1097,1
0,2447,1
0,298,1
0,762,1
0,2479,1
0,2381,1
0,1806,1
0,722,1
0,1971,1
0,442,1
0,1995,1
0,1209,1
0,1326,1
0,1592,1
0,1035,1
0,633,1
0,306,1
0,845,1
0,275,1
0,1864,1
0,1000,1
0,918,1
0,2070,1
0,2200,1
0,1423,1
0,1462,1
0,2386,1
0,1001,1
0,671,1
0,1605,1
0,2300,1
0,1949,1
0,987,1
0,696,1
0,330,1
0,745,1
0,1382,1
0,1802,1
0,2436,1
0,2241,1
0,2399,1
0,1222,1
0,464,1
0,150,1
0,1676,1
0,2191,1
0,82,1
0,2176,1
0,1682,1
0,1514,1
0,1439,1
0,1964,1
0,1078,1
1,675,1
1,1837,1
1,2086,1
1,1721,1
1,1170,1
1,1773,1
1,1590,1
1,1699,1
1,1014,1
1,1872,1
1,521,1
1,2232,1
1,1016,1
1,1615,1
1,1243,1
1,1061,1
1,897,1
1,1408,1
1,1901,1
1,890,1
1,548,1
1,1126,1
1,415,1
1,1258,1
1,515,1
1,1900,1
1,501,1
1,1672,1
1,2328,1
1,915,1
1,836,1
1,381,1
1,2207,1
1,354,1
1,1369,1
1,1493,1
1,1385,1
1,1643,1
1,1948,1
1,747,1
1,1456,1
1,866,1
1,325,1
1,2098,1
1,182,1
1,575,1
1,1337,1
1,1287,1
1,919,1
1,1895,1
1,497,1
1,251,1
1,1332,1
1,2065,1
1,1914,1
1,1513,1
1,1155,1
1,1768,1
1,992,1
1,474,1
1,1203,1
1,2377,1
1,973,1
1,505,1
1,2411,1
1,1547,1
1,486,1
2,730,1
2,1217,1
2,1527,1
2,1422,1
2,1762,1
2,1708,1
2,854,1
2,734,1
2,783,1
2,129,1
2,403,1
2,2006,1
2,1495,1
2,1453,1
2,286,1
2,509,1
2,847,1
2,1074,1
2,2468,1
2,2291,1
2,857,1
2,1998,1
2,1822,1
2,2137,1
2,841,1
2,1586,1
2,408,1
2,2292,1
2,2398,1
2,669,1
2,2064,1
2,1667,1
2,2429,1
2,654,1
2,2434,1
2,2067,1
2,1542,1
2,472,1
2,410,1
2,2005,1
2,1144,1
2,2003,1
2,2385,1
2,2217,1
2,2029,1
2,2439,1
2,680,1
2,2455,1
2,1010,1
3,2228,1
3,664,1
3,661,1
3,1428,1
3,2450,1
3,2133,1
3,1765,1
3,1917,1
3,542,1
3,450,1
3,407,1
3,192,1
3,2273,1
3,801,1
3,2338,1
3,874,1
3,1221,1
3,1546,1
3,1145,1
3,824,1
3,405,1
3,873,1
3,1094,1
3,269,1
3,2101,1
3,1890,1
3,155,1
3,1018,1
3,864,1
3,683,1
3,2363,1
3,517,1
3,607,1
3,1912,1
3,399,1
3,2153,1
3,255,1
3,1589,1
3,2299,1
3,1153,1
3,656,1
3,1419,1
3,1652,1
3,327,1
3,1736,1
3,386,1
3,222,1
3,1236,1
3,1443,1
3,2249,1
3,1308,1
3,1873,1
3,525,1
3,1646,1
3,1524,1
3,2407,1
3,1402,1
3,1332,1
3,1594,1
3,188,1
4,803,1
4,833,1
4,2194,1
4,842,1
4,132,1
4,776,1
4,2333,1
4,1836,1
4,1587,1
4,1255,1
4,411,1
4,1989,1
4,258,1
4,806,1
4,2379,1
4,1150,1
4,1363,1
4,1027,1
4,999,1
4,1007,1
4,1342,1
4,535,1
4,1263,1
4,543,1
4,1963,1
4,592,1
4,1932,1
4,2433,1
4,665,1
4,2077,1
4,1931,1
4,1732,1
4,345,1
4,941,1
4,1017,1
4,961,1
4,39,1
4,1470,1
4,1066,1
4,2268,1
4,325,1
4,1327,1
4,1483,1
4,756,1
4,1038,1
4,120,1
4,2174,1
4,1995,1
4,494,1
4,1974,1
4,1811,1
4,2251,1
4,1983,1
4,1668,1
4,404,1
4,1447,1
4,549,1
4,1305,1
4,1367,1
4,261,1
4,1207,1
4,852,1
4,1639,1
4,725,1
4,608,1
4,772,1
5,2063,1
5,2032,1
5,784,1
5,590,1
5,975,1
5,1591,1
5,2186,1
5,1972,1
5,1415,1
5,1057,1
5,1624,1
5,1581,1
5,1562,1
5,1446,1
5,1775,1
5,498,1
5,1278,1
5,2199,1
5,2107,1
5,758,1
5,1045,1
6,596,1
6,583,1
6,875,1
6,1068,1
6,2149,1
6,679,1
6,609,1
6,1884,1
6,1866,1
6,1318,1
6,580,1
6,1831,1
6,2096,1
6,2263,1
6,2220,1
6,467,1
6,1306,1
6,1329,1
6,1106,1
6,2497,1
7,2367,1
7,1618,1
7,1958,1
7,384,1
7,1579,1
7,723,1
7,399,1
7,1280,1
7,905,1
7,2151,1
7,1476,1
7,1817,1
7,1339,1
7,1343,1
7,2213,1
7,768,1
7,709,1
7,2080,1
7,460,1
7,527,1
7,643,1
7,821,1
7,2156,1
8,1357,1
8,1973,1
8,1683,1
8,1251,1
8,1541,1
8,1634,1
8,2437,1
8,1149,1
8,2159,1
8,1304,1
8,288,1
8,1320,1
8,89,1
8,2423,1
9,906,1
9,1937,1
9,809,1
9,1844,1
9,780,1
9,644,1
9,721,1
9,1431,1
9,1951,1
9,1555,1
9,2188,1
9,2025,1
9,574,1
9,1047,1
9,2087,1
9,1457,1
10,252,1
10,2342,1
10,1572,1
10,1497,1
10,1716,1
10,972,1
10,2404,1
10,751,1
10,1319,1
10,2078,1
10,316,1
10,499,1
10,2298,1
10,1116,1
10,1818,1
10,1003,1
10,308,1
10,1077,1
10,550,1
10,477,1
10,491,1
10,2427,1
10,2203,1
10,794,1
11,364,1
11,986,1
11,2023,1
11,2074,1
11,2089,1
11,1665,1
11,1413,1
11,982,1
11,1464,1
11,1060,1
11,2456,1
11,381,1
11,1533,1
11,1399,1
11,1686,1
11,597,1
11,541,1
11,2454,1
11,1211,1
11,927,1
11,470,1
11,2461,1
12,179,1
12,485,1
12,1813,1
12,1386,1
12,1056,1
12,594,1
12,2477,1
12,1868,1
12,2308,1
12,981,1
12,1598,1
12,2235,1
12,618,1
12,571,1
12,1961,1
12,898,1
12,1538,1
12,1534,1
12,984,1
12,1649,1
12,818,1
12,908,1
12,1701,1
12,1540,1
12,1268,1
12,1488,1
12,2094,1
12,587,1
12,1402,1
12,798,1
12,1165,1
12,64,1
12,426,1
12,2269,1
12,128,1
12,1254,1
12,131,1
13,2310,1
13,2235,1
13,1751,1
13,708,1
13,2258,1
13,829,1
13,2473,1
13,955,1
13,1185,1
13,90,1
13,2274,1
13,711,1
14,1933,1
14,1573,1
14,1567,1
14,884,1
14,1544,1
14,1709,1
14,370,1
14,1880,1
14,397,1
14,305,1
14,354,1
14,406,1
14,573,1
14,1887,1
14,1400,1
14,2397,1
14,2445,1
14,1086,1
14,714,1
14,1657,1
14,2061,1
14,1115,1
14,928,1
14,1137,1
14,1613,1
14,531,1
15,1004,1
15,129,1
15,1660,1
15,2341,1
15,964,1
15,2124,1
15,2335,1
15,591,1
15,925,1
15,2224,1
15,1894,1
15,701,1
15,1297,1
15,676,1
15,363,1
15,482,1
15,1731,1
15,1631,1
15,2082,1
15,1104,1
15,1006,1
15,904,1
16,294,1
16,1299,1
16,1497,1
16,1763,1
16,1067,1
16,1025,1
16,1567,1
16,1226,1
16,1344,1
16,1265,1
16,2052,1
16,1229,1
16,2418,1
16,677,1
16,2432,1
16,712,1
16,1202,1
16,1543,1
16,539,1
16,1703,1
16,856,1
16,2113,1
16,458,1
16,2443,1
16,1754,1
16,2353,1
16,2424,1
16,1842,1
16,624,1
16,1141,1
16,1314,1
16,2490,1
16,295,1
16,1875,1
16,431,1
16,907,1
16,2270,1
16,419,1
16,1054,1
17,2425,1
17,1370,1
17,1628,1
17,903,1
17,1535,1
17,1420,1
17,270,1
17,1771,1
17,2061,1
17,2260,1
17,2212,1
17,169,1
17,1277,1
17,2316,1
17,1473,1
17,1760,1
17,1465,1
17,990,1
17,2471,1
18,321,1
18,1905,1
18,1944,1
18,952,1
18,645,1
18,1623,1
18,442,1
18,1466,1
18,2072,1
18,121,1
18,710,1
18,2413,1
18,2148,1
18,1986,1
18,387,1
18,1575,1
18,2144,1
18,546,1
18,1744,1
18,1574,1
18,2141,1
18,1784,1
18,1219,1
18,1373,1
19,140,1
19,2127,1
19,1291,1
19,245,1
19,1247,1
19,2040,1
19,2406,1
19,622,1
19,1942,1
19,485,1
19,1503,1
19,2383,1
19,540,1
19,1388,1
20,2393,1
20,889,1
20,2307,1
20,388,1
20,1244,1
20,176,1
20,309,1
20,1521,1
20,1777,1
20,1724,1
20,385,1
20,124,1
20,495,1
20,1494,1
20,625,1
20,855,1
20,208,1
20,1518,1
20,1812,1
20,504,1
20,1532,1
20,1743,1
20,1073,1
20,2046,1
20,2028,1
20,1127,1
21,1075,1
21,1132,1
21,586,1
21,2272,1
21,1237,1
21,1532,1
21,901,1
21,1787,1
21,398,1
22,319,1
22,547,1
22,1990,1
22,401,1
22,1578,1
22,1128,1
22,2304,1
22,2179,1
23,390,1
23,1454,1
23,699,1
23,1691,1
23,572,1
23,1934,1
23,2417,1
23,2056,1
24,1069,1
24,1313,1
24,1046,1
24,1926,1
24,1321,1
24,1900,1
24,1383,1
24,342,1
24,1758,1
24,1156,1
24,933,1
24,2184,1
24,898,1
24,2157,1
24,1465,1
25,807,1
25,1690,1
25,1494,1
25,1460,1
25,598,1
25,1123,1
25,2373,1
25,492,1
25,1444,1
26,909,1
26,1526,1
26,606,1
26,2050,1
26,514,1
26,2189,1
27,1335,1
27,878,1
27,1360,1
27,1131,1
27,1620,1
27,989,1
27,1449,1
27,1645,1
28,481,1
28,1491,1
28,1496,1
28,77,1
28,1897,1
28,998,1
28,196,1
28,1756,1
29,536,1
29,974,1
29,1508,1
29,2294,1
29,2216,1
29,2322,1
29,843,1
29,1065,1
29,2135,1
30,1164,1
30,715,1
30,449,1
30,1492,1
30,1070,1
30,249,1
30,496,1
30,1549,1
30,1228,1
31,340,1
31,389,1
31,1825,1
31,2138,1
31,1590,1
31,853,1
32,2416,1
32,1662,1
32,1795,1
32,1850,1
32,320,1
32,1040,1
33,2431,1
33,104,1
33,2348,1
33,842,1
33,669,1
33,1791,1
33,318,1
33,1834,1
34,204,1
34,1800,1
34,1801,1
34,2332,1
34,1234,1
34,166,1
34,860,1
34,1941,1
34,810,1
35,418,1
35,1606,1
35,2331,1
35,1180,1
35,2280,1
35,1081,1
35,2419,1
35,1915,1
36,2295,1
36,1786,1
36,1043,1
36,883,1
36,2341,1
36,2481,1
36,2169,1
36,1693,1
36,464,1
36,1021,1
36,2388,1
36,439,1
36,556,1
37,1406,1
37,2165,1
37,1270,1
37,947,1
37,1176,1
37,1077,1
37,1997,1
37,617,1
37,1954,1
38,1445,1
38,495,1
38,603,1
38,1024,1
38,1612,1
38,2166,1
38,119,1
38,1019,1
38,225,1
39,1143,1
39,2324,1
39,1835,1
39,1617,1
39,601,1
39,585,1
39,385,1
39,2162,1
40,2155,1
40,1597,1
40,1480,1
40,2177,1
40,510,1
40,2102,1
40,1296,1
40,353,1
41,1117,1
41,2069,1
41,649,1
41,1301,1
41,496,1
41,1548,1
41,428,1
41,1560,1
41,1600,1
42,1917,1
42,1922,1
42,1515,1
42,1936,1
42,1943,1
42,238,1
42,1167,1
42,1622,1
42,2004,1
42,1475,1
42,2222,1
42,1301,1
42,1062,1
42,993,1
42,2214,1
43,788,1
43,1849,1
43,1099,1
43,1843,1
43,248,1
43,1656,1
43,1242,1
43,2020,1
44,566,1
44,2019,1
44,1142,1
44,1002,1
44,2288,1
44,492,1
44,1356,1
44,917,1
45,1259,1
45,1174,1
45,2324,1
45,488,1
45,58,1
45,1807,1
45,1633,1
45,1577,1
46,658,1
46,1621,1
46,1659,1
46,1640,1
46,1193,1
46,1553,1
46,957,1
47,2205,1
47,581,1
47,2246,1
47,1828,1
47,796,1
47,253,1
47,2039,1
47,2336,1
47,467,1
47,892,1
47,1307,1
47,1966,1
47,1122,1
47,1782,1
47,2091,1
47,544,1
47,602,1
48,195,1
48,1700,1
48,1916,1
48,523,1
48,441,1
48,2190,1
48,800,1
48,1779,1
49,673,1
49,2181,1
49,2365,1
49,2173,1
49,552,1
49,264,1
49,879,1
50,822,1
50,1317,1
50,835,1
50,1407,1
50,1312,1
50,840,1
50,882,1
50,346,1
50,2110,1
51,1189,1
51,244,1
51,1241,1
51,1330,1
51,1902,1
51,1970,1
51,2276,1
52,1044,1
52,774,1
52,2185,1
52,267,1
52,1389,1
52,909,1
52,2024,1
52,823,1
52,1764,1
53,1187,1
53,251,1
53,2053,1
53,308,1
53,2225,1
53,1338,1
53,1235,1
53,1287,1
53,632,1
54,2238,1
54,1560,1
54,793,1
54,2343,1
54,1020,1
54,825,1
54,366,1
54,431,1
54,1733,1
55,2009,1
55,1168,1
55,1485,1
55,2255,1
55,1011,1
56,1333,1
56,1738,1
56,1250,1
56,1224,1
56,257,1
56,666,1
56,1848,1
56,2031,1
56,1522,1
56,2435,1
56,1909,1
56,2309,1
56,2500,1
56,333,1
56,2372,1
56,2213,1
56,923,1
57,706,1
57,112,1
57,924,1
57,749,1
57,228,1
57,1766,1
58,1345,1
58,306,1
58,1719,1
58,1166,1
58,2219,1
58,760,1
58,406,1
59,1351,1
59,304,1
59,493,1
59,1626,1
59,1846,1
59,1358,1
59,171,1
59,2038,1
59,685,1
59,660,1
59,2058,1
59,698,1
59,512,1
59,2441,1
60,364,1
60,1372,1
60,775,1
60,154,1
60,872,1
60,1375,1
60,421,1
60,584,1
60,1413,1
61,1438,1
61,2001,1
61,896,1
61,630,1
61,1085,1
61,1246,1
61,2060,1
61,484,1
61,2277,1
62,2081,1
62,486,1
62,2243,1
62,1474,1
62,1877,1
62,167,1
62,1331,1
62,1556,1
62,1851,1
63,1063,1
63,1772,1
63,1922,1
63,1882,1
63,2329,1
63,1747,1
63,378,1
63,2100,1
63,2158,1
64,416,1
64,415,1
64,2026,1
64,2167,1
64,1675,1
64,2044,1
64,85,1
64,2236,1
65,1614,1
65,1946,1
65,1875,1
65,1279,1
65,368,1
66,437,1
66,1392,1
66,1821,1
66,1698,1
66,1677,1
66,296,1
66,729,1
66,241,1
66,2320,1
67,1978,1
67,2383,1
67,812,1
67,1857,1
67,954,1
67,1276,1
67,1353,1
68,1403,1
68,2452,1
68,2414,1
68,1303,1
68,403,1
68,1854,1
69,2118,1
69,2027,1
69,1377,1
69,1424,1
69,2448,1
69,1218,1
70,2482,1
70,740,1
70,255,1
70,1163,1
70,1101,1
70,659,1
70,1029,1
70,2021,1
71,1703,1
71,2259,1
71,1992,1
71,2171,1
71,1706,1
71,1570,1
71,619,1
71,627,1
71,1364,1
71,827,1
71,436,1
71,2032,1
72,2150,1
72,362,1
72,1822,1
72,2267,1
72,2451,1
72,520,1
72,280,1
72,2470,1
73,1042,1
73,1414,1
73,1159,1
73,377,1
73,2229,1
73,1804,1
73,1393,1
73,2233,1
73,2051,1
73,1803,1
73,914,1
73,1927,1
73,1671,1
73,1269,1
73,2285,1
73,1753,1
74,2284,1
74,2409,1
74,1192,1
74,1079,1
74,1430,1
74,1827,1
74,494,1
74,1433,1
75,764,1
75,1629,1
75,663,1
75,439,1
75,1697,1
75,2167,1
76,108,1
76,2355,1
76,2008,1
76,1874,1
76,1316,1
76,1184,1
76,2339,1
76,2095,1
76,2412,1
77,431,1
77,2154,1
77,2358,1
77,1735,1
77,2120,1
77,815,1
77,239,1
78,737,1
78,1486,1
78,2119,1
78,1100,1
78,1252,1
78,470,1
79,1315,1
79,1994,1
79,1152,1
79,2453,1
79,379,1
79,2361,1
79,2410,1
79,1898,1
80,2460,1
80,858,1
80,491,1
80,1409,1
80,1292,1
80,1427,1
80,486,1
80,2476,1
81,424,1
81,754,1
81,1824,1
81,1249,1
81,968,1
81,99,1
81,1879,1
81,629,1
81,1939,1
82,198,1
82,477,1
82,1876,1
82,2368,1
82,570,1
82,613,1
82,1442,1
82,1429,1
82,881,1
82,2412,1
82,2275,1
82,1507,1
82,2286,1
83,235,1
83,2247,1
83,2395,1
83,1796,1
83,1259,1
83,1455,1
83,2035,1
83,303,1
83,1162,1
83,2376,1
83,390,1
83,2305,1
83,1391,1
83,995,1
84,2192,1
84,500,1
84,976,1
84,1009,1
84,940,1
84,434,1
84,610,1
84,1096,1
85,1036,1
85,350,1
85,1283,1
85,1500,1
85,1523,1
85,934,1
85,1105,1
86,2132,1
86,769,1
86,2487,1
86,1194,1
86,1459,1
86,561,1
86,1118,1
86,1103,1
86,935,1
87,249,1
87,1239,1
87,220,1
87,1230,1
88,2242,1
88,1696,1
88,892,1
88,377,1
88,1711,1
88,478,1
88,1991,1
88,1487,1
88,368,1
89,1501,1
89,930,1
89,2264,1
89,2483,1
89,2480,1
89,2085,1
89,1870,1
89,978,1
90,670,1
90,770,1
90,302,1
90,2278,1
90,1957,1
90,2327,1
90,913,1
91,1482,1
91,1935,1
91,2351,1
91,2408,1
91,1469,1
91,1479,1
91,1685,1
91,376,1
91,1253,1
92,1561,1
92,962,1
92,1559,1
92,2319,1
92,582,1
92,2121,1
92,1041,1
