node_from,node_to,weight
0,11,1
0,140,1
0,162,1
0,511,1
0,527,1
0,542,1
0,602,1
0,636,1
0,655,1
0,661,1
0,675,1
0,701,1
0,1163,1
0,14,1
0,1059,1
0,1735,1
0,2088,1
0,1532,1
0,2165,1
0,1805,1
0,2296,1
0,477,1
0,526,1
0,1281,1
0,2304,1
0,2185,1
0,2200,1
0,2260,1
0,1437,1
0,244,1
0,1941,1
0,724,1
0,1564,1
0,1417,1
0,1803,1
0,2153,1
0,452,1
0,208,1
0,1423,1
0,463,1
0,2001,1
0,1679,1
0,1718,1
0,964,1
0,1878,1
0,2047,1
0,433,1
0,788,1
0,1258,1
0,2401,1
0,2007,1
0,1693,1
0,2423,1
0,694,1
0,2400,1
0,2456,1
0,344,1
0,1137,1
0,288,1
0,738,1
0,2248,1
0,1637,1
0,1189,1
0,751,1
0,324,1
0,123,1
0,2228,1
0,687,1
0,1151,1
0,1794,1
0,806,1
0,2069,1
0,743,1
0,1241,1
0,2250,1
0,2217,1
0,1579,1
0,448,1
0,1305,1
0,1327,1
0,618,1
0,2391,1
0,429,1
0,1109,1
0,1075,1
0,444,1
0,1960,1
0,779,1
0,2061,1
0,209,1
0,881,1
0,122,1
0,552,1
0,2142,1
0,1698,1
0,78,1
0,1833,1
0,363,1
0,268,1
0,1105,1
0,1426,1
0,1704,1
0,1739,1
0,758,1
0,610,1
0,405,1
0,942,1
0,2191,1
0,1008,1
0,529,1
0,2446,1
0,878,1
0,1351,1
0,1678,1
0,1845,1
0,2155,1
0,233,1
0,491,1
0,1294,1
0,577,1
0,805,1
0,681,1
0,736,1
0,2085,1
0,176,1
0,1309,1
0,521,1
0,467,1
0,326,1
0,2096,1
0,1288,1
0,2266,1
0,2276,1
0,880,1
0,568,1
0,1734,1
0,1571,1
0,451,1
0,1162,1
0,85,1
0,826,1
0,1816,1
0,1860,1
0,1415,1
0,1875,1
0,2113,1
0,398,1
0,489,1
0,1920,1
0,2050,1
0,336,1
0,547,1
0,1042,1
0,1859,1
0,2042,1
0,1849,1
0,323,1
0,1083,1
0,1225,1
0,1062,1
0,1170,1
0,725,1
0,96,1
0,699,1
0,1531,1
0,929,1
0,2368,1
0,1244,1
0,1301,1
0,2003,1
0,954,1
0,1946,1
0,260,1
0,2197,1
0,499,1
0,2289,1
0,1372,1
0,992,1
0,2367,1
0,1666,1
0,1107,1
0,2270,1
0,271,1
0,1757,1
0,612,1
0,1066,1
0,1943,1
0,2451,1
0,1955,1
0,589,1
0,1439,1
0,1908,1
0,395,1
0,698,1
0,2480,1
0,848,1
0,646,1
0,1526,1
0,2287,1
0,820,1
0,2458,1
0,1196,1
0,944,1
0,682,1
0,1576,1
0,1402,1
0,1473,1
0,1909,1
0,2299,1
0,1867,1
0,1545,1
0,221,1
0,634,1
0,157,1
0,2434,1
0,2021,1
0,814,1
0,389,1
0,869,1
0,265,1
0,382,1
0,767,1
0,1159,1
0,1192,1
0,1775,1
0,1262,1
0,360,1
0,2127,1
0,1140,1
0,1597,1
0,161,1
0,1606,1
0,2086,1
0,974,1
0,1264,1
0,847,1
0,86,1
0,674,1
0,438,1
0,1755,1
0,1299,1
0,2485,1
0,1311,1
0,2445,1
0,924,1
0,951,1
0,455,1
0,350,1
0,1124,1
0,1295,1
0,1551,1
0,179,1
0,182,1
0,338,1
0,730,1
0,1636,1
0,1922,1
0,1728,1
0,510,1
0,65,1
0,693,1
0,1005,1
0,1489,1
0,2169,1
0,2160,1
0,2066,1
0,996,1
0,1776,1
0,2258,1
0,922,1
0,1445,1
0,1639,1
0,2094,1
0,390,1
0,746,1
0,1121,1
0,775,1
0,1874,1
0,2194,1
0,436,1
0,1248,1
0,1801,1
0,2312,1
0,2235,1
0,1292,1
0,368,1
0,762,1
0,2133,1
0,691,1
0,2426,1
0,478,1
0,1268,1
0,1883,1
0,2273,1
0,1383,1
0,315,1
0,1474,1
0,781,1
0,882,1
0,534,1
0,464,1
0,482,1
0,1727,1
0,1926,1
0,1089,1
0,80,1
0,2348,1
0,734,1
0,391,1
0,733,1
0,2414,1
0,301,1
0,428,1
0,1649,1
0,872,1
0,853,1
0,1567,1
0,633,1
0,1499,1
0,2319,1
0,802,1
0,1263,1
0,492,1
0,2211,1
1,770,1
1,2340,1
1,2143,1
1,1595,1
1,1519,1
1,1251,1
1,654,1
1,1034,1
1,491,1
1,1246,1
1,297,1
1,352,1
1,1763,1
1,1965,1
1,506,1
1,1438,1
1,1239,1
1,2024,1
1,1506,1
1,266,1
1,1787,1
1,1769,1
1,640,1
1,902,1
1,684,1
1,1475,1
1,2357,1
1,519,1
1,811,1
1,81,1
1,1223,1
1,1219,1
1,115,1
1,875,1
1,2290,1
1,877,1
1,2354,1
1,844,1
1,1944,1
1,1715,1
1,647,1
1,1655,1
1,2226,1
1,406,1
1,629,1
1,1624,1
1,1807,1
1,1408,1
1,269,1
1,727,1
1,1340,1
1,1056,1
1,371,1
1,408,1
1,469,1
1,2036,1
1,248,1
1,1779,1
1,2107,1
1,1758,1
1,1031,1
1,1641,1
1,290,1
1,363,1
1,1342,1
1,425,1
1,1118,1
1,812,1
1,609,1
1,1449,1
1,172,1
1,2199,1
1,1074,1
1,1371,1
1,284,1
1,777,1
1,321,1
1,1238,1
1,1194,1
1,401,1
1,1910,1
2,794,1
2,1457,1
2,1675,1
2,1441,1
2,603,1
2,1278,1
2,2399,1
2,1125,1
2,1544,1
2,1362,1
2,471,1
2,955,1
2,1753,1
2,1853,1
2,268,1
2,1521,1
2,1605,1
