node_from,node_to,weight
0,8,1
0,101,1
0,146,1
0,509,1
0,527,1
0,549,1
0,569,1
0,582,1
0,583,1
0,624,1
0,625,1
0,822,1
0,294,1
0,1402,1
0,987,1
0,1257,1
0,1553,1
0,363,1
0,2410,1
0,1640,1
0,2223,1
0,1425,1
0,1282,1
0,119,1
0,343,1
0,1937,1
0,1547,1
0,1184,1
0,2204,1
0,2415,1
0,439,1
0,1726,1
0,299,1
0,1643,1
0,1915,1
0,2322,1
0,1940,1
0,1628,1
0,1502,1
0,1279,1
0,1199,1
0,1618,1
0,1617,1
0,1646,1
0,1601,1
0,1665,1
0,1178,1
0,1916,1
0,1383,1
0,1137,1
0,2232,1
0,96,1
0,335,1
0,2266,1
0,372,1
0,463,1
0,1912,1
0,1848,1
0,474,1
0,1662,1
0,1592,1
0,1927,1
0,1409,1
0,767,1
0,1058,1
0,324,1
0,1336,1
0,1120,1
0,2423,1
0,244,1
0,1473,1
0,416,1
0,948,1
0,955,1
0,1042,1
0,2480,1
0,555,1
0,1373,1
0,584,1
0,2017,1
0,448,1
0,318,1
0,410,1
0,1144,1
0,1544,1
0,1801,1
0,1673,1
0,1386,1
0,2357,1
0,2300,1
0,1494,1
0,517,1
0,356,1
0,1263,1
0,760,1
0,2241,1
0,1308,1
0,1344,1
0,2237,1
0,1141,1
0,1647,1
0,802,1
0,260,1
0,1857,1
0,469,1
0,1481,1
0,1460,1
0,23,1
0,2149,1
0,1397,1
0,418,1
0,127,1
0,2065,1
0,1007,1
0,1167,1
0,2081,1
0,2084,1
0,723,1
0,1894,1
0,1235,1
0,1017,1
0,460,1
0,490,1
0,1522,1
0,1323,1
0,1860,1
0,1197,1
0,2046,1
0,1922,1
0,346,1
0,572,1
0,1156,1
0,421,1
0,986,1
0,1360,1
0,2037,1
0,916,1
0,1139,1
0,1389,1
0,1508,1
0,1334,1
0,1025,1
0,1191,1
0,1674,1
0,2321,1
0,747,1
0,1039,1
0,757,1
0,1987,1
0,969,1
0,1752,1
0,2347,1
0,466,1
0,1222,1
0,1672,1
0,256,1
0,2144,1
0,2295,1
0,2243,1
0,720,1
0,398,1
0,434,1
0,443,1
0,315,1
0,829,1
0,1718,1
0,470,1
0,415,1
0,1597,1
0,1604,1
0,1135,1
0,1648,1
0,1655,1
0,2268,1
0,486,1
0,1638,1
0,832,1
0,456,1
0,593,1
0,971,1
0,488,1
0,1490,1
0,1518,1
0,1706,1
0,192,1
0,1385,1
0,451,1
0,1411,1
0,1817,1
0,2426,1
0,1724,1
0,1292,1
0,544,1
0,1327,1
0,1378,1
0,493,1
0,727,1
0,2138,1
0,1103,1
0,1404,1
0,966,1
0,2029,1
0,851,1
0,1608,1
0,914,1
0,226,1
0,2118,1
0,1694,1
0,1675,1
0,1797,1
0,1858,1
0,709,1
0,985,1
0,1934,1
0,268,1
0,553,1
0,374,1
0,2482,1
0,1472,1
0,545,1
0,815,1
0,937,1
0,1256,1
0,472,1
0,388,1
0,1838,1
0,1403,1
0,669,1
0,1158,1
0,1500,1
0,735,1
0,1193,1
0,2176,1
0,1255,1
0,1545,1
0,2260,1
0,1770,1
0,556,1
0,2169,1
0,482,1
0,752,1
0,741,1
0,1921,1
0,364,1
0,855,1
0,1343,1
0,696,1
0,1110,1
0,615,1
0,2372,1
0,1188,1
0,1068,1
0,355,1
0,2350,1
0,225,1
0,534,1
0,2146,1
0,2375,1
0,2025,1
0,962,1
0,36,1
0,1090,1
0,990,1
0,477,1
0,1924,1
0,837,1
0,2424,1
0,808,1
0,273,1
0,525,1
0,710,1
0,1573,1
0,1238,1
0,353,1
0,1243,1
0,271,1
0,1393,1
0,718,1
0,1609,1
0,1570,1
0,1952,1
0,1759,1
0,1498,1
0,1368,1
0,980,1
0,628,1
0,644,1
0,1633,1
0,2492,1
0,738,1
0,1091,1
0,468,1
0,2024,1
0,677,1
0,461,1
0,336,1
0,1865,1
0,453,1
0,357,1
0,1898,1
0,216,1
0,170,1
0,932,1
0,687,1
0,1214,1
0,1005,1
0,1002,1
0,1680,1
0,840,1
0,1307,1
0,333,1
0,675,1
0,1661,1
0,1480,1
0,1340,1
0,212,1
0,1735,1
0,736,1
0,2069,1
0,614,1
0,1649,1
0,836,1
0,897,1
0,804,1
1,467,1
1,795,1
1,1055,1
1,598,1
