node_from,node_to,weight
0,4,1
0,6,1
0,7,1
0,13,1
0,17,1
0,23,1
0,26,1
0,29,1
0,32,1
0,33,1
0,36,1
0,39,1
0,40,1
0,47,1
0,48,1
0,50,1
0,51,1
0,55,1
0,56,1
0,57,1
0,60,1
0,61,1
0,62,1
0,63,1
0,64,1
0,67,1
0,70,1
0,71,1
0,72,1
0,75,1
0,80,1
0,81,1
0,82,1
0,87,1
0,91,1
0,92,1
0,94,1
0,95,1
0,96,1
0,99,1
0,102,1
0,106,1
0,107,1
0,110,1
0,118,1
0,122,1
0,125,1
0,127,1
0,129,1
0,134,1
0,136,1
0,137,1
0,138,1
0,143,1
0,144,1
0,145,1
0,150,1
0,151,1
0,152,1
0,153,1
0,154,1
0,156,1
0,159,1
0,160,1
0,161,1
0,162,1
0,163,1
0,164,1
0,167,1
0,168,1
0,169,1
0,171,1
0,172,1
0,173,1
0,174,1
0,175,1
0,176,1
0,177,1
0,179,1
0,180,1
0,182,1
0,183,1
0,184,1
0,187,1
0,188,1
0,189,1
0,190,1
0,191,1
0,192,1
0,193,1
0,194,1
0,195,1
0,196,1
0,197,1
0,198,1
0,200,1
0,201,1
0,203,1
0,204,1
0,205,1
0,206,1
0,208,1
0,209,1
0,210,1
0,211,1
0,212,1
0,213,1
0,214,1
0,215,1
0,217,1
0,218,1
0,219,1
0,220,1
0,221,1
0,222,1
0,223,1
0,224,1
0,225,1
0,226,1
