node_from,node_to,weight
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
0,20,1
0,21,1
0,22,1
0,23,1
0,24,1
0,25,1
0,26,1
0,27,1
0,28,1
0,29,1
0,30,1
0,31,1
0,32,1
0,33,1
0,34,1
0,35,1
0,36,1
0,37,1
0,38,1
0,39,1
0,40,1
0,41,1
0,42,1
0,43,1
0,44,1
0,45,1
0,46,1
0,47,1
0,48,1
0,49,1
0,50,1
0,51,1
0,52,1
0,53,1
0,54,1
0,55,1
0,56,1
0,57,1
0,58,1
0,59,1
0,60,1
0,61,1
0,62,1
0,63,1
0,64,1
0,65,1
0,66,1
0,67,1
0,68,1
0,69,1
0,70,1
0,71,1
0,72,1
0,73,1
0,74,1
0,75,1
0,76,1
0,77,1
0,78,1
0,79,1
0,80,1
0,81,1
0,82,1
0,83,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,1
1,11,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
1,17,1
1,18,1
1,19,1
1,20,1
1,21,1
1,22,1
1,23,1
1,24,1
1,25,1
1,26,1
1,27,1
1,28,1
1,29,1
1,31,1
1,32,1
1,33,1
1,34,1
1,35,1
1,36,1
1,37,1
1,38,1
1,39,1
1,40,1
1,41,1
1,42,1
1,43,1
1,44,1
1,45,1
1,46,1
1,47,1
1,48,1
1,49,1
1,50,1
1,51,1
1,52,1
1,53,1
1,54,1
1,55,1
1,56,1
1,57,1
1,58,1
1,59,1
1,60,1
1,61,1
1,62,1
1,63,1
1,64,1
1,65,1
1,66,1
1,67,1
1,68,1
1,69,1
1,70,1
1,71,1
1,72,1
1,73,1
1,74,1
1,75,1
1,77,1
1,78,1
1,79,1
1,80,1
1,81,1
1,82,1
1,83,1
2,30,1
3,5,1
3,6,1
3,10,1
3,11,1
3,12,1
3,13,1
3,14,1
3,16,1
3,17,1
3,19,1
3,21,1
3,22,1
3,24,1
3,26,1
3,27,1
3,28,1
3,29,1
3,32,1
3,33,1
3,34,1
3,36,1
3,37,1
3,38,1
3,41,1
3,42,1
3,44,1
3,47,1
3,48,1
3,49,1
3,55,1
3,58,1
3,59,1
3,60,1
3,65,1
3,66,1
3,68,1
3,70,1
3,71,1
3,77,1
3,78,1
3,79,1
3,81,1
3,82,1
4,8,1
4,9,1
4,18,1
4,35,1
4,39,1
4,40,1
4,53,1
4,57,1
5,6,1
5,10,1
5,11,1
5,12,1
5,13,1
5,14,1
5,16,1
5,17,1
5,19,1
5,21,1
5,22,1
5,24,1
5,26,1
5,27,1
5,28,1
5,29,1
5,32,1
5,33,1
5,34,1
5,36,1
5,37,1
5,38,1
5,41,1
5,42,1
5,44,1
5,47,1
5,48,1
5,49,1
5,55,1
5,58,1
5,59,1
5,60,1
5,65,1
5,66,1
5,68,1
5,70,1
5,71,1
5,77,1
5,78,1
5,79,1
5,81,1
5,82,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,16,1
6,17,1
6,22,1
6,23,1
6,24,1
6,26,1
6,27,1
6,28,1
6,29,1
6,31,1
6,32,1
6,33,1
6,34,1
6,36,1
6,37,1
6,38,1
6,42,1
6,43,1
6,49,1
6,54,1
6,55,1
6,56,1
6,59,1
6,60,1
6,61,1
6,63,1
6,64,1
6,65,1
6,67,1
6,68,1
6,70,1
6,71,1
6,73,1
6,77,1
6,78,1
6,81,1
6,82,1
7,15,1
7,20,1
7,25,1
7,45,1
7,46,1
7,80,1
8,9,1
8,35,1
8,39,1
8,40,1
8,53,1
8,57,1
9,35,1
9,39,1
9,40,1
9,53,1
9,57,1
9,83,1
10,11,1
10,12,1
10,13,1
10,14,1
10,16,1
10,17,1
10,22,1
10,24,1
10,26,1
10,27,1
10,28,1
10,29,1
10,32,1
10,33,1
10,34,1
10,36,1
10,37,1
10,38,1
10,42,1
10,49,1
10,55,1
10,59,1
10,60,1
10,65,1
10,68,1
10,70,1
10,71,1
10,75,1
10,77,1
10,78,1
10,81,1
10,82,1
11,12,1
11,13,1
11,14,1
11,16,1
11,17,1
11,22,1
11,24,1
11,26,1
11,27,1
11,28,1
11,29,1
11,32,1
11,33,1
11,34,1
11,36,1
11,37,1
11,38,1
11,42,1
11,49,1
11,55,1
11,59,1
11,60,1
11,65,1
11,68,1
11,70,1
11,71,1
11,77,1
11,78,1
11,81,1
11,82,1
12,13,1
12,14,1
12,16,1
12,17,1
12,22,1
12,24,1
12,26,1
12,27,1
12,28,1
12,29,1
12,32,1
12,33,1
12,34,1
12,36,1
12,37,1
12,38,1
12,42,1
12,49,1
12,55,1
12,59,1
12,60,1
12,65,1
12,68,1
12,70,1
12,71,1
12,77,1
12,78,1
12,81,1
12,82,1
13,14,1
13,16,1
13,17,1
13,22,1
13,24,1
13,26,1
13,27,1
13,28,1
13,29,1
13,32,1
13,33,1
13,34,1
13,36,1
13,37,1
13,38,1
13,42,1
13,49,1
13,51,1
13,55,1
13,59,1
13,60,1
13,65,1
13,68,1
13,70,1
13,71,1
13,77,1
13,78,1
13,81,1
13,82,1
14,16,1
14,17,1
14,22,1
14,24,1
14,26,1
14,27,1
14,28,1
14,29,1
14,32,1
14,33,1
14,34,1
14,36,1
14,37,1
14,38,1
14,42,1
14,49,1
14,55,1
14,59,1
14,60,1
14,65,1
14,68,1
14,70,1
14,71,1
14,77,1
14,78,1
14,81,1
14,82,1
15,20,1
15,25,1
15,45,1
15,46,1
15,76,1
15,80,1
16,17,1
16,22,1
16,24,1
16,26,1
16,27,1
16,28,1
16,29,1
16,32,1
16,33,1
16,34,1
16,36,1
16,37,1
16,38,1
16,42,1
16,49,1
16,55,1
16,59,1
16,60,1
16,65,1
16,68,1
16,69,1
16,70,1
16,71,1
16,77,1
16,78,1
16,81,1
16,82,1
17,22,1
17,24,1
17,26,1
17,27,1
17,28,1
17,29,1
17,32,1
17,33,1
17,34,1
17,36,1
17,37,1
17,38,1
17,42,1
17,49,1
17,55,1
17,59,1
17,60,1
17,65,1
17,68,1
17,70,1
17,71,1
17,77,1
17,78,1
17,81,1
17,82,1
19,44,1
19,47,1
19,48,1
19,58,1
19,66,1
20,25,1
20,45,1
20,46,1
20,80,1
21,79,1
22,24,1
22,26,1
22,27,1
22,28,1
22,29,1
22,32,1
22,33,1
22,34,1
22,36,1
22,37,1
22,38,1
22,42,1
22,49,1
22,55,1
22,59,1
22,60,1
22,65,1
22,68,1
22,70,1
22,71,1
22,77,1
22,78,1
22,81,1
22,82,1
23,31,1
23,43,1
23,54,1
23,56,1
23,64,1
23,67,1
23,73,1
24,26,1
24,27,1
24,28,1
24,29,1
24,32,1
24,33,1
24,34,1
24,36,1
24,37,1
24,38,1
24,42,1
24,49,1
24,50,1
24,55,1
24,59,1
24,60,1
24,65,1
24,68,1
24,70,1
24,71,1
24,77,1
24,78,1
24,81,1
24,82,1
25,45,1
25,46,1
25,80,1
26,27,1
26,28,1
26,29,1
26,32,1
26,33,1
26,34,1
26,36,1
26,37,1
26,38,1
26,42,1
26,49,1
26,55,1
26,59,1
26,60,1
26,65,1
26,68,1
26,70,1
26,71,1
26,77,1
26,78,1
26,81,1
26,82,1
27,28,1
27,29,1
27,32,1
27,33,1
27,34,1
27,36,1
27,37,1
27,38,1
27,42,1
27,49,1
27,52,1
27,55,1
27,59,1
27,60,1
27,65,1
27,68,1
27,70,1
27,71,1
27,77,1
27,78,1
27,81,1
27,82,1
28,29,1
28,32,1
28,33,1
28,34,1
28,36,1
28,37,1
28,38,1
28,42,1
28,49,1
28,55,1
28,59,1
28,60,1
28,65,1
28,68,1
28,70,1
28,71,1
28,77,1
28,78,1
28,81,1
28,82,1
29,32,1
29,33,1
29,34,1
29,36,1
29,37,1
29,38,1
29,42,1
29,49,1
29,55,1
29,59,1
29,60,1
29,62,1
29,65,1
29,68,1
29,70,1
29,71,1
29,77,1
29,78,1
29,81,1
29,82,1
31,43,1
31,54,1
31,64,1
31,67,1
31,73,1
32,33,1
32,34,1
32,36,1
32,37,1
32,38,1
32,42,1
32,49,1
32,55,1
32,59,1
32,60,1
32,65,1
32,68,1
32,70,1
32,71,1
32,77,1
32,78,1
32,81,1
32,82,1
33,34,1
33,36,1
33,37,1
33,38,1
33,42,1
33,49,1
33,55,1
33,59,1
33,60,1
33,65,1
33,68,1
33,70,1
33,71,1
33,77,1
33,78,1
33,81,1
33,82,1
34,36,1
34,37,1
34,38,1
34,42,1
34,49,1
34,55,1
34,59,1
34,60,1
34,65,1
34,68,1
34,70,1
34,71,1
34,74,1
34,77,1
34,78,1
34,81,1
34,82,1
35,39,1
35,40,1
35,53,1
35,57,1
36,37,1
36,38,1
36,42,1
36,49,1
36,55,1
36,59,1
36,60,1
36,65,1
36,68,1
36,70,1
36,71,1
36,77,1
36,78,1
36,81,1
36,82,1
37,38,1
37,42,1
37,49,1
37,55,1
37,59,1
37,60,1
37,65,1
37,68,1
37,70,1
37,71,1
37,77,1
37,78,1
37,81,1
37,82,1
38,42,1
38,49,1
38,55,1
38,59,1
38,60,1
38,65,1
38,68,1
38,70,1
38,71,1
38,77,1
38,78,1
38,81,1
38,82,1
39,40,1
39,53,1
39,57,1
40,53,1
40,57,1
42,49,1
42,55,1
42,59,1
42,60,1
42,65,1
42,68,1
42,70,1
42,71,1
42,72,1
42,77,1
42,78,1
42,81,1
42,82,1
43,54,1
43,64,1
43,67,1
43,73,1
44,47,1
44,48,1
44,58,1
44,66,1
45,46,1
45,80,1
46,80,1
47,48,1
47,58,1
47,66,1
48,58,1
48,66,1
49,55,1
49,59,1
49,60,1
49,65,1
49,68,1
49,70,1
49,71,1
49,77,1
49,78,1
49,81,1
49,82,1
53,57,1
54,64,1
54,67,1
54,73,1
55,59,1
55,60,1
55,65,1
55,68,1
55,70,1
55,71,1
55,77,1
55,78,1
55,81,1
55,82,1
58,66,1
59,60,1
59,65,1
59,68,1
59,70,1
59,71,1
59,77,1
59,78,1
59,81,1
59,82,1
60,65,1
60,68,1
60,70,1
60,71,1
60,77,1
60,78,1
60,81,1
60,82,1
61,63,1
64,67,1
64,73,1
65,68,1
65,70,1
65,71,1
65,77,1
65,78,1
65,81,1
65,82,1
67,73,1
68,70,1
68,71,1
68,77,1
68,78,1
68,81,1
68,82,1
70,71,1
70,77,1
70,78,1
70,81,1
70,82,1
71,77,1
71,78,1
71,81,1
71,82,1
77,78,1
77,81,1
77,82,1
78,81,1
78,82,1
81,82,1
