A,S,G,T,B,I_g,S_local,S_inf
40,40,120,19,False,A,40,0
90,90,270,22,True,A,90,0
6,6,18,5,True,A,6,0
219,219,662,43,False,A,203,16
1,1,3,1,True,A,1,0
7,7,21,5,True,B,7,0
3,3,9,2,True,B,3,0
4,5,15,3,True,A,5,0
3,3,9,3,True,A,3,0
12,12,36,9,True,A,12,0
11,14,42,5,False,B,14,0
4,4,12,3,True,A,4,0
2,2,6,2,True,A,2,0
655,661,1992,92,False,B,603,58
2,2,6,2,True,A,2,0
370,370,1112,66,False,A,370,0
1,1,3,1,True,A,1,0
1,1,3,1,False,A,1,0
7,7,21,5,True,B,7,0
10,10,30,6,False,A,10,0
29,29,87,13,True,B,29,0
53,53,159,20,False,A,53,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
136,137,417,32,True,A,123,14
721,732,2199,70,False,B,700,32
97,97,293,40,False,A,93,4
9,9,27,5,True,B,9,0
35,35,105,13,False,A,35,0
9,9,27,5,False,B,9,0
63,63,191,19,False,A,12,51
54,54,165,25,False,A,51,3
1,1,3,1,True,A,1,0
19,19,57,9,False,A,19,0
4,4,12,3,True,A,4,0
10,10,30,7,True,A,10,0
25,25,75,15,True,B,25,0
228,231,696,48,False,B,21,210
8,8,24,6,True,A,8,0
6,6,18,6,True,A,6,0
40,40,120,16,True,A,40,0
17,17,51,12,False,B,17,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
78,78,234,20,False,A,78,0
24,24,72,14,False,B,24,0
44,44,134,22,False,B,16,28
25,25,75,13,False,A,25,0
72,72,216,20,False,A,72,0
20,23,69,10,True,A,23,0
9,9,27,6,True,B,9,0
7,7,21,7,True,A,7,0
1,1,3,1,True,B,1,0
44,44,133,17,False,A,44,0
17,17,51,9,False,B,17,0
2,2,6,2,True,A,2,0
7,7,21,6,True,B,7,0
13,13,39,10,True,B,13,0
1,1,3,1,True,B,1,0
8,8,24,5,False,A,8,0
3,3,9,2,True,A,3,0
14,14,42,8,True,A,14,0
10,10,30,6,False,A,10,0
5,5,15,4,True,B,5,0
13,13,40,9,True,A,13,0
20,20,62,9,False,B,19,1
7,7,21,5,True,B,7,0
11,11,33,10,True,A,11,0
4,4,12,3,True,A,4,0
99,99,297,34,False,A,99,0
317,317,953,62,False,B,317,0
54,54,162,14,False,B,54,0
6,6,18,4,True,A,6,0
5,6,18,3,False,A,6,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
77,77,231,16,False,A,77,0
7,7,21,6,True,A,7,0
7,7,21,6,False,A,7,0
8,8,24,7,True,A,8,0
4,4,12,4,True,B,4,0
23,26,78,7,False,A,26,0
8,8,24,6,True,B,8,0
6,6,18,5,True,B,6,0
12,12,38,7,True,B,11,1
5,5,15,3,False,B,5,0
113,113,341,27,False,B,113,0
151,151,453,39,False,A,151,0
21,21,63,14,True,A,21,0
183,187,563,37,False,B,168,19
1,1,3,1,True,A,1,0
12,12,36,6,True,B,12,0
1,1,3,1,True,A,1,0
32,32,96,14,True,A,32,0
18,18,54,10,True,A,18,0
886,892,2689,82,False,B,699,193
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
12,12,36,9,True,A,12,0
3,3,9,3,False,A,3,0
14,14,42,6,False,B,14,0
5,5,15,3,False,A,5,0
2,2,6,2,True,A,2,0
12,12,36,6,True,B,12,0
7,8,24,5,True,A,8,0
16,16,48,8,True,B,16,0
24,26,78,8,False,B,26,0
15,15,45,8,True,B,15,0
18,21,63,6,False,A,21,0
17,17,51,7,False,A,17,0
11,11,33,6,True,B,11,0
379,381,1147,49,False,B,381,0
92,92,276,27,False,B,92,0
28,31,93,10,False,B,31,0
1132,1132,3406,88,False,A,1112,20
27,27,81,19,False,A,27,0
4,4,12,4,True,A,4,0
364,364,1097,50,False,A,360,4
41,41,123,15,False,B,41,0
313,313,941,52,False,A,313,0
113,113,341,40,False,B,108,5
4,4,12,3,True,B,4,0
22,22,68,7,True,B,17,5
13,13,39,8,True,B,13,0
2,2,6,2,True,B,2,0
10,10,30,5,False,B,10,0
4,4,12,3,True,B,4,0
12,12,36,8,False,A,12,0
2,2,6,2,True,A,2,0
1,1,3,1,False,A,1,0
7,7,21,6,True,A,7,0
9,9,27,7,True,A,9,0
1,1,3,1,True,A,1,0
13,13,39,7,True,B,13,0
3,3,9,3,True,B,3,0
63,63,191,18,False,B,54,9
33,33,103,17,True,B,28,5
2,2,6,2,True,A,2,0
15,15,45,8,True,B,15,0
255,255,767,53,False,B,255,0
6,7,21,4,True,A,7,0
6,6,18,5,False,A,6,0
12,12,36,7,False,A,12,0
12,12,36,11,True,B,12,0
4,4,12,3,True,B,4,0
32,32,96,17,True,B,32,0
8,9,27,5,True,A,9,0
67,67,201,17,False,A,67,0
45,45,135,20,False,B,45,0
135,135,406,33,False,A,135,0
10,10,30,6,True,B,10,0
35,36,108,14,True,B,36,0
333,333,999,60,False,A,333,0
3,3,9,2,True,B,3,0
18,18,54,9,False,B,18,0
2,2,6,2,True,B,2,0
98,98,294,22,False,B,98,0
6,6,18,4,True,A,6,0
36,38,114,10,True,B,38,0
457,457,1375,92,False,A,452,5
7,7,21,5,True,A,7,0
35,35,107,13,False,A,24,11
58,58,174,25,False,A,58,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
13,13,39,6,False,A,13,0
43,43,129,16,False,A,43,0
5,5,15,5,False,B,5,0
3,3,9,2,False,B,3,0
71,71,213,28,True,A,71,0
2,2,6,2,True,B,2,0
9,9,27,6,True,A,9,0
1,1,3,1,True,A,1,0
7,7,21,4,True,B,7,0
15,17,51,8,True,A,17,0
84,84,252,39,False,B,84,0
8,9,27,5,True,B,9,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
13,13,39,12,True,A,13,0
2,2,6,2,True,B,2,0
394,406,1219,52,False,B,406,0
9,9,27,5,False,B,9,0
9,9,27,8,False,A,9,0
10,10,30,8,False,B,10,0
8,8,24,6,True,B,8,0
14,14,42,7,False,B,14,0
177,177,535,42,False,B,172,5
3,3,9,3,True,B,3,0
44,44,132,17,False,A,44,0
9,9,27,7,True,A,9,0
13,16,48,5,False,B,16,0
36,36,108,18,True,A,36,0
3,3,9,3,True,A,3,0
4,4,12,4,False,A,4,0
13,13,39,7,False,B,13,0
27,27,81,17,False,A,27,0
45,45,136,16,True,B,45,0
1,1,3,1,True,A,1,0
170,170,514,50,False,B,117,53
1,1,3,1,True,B,1,0
51,51,153,28,False,B,51,0
10,10,30,7,True,A,10,0
2,2,6,2,True,A,2,0
3,3,9,2,True,A,3,0
62,62,186,22,False,A,62,0
132,134,404,27,False,A,77,57
2,2,6,2,False,A,2,0
2,2,6,2,True,A,2,0
4,4,12,3,True,A,4,0
4,4,12,3,True,A,4,0
47,51,153,19,False,B,51,0
11,11,33,9,True,A,11,0
6,6,18,5,True,B,6,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
62,62,186,24,False,A,62,0
36,38,114,13,True,A,38,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
373,374,1127,70,False,B,330,44
68,68,204,24,False,A,68,0
99,102,306,25,False,B,102,0
39,39,117,15,False,B,39,0
5,5,16,5,True,B,5,0
1,1,3,1,True,A,1,0
10,10,32,8,True,B,8,2
4,4,12,4,False,A,4,0
8,8,24,7,True,B,8,0
37,40,120,10,True,A,40,0
6,6,18,5,True,B,6,0
1438,1438,4333,95,False,A,638,800
1,1,3,1,True,A,1,0
46,48,144,14,False,A,48,0
7,8,24,5,True,B,8,0
38,40,120,20,True,A,40,0
9,9,27,8,False,B,9,0
16,16,49,10,True,B,16,0
31,31,93,19,True,A,31,0
14,14,42,7,True,A,14,0
151,151,453,51,False,A,151,0
3,3,9,3,True,A,3,0
4,4,12,3,True,A,4,0
36,36,108,17,True,B,36,0
3,3,9,3,True,B,3,0
19,19,57,9,True,B,19,0
9,10,31,5,True,B,10,0
46,46,138,14,True,B,46,0
22,23,70,12,False,B,23,0
12,12,36,7,False,B,12,0
11,11,33,6,False,B,11,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
15,17,51,9,True,A,17,0
1,1,3,1,True,A,1,0
15,15,45,10,True,B,15,0
1,1,3,1,True,A,1,0
8,8,24,5,True,B,8,0
41,41,123,24,False,B,41,0
8,8,24,7,True,B,8,0
10,10,30,8,True,A,10,0
1,1,3,1,True,B,1,0
250,250,756,54,False,B,248,2
6,6,18,4,True,B,6,0
93,93,282,35,False,B,24,69
639,639,1922,89,False,A,639,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
10,10,30,6,True,A,10,0
21,21,63,8,False,A,21,0
10,10,30,7,True,A,10,0
7,7,21,6,True,A,7,0
27,27,81,8,True,B,27,0
553,567,1707,53,False,B,545,22
2,2,6,2,False,B,2,0
216,216,651,39,False,A,214,2
9,9,27,6,True,A,9,0
94,94,282,39,False,B,94,0
55,55,166,21,True,A,55,0
14,14,42,8,True,B,14,0
254,257,772,40,False,B,257,0
6,6,18,5,True,A,6,0
31,34,102,13,True,A,34,0
3,3,9,2,True,B,3,0
18,18,54,9,False,A,18,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
3,3,9,2,True,A,3,0
63,63,189,24,False,A,63,0
33,33,100,18,True,B,33,0
7,8,25,3,True,B,8,0
94,94,285,38,False,A,81,13
1,1,3,1,True,B,1,0
48,48,144,17,False,B,48,0
141,142,426,29,False,B,142,0
185,185,558,54,False,B,184,1
5,5,16,5,True,B,5,0
60,60,180,17,False,B,60,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
147,148,444,42,False,A,148,0
1,1,3,1,True,B,1,0
69,69,208,24,False,B,69,0
7,7,21,6,True,A,7,0
3,3,9,2,True,A,3,0
44,44,132,15,False,A,44,0
6,6,18,5,True,B,6,0
4,4,12,4,True,A,4,0
7,7,21,6,True,A,7,0
67,67,201,22,False,A,67,0
31,31,93,18,False,A,31,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
132,132,400,27,False,A,102,30
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
49,49,151,11,False,A,15,34
21,21,64,16,False,A,21,0
7,7,21,7,True,B,7,0
5,5,15,3,True,A,5,0
23,23,69,14,True,B,23,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
9,9,27,8,True,B,9,0
347,347,1041,66,False,A,347,0
25,25,75,14,False,B,25,0
17,17,51,11,True,B,17,0
37,37,113,13,False,B,31,6
24,24,72,13,True,A,24,0
113,119,358,31,False,A,119,0
1,1,3,1,True,A,1,0
440,441,1324,64,False,A,441,0
1,1,3,1,True,B,1,0
33,33,101,14,False,A,32,1
2,2,6,2,False,B,2,0
11,12,36,6,False,A,12,0
5,5,15,4,True,A,5,0
20,20,62,9,True,A,18,2
4,4,12,3,False,B,4,0
6,6,18,6,True,B,6,0
20,20,60,12,False,B,20,0
45,45,135,22,False,A,45,0
3,3,9,3,True,B,3,0
6,6,18,4,True,B,6,0
15,15,45,9,True,A,15,0
18,18,54,8,True,A,18,0
49,52,156,22,False,A,52,0
2,2,6,2,True,B,2,0
5,5,16,4,True,A,5,0
1,1,3,1,False,B,1,0
31,31,94,13,False,A,31,0
93,93,279,31,False,A,93,0
39,39,117,19,True,A,39,0
17,17,51,15,False,B,17,0
357,362,1091,70,False,B,232,130
2,2,6,2,True,A,2,0
3,3,9,3,True,B,3,0
24,24,72,14,True,B,24,0
34,34,102,15,True,A,34,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
517,517,1555,68,False,A,517,0
8,10,30,4,True,A,10,0
10,10,32,8,True,A,10,0
6,6,18,5,True,A,6,0
6,6,18,5,True,B,6,0
7,7,21,5,True,A,7,0
2,2,6,2,True,A,2,0
7,7,21,7,True,A,7,0
228,231,696,45,False,B,231,0
7,7,21,4,False,B,7,0
4,4,12,3,True,B,4,0
976,976,2941,73,False,B,861,115
10,11,33,7,True,B,11,0
22,22,66,11,True,B,22,0
17,17,51,8,False,B,17,0
6,6,18,6,True,B,6,0
3,3,9,3,True,B,3,0
35,35,105,10,True,A,35,0
21,21,63,15,False,A,21,0
788,788,2376,72,False,B,629,159
1,1,3,1,True,A,1,0
30,30,90,12,False,B,30,0
1,1,3,1,True,B,1,0
219,221,663,49,False,A,221,0
1,1,3,1,True,B,1,0
3,3,10,3,True,A,3,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
28,29,87,8,True,A,29,0
98,98,295,31,False,B,98,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
365,374,1123,44,False,A,374,0
3,3,9,2,True,A,3,0
36,36,108,17,True,B,36,0
2,2,6,2,True,A,2,0
6,6,18,3,False,A,6,0
21,21,63,16,False,A,21,0
166,166,500,39,False,B,164,2
1,1,3,1,True,B,1,0
29,29,87,15,False,B,29,0
140,140,421,31,False,B,140,0
209,209,628,37,False,A,209,0
22,27,81,12,False,A,27,0
3,3,9,2,True,A,3,0
4,4,12,3,False,A,4,0
17,17,51,9,True,A,17,0
2,2,6,2,True,A,2,0
4,4,12,4,True,B,4,0
4,5,15,3,True,B,5,0
137,139,419,41,False,A,98,41
14,14,42,10,False,B,14,0
3,3,9,3,False,B,3,0
3,3,9,3,True,B,3,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
69,69,207,27,False,B,69,0
12,12,36,8,True,A,12,0
4,4,12,4,True,A,4,0
15,15,45,11,False,B,15,0
5,5,15,5,True,B,5,0
16,16,48,7,True,A,16,0
14,14,42,5,True,A,14,0
57,58,174,24,False,A,58,0
3,3,9,3,True,A,3,0
44,44,132,18,False,B,44,0
25,26,78,15,False,B,26,0
62,62,186,20,False,B,62,0
5,6,18,3,True,A,6,0
28,28,84,14,False,A,28,0
35,35,105,16,False,B,35,0
1,1,3,1,True,B,1,0
111,111,336,27,False,B,109,2
5,5,15,3,True,B,5,0
5,5,15,5,True,B,5,0
57,57,173,16,True,A,48,9
41,42,128,17,False,B,41,1
107,107,321,29,False,A,107,0
7,7,21,5,True,A,7,0
1078,1078,3251,88,False,B,962,116
11,11,33,6,True,A,11,0
8,8,24,6,False,A,8,0
9,9,27,5,True,B,9,0
16,16,48,9,True,A,16,0
28,28,84,10,False,B,28,0
13,13,39,6,False,A,13,0
6,7,21,4,False,B,7,0
866,877,2638,63,False,A,870,7
1,1,3,1,True,B,1,0
10,10,30,9,True,B,10,0
11,11,33,8,True,B,11,0
229,235,706,26,False,A,235,0
10,10,30,7,False,B,10,0
16,16,48,11,True,B,16,0
59,59,177,18,False,A,59,0
10,10,30,9,True,A,10,0
31,31,93,16,True,B,31,0
11,11,33,4,True,B,11,0
187,188,565,36,False,A,188,0
3,3,9,3,True,B,3,0
4,4,12,3,True,B,4,0
20,20,60,10,True,A,20,0
144,144,433,34,False,A,144,0
473,473,1424,81,False,B,282,191
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
25,25,77,7,False,B,18,7
16,16,48,13,True,A,16,0
54,54,163,17,False,B,54,0
33,33,99,21,False,B,33,0
6,6,18,5,True,A,6,0
1,1,3,1,True,B,1,0
262,262,789,52,False,A,188,74
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
4,4,12,3,True,A,4,0
4,4,12,3,True,B,4,0
2,2,6,2,True,B,2,0
94,94,282,21,False,A,94,0
68,71,214,28,False,A,71,0
46,46,138,24,False,A,46,0
8,8,25,5,False,B,8,0
4,4,12,4,True,B,4,0
2,2,6,2,True,A,2,0
14,14,42,11,True,B,14,0
2,2,6,2,True,A,2,0
25,28,84,10,True,A,28,0
238,239,719,45,False,B,236,3
6,6,18,6,False,A,6,0
21,21,63,9,True,A,21,0
5,5,15,4,True,A,5,0
7,7,21,6,False,B,7,0
29,29,87,13,True,A,29,0
7,7,21,6,True,B,7,0
3,3,9,3,True,A,3,0
6,6,18,5,True,A,6,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
10,10,30,8,False,B,10,0
4,4,12,4,True,B,4,0
11,11,33,7,True,A,11,0
41,41,123,14,False,A,41,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
22,22,66,10,False,B,22,0
1,1,3,1,True,A,1,0
116,116,349,29,False,A,116,0
98,98,294,30,False,B,98,0
2,2,6,2,True,B,2,0
30,33,99,11,False,B,33,0
2,2,6,2,True,B,2,0
54,57,171,15,True,A,57,0
42,44,134,20,True,B,43,1
20,20,61,11,True,B,20,0
1,1,3,1,True,B,1,0
12,12,36,6,True,A,12,0
108,108,324,26,False,A,108,0
1,1,3,1,True,B,1,0
7,9,27,4,True,B,9,0
16,16,48,7,True,A,16,0
325,325,978,65,False,B,322,3
795,795,2393,89,False,A,769,26
4,4,12,4,True,A,4,0
10,10,30,5,True,A,10,0
1,1,3,1,True,A,1,0
70,70,210,26,False,A,70,0
2,2,6,2,True,A,2,0
8,8,24,5,True,A,8,0
3,3,9,3,True,B,3,0
3,3,9,2,True,A,3,0
1016,1023,3084,70,False,B,952,71
1,1,3,1,True,B,1,0
15,15,45,9,False,A,15,0
11,11,33,5,True,B,11,0
5,5,15,3,True,B,5,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
103,104,314,27,False,B,95,9
2,2,6,2,True,A,2,0
108,108,325,23,False,A,108,0
38,38,114,12,False,B,38,0
12,12,36,8,True,A,12,0
1,1,3,1,True,A,1,0
13,13,39,13,True,B,13,0
3,3,9,2,True,B,3,0
7,7,21,7,True,B,7,0
6,6,18,4,True,A,6,0
5,5,15,3,False,B,5,0
102,106,320,23,False,A,104,2
3,3,9,3,True,A,3,0
35,35,107,17,False,A,34,1
13,13,39,9,True,B,13,0
15,15,45,11,True,A,15,0
14,14,42,11,True,A,14,0
12,12,37,8,False,B,12,0
2,2,6,2,True,B,2,0
14,14,42,9,False,A,14,0
152,152,456,40,False,A,152,0
56,57,171,28,True,B,57,0
28,28,84,16,False,B,28,0
1,1,3,1,True,A,1,0
116,119,357,43,False,A,119,0
4,4,12,3,True,B,4,0
1,1,3,1,True,B,1,0
16,16,48,7,False,A,16,0
1,1,3,1,False,A,1,0
2,2,6,2,True,A,2,0
50,50,150,23,False,A,50,0
84,84,253,27,False,B,84,0
17,17,51,9,False,A,17,0
64,64,193,14,False,B,64,0
6,6,18,4,True,A,6,0
2300,2319,6987,151,False,B,1335,984
46,46,138,25,False,B,46,0
3,3,9,2,True,B,3,0
5,5,15,4,True,B,5,0
101,101,303,29,False,A,101,0
22,24,72,13,True,A,24,0
356,382,1149,49,False,B,380,2
27,28,84,13,True,B,28,0
6,6,18,5,True,B,6,0
10,11,33,6,False,B,11,0
5,5,15,5,True,B,5,0
8,8,24,5,True,B,8,0
6,7,21,3,True,A,7,0
10,10,30,9,True,A,10,0
13,13,39,10,False,A,13,0
11,11,33,6,True,A,11,0
161,161,483,47,False,B,161,0
38,38,114,17,False,A,38,0
1,1,3,1,True,A,1,0
4,4,13,3,True,B,4,0
252,252,757,50,False,B,252,0
1,1,3,1,False,B,1,0
164,165,498,34,False,A,163,2
15,15,45,9,False,B,15,0
55,56,168,21,False,A,56,0
69,69,207,21,True,B,69,0
7,7,21,5,True,B,7,0
17,17,51,8,False,B,17,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
39,40,120,15,False,B,40,0
1,1,3,1,True,A,1,0
20,20,60,11,False,A,20,0
19,21,64,7,True,B,21,0
1,1,3,1,True,A,1,0
33,33,99,13,False,A,33,0
19,19,57,9,False,B,19,0
24,24,72,15,False,A,24,0
14,14,42,12,False,A,14,0
7,7,21,7,False,A,7,0
3,3,9,2,True,A,3,0
28,28,84,18,False,A,28,0
31,31,94,15,True,A,31,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
7,7,21,4,True,B,7,0
5,5,15,4,True,A,5,0
3,3,9,3,True,B,3,0
38,38,114,12,True,A,38,0
70,70,211,18,False,A,70,0
997,997,3001,128,False,A,991,6
8,8,24,4,True,B,8,0
11,11,33,6,False,A,11,0
2,2,6,2,True,A,2,0
272,272,820,58,False,A,238,34
10,10,30,9,False,B,10,0
5,5,15,5,True,A,5,0
2,2,6,2,True,A,2,0
8,8,24,5,True,B,8,0
166,166,499,32,False,B,166,0
2,2,6,2,True,A,2,0
32,32,96,16,True,B,32,0
6,6,18,5,True,A,6,0
14,14,42,9,False,B,14,0
1,1,3,1,True,A,1,0
611,611,1843,109,False,B,600,11
1,1,3,1,True,A,1,0
25,25,76,17,False,B,25,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,9,2,True,A,3,0
5,5,15,3,True,A,5,0
2,2,6,2,True,A,2,0
99,100,300,20,False,A,100,0
11,11,33,6,True,B,11,0
3,3,9,3,True,A,3,0
9,9,27,5,True,B,9,0
1,1,3,1,False,A,1,0
7,7,21,4,True,B,7,0
2,2,6,2,False,A,2,0
9,9,27,5,True,A,9,0
3,3,9,3,True,B,3,0
8,8,24,6,True,B,8,0
179,179,539,37,False,B,179,0
41,41,123,14,False,A,41,0
31,31,94,9,False,A,31,0
1,1,3,1,True,A,1,0
7,7,21,5,True,B,7,0
7,7,21,6,True,A,7,0
22,22,66,15,True,A,22,0
10,10,30,6,True,A,10,0
144,144,434,49,False,B,144,0
111,111,333,26,False,A,111,0
9,9,27,6,True,B,9,0
3,3,9,3,True,B,3,0
633,643,1933,74,False,B,624,19
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
285,285,859,54,False,A,284,1
1,1,3,1,True,B,1,0
254,257,773,40,False,A,189,68
15,15,45,11,True,B,15,0
104,105,317,22,False,A,74,31
2,2,6,2,True,B,2,0
7,8,24,4,True,B,8,0
1,1,3,1,True,A,1,0
49,49,148,20,True,A,49,0
47,53,160,18,False,A,53,0
1,1,3,1,True,B,1,0
36,38,114,14,False,A,38,0
8,8,24,6,True,A,8,0
31,31,93,15,False,B,31,0
2,2,6,2,True,B,2,0
107,107,321,27,False,A,107,0
856,856,2573,57,False,A,856,0
52,53,160,13,False,B,53,0
61,66,198,19,False,B,66,0
14,14,42,8,True,A,14,0
220,220,664,45,False,B,210,10
4,4,12,3,True,A,4,0
3,3,9,2,True,A,3,0
12,12,36,8,True,A,12,0
6,6,18,6,True,B,6,0
1,1,3,1,False,B,1,0
5,6,18,3,True,B,6,0
58,60,181,17,False,B,60,0
5,5,15,3,True,A,5,0
71,71,213,18,False,B,71,0
9,9,27,5,True,A,9,0
17,17,51,7,False,B,17,0
157,157,471,34,False,A,157,0
11,11,34,9,True,A,11,0
16,16,48,10,True,A,16,0
15,15,45,10,False,A,15,0
48,48,144,21,False,A,48,0
2,2,6,2,True,A,2,0
7,7,21,5,True,B,7,0
46,46,138,11,False,B,46,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
9,9,27,5,False,B,9,0
66,66,198,22,False,A,66,0
19,19,57,13,False,A,19,0
262,264,798,44,False,B,243,21
61,64,192,16,True,A,64,0
3,3,9,3,True,A,3,0
24,24,72,13,True,B,24,0
29,29,88,13,True,A,29,0
109,109,329,39,False,A,107,2
1,1,3,1,False,A,1,0
81,84,252,17,False,B,84,0
7,7,21,6,True,B,7,0
78,78,236,19,False,A,77,1
20,20,60,8,False,A,20,0
46,47,141,21,False,B,47,0
2,2,6,2,True,B,2,0
85,85,256,26,False,B,85,0
6,6,18,4,True,B,6,0
9,9,27,7,True,B,9,0
31,31,93,17,False,A,31,0
6,6,18,5,True,B,6,0
70,74,222,15,False,B,74,0
22,22,66,13,True,A,22,0
4,4,12,4,True,A,4,0
4,4,12,4,False,B,4,0
372,372,1118,76,False,A,372,0
24,24,72,11,True,B,24,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
8,9,27,6,False,B,9,0
26,26,78,9,True,A,26,0
15,15,45,10,True,A,15,0
16,16,48,13,False,B,16,0
1,1,3,1,True,A,1,0
85,85,257,34,False,B,83,2
62,62,186,28,False,A,62,0
7,7,21,4,False,B,7,0
1,1,3,1,True,A,1,0
20,20,60,12,True,B,20,0
7,7,21,6,True,A,7,0
514,515,1552,92,False,A,450,65
1280,1285,3870,85,False,B,931,354
95,95,285,33,False,B,95,0
25,25,76,15,True,A,25,0
45,45,135,19,True,A,45,0
3,3,9,2,True,A,3,0
36,36,110,12,False,B,32,4
10,10,30,8,True,A,10,0
34,34,102,19,True,B,34,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
1,1,3,1,False,B,1,0
400,400,1202,59,False,A,400,0
14,15,45,11,False,A,15,0
194,194,585,38,False,B,191,3
7,7,21,5,False,A,7,0
211,211,635,35,False,A,186,25
14,14,42,9,True,B,14,0
3,3,9,3,False,B,3,0
24,30,90,10,False,A,30,0
4,5,15,3,True,B,5,0
11,11,33,6,True,A,11,0
5,5,15,4,True,A,5,0
1,1,3,1,True,A,1,0
5,5,15,4,False,B,5,0
24,24,72,13,True,B,24,0
7,7,21,4,False,A,7,0
4,4,12,3,True,B,4,0
12,12,36,11,False,B,12,0
7,7,21,4,True,A,7,0
2,2,6,2,True,A,2,0
169,169,509,42,False,B,18,151
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
274,274,825,56,False,B,265,9
275,275,826,50,False,A,275,0
2,2,6,2,True,B,2,0
15,15,45,8,False,A,15,0
2,2,6,2,False,B,2,0
2,2,7,2,True,A,2,0
41,41,123,14,False,B,41,0
438,438,1320,62,False,B,432,6
2,2,6,2,True,B,2,0
57,57,171,25,True,B,57,0
3,3,9,2,True,B,3,0
9,10,30,5,True,B,10,0
2,2,6,2,True,A,2,0
21,21,63,11,True,B,21,0
4,4,12,3,True,A,4,0
21,21,63,13,True,B,21,0
64,64,192,34,True,B,64,0
3,3,9,2,True,B,3,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
8,8,24,5,True,A,8,0
26,26,79,9,False,B,26,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
5,5,15,4,True,B,5,0
5,5,15,4,True,A,5,0
170,170,512,39,False,A,170,0
6,6,18,6,True,A,6,0
16,17,51,10,False,A,17,0
17,17,51,10,True,B,17,0
1,1,3,1,True,A,1,0
11,11,34,6,True,A,11,0
69,70,210,26,False,A,70,0
1681,1685,5075,135,False,A,1106,579
1,1,3,1,True,B,1,0
22,22,66,11,True,A,22,0
270,271,817,44,False,B,265,6
11,12,37,7,True,B,12,0
5,5,15,5,True,B,5,0
179,179,540,52,False,B,46,133
8,8,24,8,False,B,8,0
13,13,39,8,True,B,13,0
33,34,102,23,True,A,34,0
3,3,9,2,True,B,3,0
7,7,21,6,True,A,7,0
2,2,6,2,True,A,2,0
16,16,48,12,False,B,16,0
16,16,48,12,True,A,16,0
5,5,15,4,True,A,5,0
8,8,24,4,False,B,8,0
9,11,33,5,True,A,11,0
95,95,285,37,False,A,95,0
40,40,120,13,False,A,40,0
5,5,15,4,True,A,5,0
136,136,410,28,False,A,133,3
1,1,3,1,True,A,1,0
15,15,45,8,True,B,15,0
17,17,53,10,False,B,6,11
80,80,240,28,False,B,80,0
34,34,102,12,False,B,34,0
8,9,27,4,True,B,9,0
7,7,21,6,True,B,7,0
3,3,9,3,True,B,3,0
35,35,105,17,True,A,35,0
6,6,18,4,True,A,6,0
