A,S,G,T,B,I_g,S_local,S_inf
6,6,24,5,True,B,3,3
1,1,3,1,True,A,1,0
8,8,29,6,True,A,5,3
4,4,13,4,True,A,4,0
4,4,14,4,False,B,2,2
4,4,13,4,True,B,4,0
12,12,42,7,True,A,5,7
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
143,143,488,21,False,A,72,71
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
16,16,55,11,True,A,10,6
11,13,43,5,False,A,12,1
54,54,182,17,False,B,37,17
528,529,1798,61,False,B,286,243
123,124,417,24,False,A,80,44
3,3,11,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
51,51,164,17,False,A,32,19
254,254,867,34,False,B,101,153
45,45,147,12,False,A,43,2
405,405,1401,76,False,B,212,193
3,3,11,3,False,B,3,0
39,39,130,16,False,B,23,16
21,21,72,14,True,B,9,12
26,26,92,11,True,B,9,17
11,11,36,9,False,B,9,2
35,35,120,20,False,B,13,22
12,12,42,9,False,B,10,2
2,2,6,2,True,B,2,0
20,20,63,7,True,A,20,0
3,3,10,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
33,33,106,15,True,B,28,5
21,21,69,11,False,A,5,16
3,3,12,3,True,A,2,1
19,19,60,14,False,B,11,8
1,1,3,1,True,A,1,0
7,7,25,6,True,B,7,0
3,3,9,3,True,A,3,0
118,118,408,26,False,A,56,62
17,18,60,8,True,B,12,6
4,4,15,3,True,A,3,1
6,6,20,5,True,A,2,4
5,5,17,4,True,B,1,4
1429,1429,4865,88,False,A,691,738
24,24,81,12,True,B,17,7
6,6,22,4,True,B,4,2
3,3,11,3,True,A,1,2
5,5,16,4,False,A,5,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
22,22,75,13,True,A,13,9
14,14,48,6,True,B,12,2
3,3,12,3,True,A,3,0
5,5,18,3,True,A,4,1
6,6,19,4,True,B,6,0
594,594,2038,76,False,A,288,306
2,2,7,2,True,A,2,0
4,4,14,3,False,A,3,1
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
4,4,13,3,True,A,4,0
1,1,3,1,True,A,1,0
14,14,47,10,True,A,8,6
1,1,3,1,True,B,1,0
70,77,259,16,True,A,30,47
33,33,110,14,False,B,8,25
5,5,16,3,True,A,5,0
11,11,36,7,False,A,11,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
76,76,256,28,False,B,32,44
48,48,163,16,False,B,35,13
3,3,11,3,True,A,1,2
5,5,15,4,False,A,5,0
1,1,3,1,True,A,1,0
17,17,60,9,False,B,4,13
48,48,159,22,False,A,25,23
1,1,4,1,True,B,1,0
4,4,13,3,True,A,4,0
1,1,3,1,True,A,1,0
9,9,30,6,False,B,9,0
3,3,10,3,True,B,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
2,2,6,2,False,A,2,0
10,10,36,6,True,A,5,5
2,2,6,2,True,B,2,0
23,23,76,10,False,A,17,6
8,9,30,4,True,A,9,0
7,7,24,6,True,A,2,5
5,5,17,4,True,A,5,0
2075,2075,7058,208,False,A,1035,1040
7,7,25,5,True,B,4,3
12,12,40,9,True,A,3,9
153,153,520,29,False,B,86,67
2,2,7,2,True,A,2,0
234,234,799,34,False,B,140,94
7,7,25,4,True,A,4,3
5,5,18,5,True,B,1,4
25,25,83,13,False,A,25,0
24,24,80,9,True,A,11,13
1,1,3,1,True,A,1,0
10,10,33,6,True,A,4,6
2,2,8,2,True,B,2,0
4,4,15,3,True,A,2,2
4,4,12,4,True,B,4,0
11,11,35,6,True,B,11,0
1,1,4,1,True,B,1,0
16,16,56,9,True,B,13,3
47,47,160,16,False,B,17,30
2,2,7,2,True,A,2,0
5,5,17,5,True,B,3,2
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
5,5,16,4,True,A,5,0
2,2,6,2,True,A,2,0
10,10,34,6,True,B,8,2
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
68,68,237,17,False,B,43,25
13,13,42,8,True,B,7,6
10,10,31,9,True,B,10,0
7,7,23,4,True,A,5,2
4,4,14,4,True,A,4,0
34,37,131,11,False,B,21,16
23,23,77,9,True,A,16,7
38,38,128,13,False,B,24,14
288,288,985,60,False,B,134,154
1,1,4,1,True,B,1,0
3,3,9,2,True,A,3,0
56,56,188,22,True,A,45,11
24,24,83,13,True,B,6,18
3,3,9,2,True,B,3,0
13,14,47,7,True,A,14,0
3,3,9,2,True,B,3,0
185,185,626,24,False,A,91,94
4,4,13,3,True,B,4,0
12,12,43,8,True,B,4,8
3,3,10,3,True,A,3,0
2,2,7,2,True,B,2,0
56,56,191,23,False,B,29,27
3,3,10,2,True,B,3,0
3,3,9,2,True,B,3,0
29,29,97,14,True,B,10,19
3,3,9,3,True,A,3,0
38,38,128,22,True,B,21,17
1497,1497,5099,108,False,A,767,730
8,8,25,7,True,A,8,0
4,4,14,3,True,B,3,1
14,14,48,9,False,B,12,2
1,1,3,1,True,A,1,0
1104,1110,3774,81,False,B,598,512
5,5,15,3,True,B,5,0
2,2,6,2,True,A,2,0
4,4,13,4,True,B,4,0
15,15,52,9,True,A,2,13
48,48,167,13,True,B,29,19
10,10,35,6,False,A,7,3
34,34,121,13,False,B,15,19
172,172,590,40,False,B,99,73
96,96,332,24,False,B,55,41
4,4,14,3,True,A,4,0
10,10,34,5,True,B,4,6
5,5,15,4,True,A,5,0
20,22,69,8,True,B,22,0
9,9,29,6,False,A,9,0
9,9,31,4,False,A,9,0
38,40,134,11,False,B,19,21
69,69,235,20,False,A,30,39
4,4,14,3,True,A,1,3
1,1,3,1,True,A,1,0
10,10,37,8,False,B,7,3
85,85,291,18,False,A,45,40
3,3,10,3,True,A,3,0
12,12,39,7,True,A,10,2
116,116,388,33,False,B,28,88
8,8,26,5,True,A,5,3
11,11,37,6,True,B,6,5
63,63,213,22,False,B,38,25
1,1,3,1,True,B,1,0
4,4,13,3,True,A,4,0
32,32,110,14,False,A,21,11
63,63,221,23,False,B,34,29
1,1,4,1,True,B,1,0
16,16,54,10,True,A,5,11
5,6,20,3,True,A,6,0
8,9,28,4,True,B,9,0
10,10,35,8,False,A,6,4
15,15,48,12,True,A,15,0
75,75,250,26,False,B,13,62
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
18,22,70,6,True,A,21,1
2,2,6,2,True,A,2,0
25,25,85,12,True,B,12,13
1,1,3,1,True,A,1,0
6,6,21,5,True,B,6,0
5,5,18,4,True,A,4,1
19,19,67,6,False,B,13,6
1,1,3,1,True,B,1,0
325,325,1094,40,False,A,149,176
4,4,14,3,True,B,4,0
10,10,34,10,False,A,10,0
1432,1436,4904,176,False,B,764,672
3,3,10,3,True,A,3,0
4,4,12,3,True,B,4,0
22,22,72,13,False,B,8,14
5,5,17,4,True,A,3,2
394,395,1361,62,False,B,219,176
10,10,34,6,True,A,6,4
2,2,7,2,True,A,2,0
84,84,282,21,False,A,47,37
13,13,47,7,False,A,6,7
4,4,12,4,True,A,4,0
15,15,48,10,False,A,15,0
2,2,7,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,4,1,True,B,1,0
3,3,10,3,True,A,3,0
2,2,8,2,True,B,2,0
3,3,12,2,True,B,2,1
1,1,4,1,False,B,1,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
2,2,7,2,True,A,2,0
3,3,11,2,True,B,2,1
10,10,37,5,False,A,5,5
7,7,22,4,False,B,7,0
15,15,50,11,False,A,11,4
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
47,47,161,20,False,A,26,21
4,4,14,4,True,B,2,2
1,1,4,1,True,A,1,0
52,52,176,20,False,B,37,15
9,9,31,7,True,B,8,1
149,153,525,23,False,B,67,86
1,1,4,1,True,A,1,0
25,25,79,13,False,B,24,1
1,1,3,1,False,A,1,0
417,417,1415,77,False,A,236,181
1,1,4,1,True,B,1,0
5,5,18,4,True,A,5,0
329,329,1117,52,False,A,170,159
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
4,4,14,3,True,A,4,0
1,1,4,1,True,B,1,0
9,9,30,5,True,A,5,4
18,18,59,9,False,A,11,7
11,11,34,7,True,A,11,0
11,11,37,6,False,A,11,0
7,7,25,4,True,A,6,1
30,30,104,12,True,B,12,18
1,1,3,1,True,B,1,0
4,4,13,3,True,A,4,0
3,3,10,3,True,B,3,0
47,47,161,22,False,A,32,15
1,1,3,1,True,B,1,0
20,20,71,13,False,A,17,3
154,154,522,30,False,B,77,77
2178,2178,7451,126,False,B,1120,1058
39,39,131,12,False,B,22,17
2,2,8,2,True,B,1,1
2,2,6,2,True,B,2,0
1,1,4,1,True,A,1,0
26,29,95,7,False,A,22,7
20,21,72,8,True,B,13,8
35,35,114,16,False,B,24,11
27,27,89,9,False,A,22,5
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
5,5,17,4,True,A,5,0
69,69,236,27,False,B,55,14
30,30,104,11,True,A,9,21
7,7,22,5,True,B,7,0
2,2,6,2,True,A,2,0
71,71,241,19,False,A,23,48
6,6,21,4,True,B,5,1
5,5,19,3,True,B,5,0
1,1,3,1,True,A,1,0
2,2,8,2,False,A,2,0
4,4,13,4,True,B,4,0
16,16,51,6,True,B,16,0
22,22,72,8,True,A,7,15
1,1,4,1,True,B,1,0
2,2,6,2,False,A,2,0
1,1,3,1,True,B,1,0
3,3,10,2,False,B,3,0
22,22,71,11,False,A,3,19
19,19,64,10,True,B,10,9
5,5,17,4,True,B,3,2
116,116,398,29,False,B,49,67
3,3,10,3,True,A,3,0
5,5,15,4,True,A,5,0
4,4,14,4,True,A,4,0
6,6,19,4,True,A,6,0
27,27,95,11,True,A,10,17
8,8,28,5,True,B,5,3
3,3,11,3,True,A,3,0
2,2,6,2,True,B,2,0
9,10,36,4,False,B,8,2
1,1,4,1,True,A,1,0
14,14,47,8,True,B,11,3
2,2,7,2,True,B,2,0
6,6,19,5,True,A,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
29,29,99,16,True,B,16,13
2,2,7,2,True,A,2,0
14,14,49,12,True,A,10,4
383,383,1290,33,False,B,155,228
12,12,39,7,True,A,4,8
6,6,19,4,True,B,6,0
76,76,259,21,False,B,37,39
1,1,3,1,True,A,1,0
6,6,19,4,True,B,6,0
1,1,3,1,True,B,1,0
1145,1145,3929,104,False,A,602,543
214,214,739,30,False,A,89,125
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,17,5,False,A,2,3
11,11,37,5,False,B,9,2
11,11,38,5,True,A,10,1
30,30,95,16,False,A,1,29
7,7,25,4,True,B,5,2
2,2,6,2,True,B,2,0
3,3,11,3,True,A,2,1
8,8,26,7,True,A,8,0
1,1,3,1,True,B,1,0
13,13,44,7,False,A,10,3
33,33,116,15,True,B,23,10
32,32,110,11,False,A,12,20
1,1,3,1,True,A,1,0
16,16,58,8,False,B,7,9
6,6,23,3,True,A,3,3
10,10,36,8,False,B,8,2
27,27,87,12,False,B,8,19
8,8,26,7,False,B,8,0
39,39,133,14,False,A,22,17
79,79,269,20,False,B,29,50
1070,1070,3633,78,False,A,523,547
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
14,14,45,8,True,A,9,5
4,4,12,4,True,A,4,0
6,6,19,5,True,A,6,0
5,5,16,4,True,A,5,0
662,662,2257,64,False,A,335,327
10,11,39,4,True,B,8,3
4,4,15,4,True,A,1,3
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
2,2,7,2,True,A,2,0
4,4,14,4,True,B,4,0
14,14,47,8,False,B,13,1
4,5,16,3,True,A,5,0
15,15,51,7,False,A,11,4
12,12,40,6,False,A,12,0
77,77,262,22,False,B,20,57
10,10,34,5,False,B,10,0
30,30,103,19,False,A,19,11
62,63,207,18,True,A,57,6
26,26,94,10,True,A,11,15
2,2,6,2,True,A,2,0
59,59,201,16,False,A,37,22
642,642,2203,51,False,B,336,306
35,35,123,18,False,B,12,23
15,15,49,11,True,B,15,0
198,198,683,33,False,A,119,79
85,85,287,28,False,B,51,34
124,124,425,31,False,A,61,63
4,4,15,4,True,B,1,3
1,1,4,1,True,B,1,0
9,9,29,8,True,B,9,0
14,14,47,8,True,B,10,4
40,40,134,20,False,B,23,17
2,2,6,2,True,A,2,0
4,4,13,3,True,B,4,0
7,7,25,6,True,A,7,0
2,2,7,2,True,B,2,0
31,31,104,17,False,A,23,8
18,18,63,12,False,B,14,4
99,99,325,28,False,A,73,26
398,398,1342,63,False,B,221,177
601,601,2051,77,False,A,265,336
2,2,7,2,True,A,2,0
90,94,332,15,False,A,37,57
2,2,6,2,False,A,2,0
4,4,14,4,True,A,3,1
23,23,82,15,True,B,8,15
132,134,460,40,False,A,93,41
361,361,1217,36,False,B,213,148
41,42,139,11,False,B,22,20
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
38,38,131,15,True,A,7,31
2,2,6,2,True,B,2,0
8,8,26,6,True,A,8,0
14,14,48,9,False,B,7,7
16,16,53,11,True,A,9,7
13,13,45,8,False,B,5,8
12,12,42,7,True,B,4,8
138,138,460,31,False,B,78,60
21,21,69,9,False,A,13,8
4,4,12,4,True,A,4,0
3,3,10,3,True,B,3,0
3,3,9,2,True,A,3,0
29,29,100,15,False,A,22,7
2,2,6,2,True,A,2,0
33,33,109,12,False,B,27,6
1,1,3,1,True,B,1,0
202,202,699,54,False,A,131,71
9,9,31,6,False,B,5,4
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
8,8,26,6,True,B,8,0
21,21,76,13,False,B,17,4
3,3,11,3,True,A,1,2
1,1,3,1,True,A,1,0
15,17,54,6,False,B,15,2
43,45,152,16,False,A,34,11
5,5,18,3,True,A,5,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
94,94,316,25,False,A,59,35
3,3,10,2,True,B,3,0
27,28,94,13,False,B,22,6
124,124,421,30,False,B,53,71
15,15,52,6,True,B,9,6
2,2,6,2,True,A,2,0
4,4,13,4,True,A,4,0
1,1,3,1,True,A,1,0
3,3,11,2,True,A,3,0
17,17,55,8,False,B,15,2
4,4,14,4,True,B,1,3
71,71,234,23,False,B,17,54
2,2,8,2,True,B,1,1
101,101,341,21,False,B,49,52
161,161,553,34,False,A,80,81
2,2,6,2,True,A,2,0
6,6,20,4,True,A,2,4
11,11,38,6,True,B,6,5
61,61,210,18,False,A,39,22
8,8,28,6,True,A,6,2
14,14,47,7,False,B,8,6
5,5,16,5,False,B,5,0
1819,1827,6221,165,False,B,930,897
2,2,6,2,True,B,2,0
232,232,786,51,False,B,94,138
2,2,6,2,True,B,2,0
24,24,83,13,True,A,12,12
18,18,63,10,True,B,11,7
40,40,137,12,False,B,20,20
8,9,30,5,True,B,6,3
9,9,32,6,True,B,5,4
54,54,181,23,False,B,32,22
6,6,20,5,True,B,6,0
2,2,6,2,True,B,2,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
13,13,43,9,True,A,13,0
34,34,117,18,False,B,14,20
10,10,32,7,True,A,10,0
2,2,7,2,True,B,2,0
1,1,3,1,True,B,1,0
143,143,487,34,False,A,70,73
14,14,45,6,True,B,6,8
2,2,6,2,True,B,2,0
1,1,4,1,True,B,1,0
14,14,46,8,False,B,13,1
2,2,6,2,True,B,2,0
39,39,125,18,False,A,31,8
2,2,6,2,True,A,2,0
58,59,197,13,False,A,27,32
9,9,30,5,True,A,6,3
4,4,14,3,True,B,4,0
2,2,6,2,True,B,2,0
66,66,224,16,False,B,31,35
2,2,6,2,True,B,2,0
5,5,17,3,True,B,2,3
6,6,21,4,False,A,3,3
15,15,50,5,True,B,11,4
1,1,3,1,True,B,1,0
265,265,916,43,False,A,104,161
2,2,7,2,False,A,2,0
2,2,6,2,False,B,2,0
3,3,9,2,True,B,3,0
25,25,89,9,False,A,12,13
3,3,10,2,True,B,3,0
7,7,24,5,False,A,4,3
1,1,4,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1163,1163,3981,97,False,A,523,640
4,4,13,3,True,B,4,0
19,19,66,10,False,A,18,1
6,6,19,5,True,B,6,0
39,39,136,13,True,A,13,26
2,2,7,2,True,A,2,0
1,1,4,1,True,B,1,0
1216,1216,4148,145,False,B,542,674
35,35,124,14,True,B,20,15
4,4,14,3,True,B,4,0
1,1,4,1,True,B,1,0
2,2,7,2,True,B,2,0
31,31,103,17,True,B,7,24
3,3,10,2,True,A,3,0
3,3,10,2,True,B,3,0
7,7,25,7,False,B,5,2
42,42,134,20,False,A,11,31
2,2,6,2,False,B,2,0
200,200,686,31,False,B,87,113
3,3,10,2,True,B,3,0
3,3,9,3,False,A,3,0
143,143,480,48,False,B,68,75
79,79,272,27,False,B,57,22
4,4,14,3,False,B,3,1
15,15,51,7,True,B,10,5
7,7,25,5,True,A,1,6
365,365,1230,42,False,B,218,147
11,13,40,5,True,B,13,0
2,2,7,2,False,B,2,0
10,10,35,6,False,A,8,2
21,21,70,11,True,B,11,10
1,1,3,1,True,B,1,0
28,28,92,12,False,B,24,4
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
4,4,13,4,True,A,4,0
3,3,9,3,True,B,3,0
16,16,53,8,False,A,8,8
2,2,8,2,True,A,1,1
6,6,21,5,True,A,5,1
75,75,260,31,False,B,32,43
52,52,175,16,True,B,31,21
20,20,68,11,True,A,17,3
15,15,52,5,True,B,13,2
3,3,10,2,True,A,3,0
4,4,15,4,False,A,4,0
9,9,31,5,False,B,6,3
5,5,16,5,False,A,5,0
4,5,15,3,True,A,5,0
1,1,4,1,True,B,1,0
3,3,11,3,True,B,3,0
830,833,2839,75,False,B,458,375
3,3,11,2,True,B,2,1
3,3,9,2,True,A,3,0
3,3,9,2,True,B,3,0
437,441,1509,67,False,A,245,196
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
8,8,27,7,True,A,3,5
3,3,11,3,True,B,3,0
7,7,24,5,True,B,5,2
4,4,12,4,True,A,4,0
2,2,8,2,False,A,2,0
9,9,29,6,False,B,9,0
5,5,18,4,False,B,3,2
9,9,30,8,True,B,9,0
10,10,32,6,True,A,9,1
5,5,17,4,True,B,4,1
12,12,41,7,False,B,10,2
28,28,98,8,False,A,17,11
4,4,13,3,False,A,4,0
2,2,6,2,True,A,2,0
2,2,6,2,False,A,2,0
7,7,23,5,True,B,5,2
494,494,1682,69,False,B,255,239
14,14,43,8,True,A,14,0
8,8,27,5,True,B,2,6
3,3,10,3,True,B,3,0
3,3,10,3,True,A,3,0
4,4,13,3,True,A,4,0
20,20,72,10,False,B,8,12
1,1,3,1,True,B,1,0
10,10,31,8,True,A,10,0
921,925,3160,94,False,A,516,409
9,9,32,6,False,B,5,4
1,1,3,1,False,B,1,0
26,26,87,12,True,B,8,18
117,117,393,29,False,A,64,53
1,1,3,1,True,B,1,0
7,7,23,6,True,B,1,6
9,9,31,5,False,B,9,0
2,2,6,2,True,A,2,0
36,36,121,12,False,A,15,21
38,38,130,17,False,A,17,21
13,13,46,11,False,B,9,4
2,2,7,2,True,A,2,0
60,60,207,14,False,A,28,32
22,22,72,8,False,B,19,3
3,3,11,3,True,B,3,0
6,6,18,5,False,A,6,0
24,24,76,12,True,B,23,1
1,1,3,1,True,B,1,0
7,7,24,5,True,B,6,1
2,2,7,2,True,A,2,0
3,3,9,3,True,B,3,0
1,1,3,1,False,B,1,0
4,4,12,3,True,A,4,0
3,3,10,2,True,B,3,0
21,21,73,14,False,B,7,14
1,1,4,1,True,A,1,0
17,18,61,9,True,A,12,6
3,3,11,2,True,A,2,1
1,1,4,1,True,B,1,0
7,7,25,6,False,A,4,3
11,11,37,7,False,B,7,4
5,5,19,5,False,B,3,2
46,46,158,14,False,B,23,23
1,1,3,1,True,A,1,0
15,15,53,6,False,B,3,12
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
17,17,54,8,False,A,9,8
55,55,187,14,False,B,22,33
205,205,701,73,False,B,102,103
5,5,17,3,True,B,4,1
9,9,27,8,True,A,9,0
1,1,4,1,True,B,1,0
2,2,7,2,True,A,2,0
30,30,101,11,False,B,24,6
235,235,797,40,False,B,92,143
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
5,5,18,3,True,A,3,2
44,44,145,18,True,B,29,15
2,2,6,2,True,B,2,0
12,12,42,7,False,A,11,1
892,892,3038,108,False,A,469,423
2,2,6,2,True,B,2,0
40,42,141,13,False,B,36,6
2,2,7,2,True,B,2,0
5,5,18,5,True,A,2,3
109,114,376,34,False,B,77,37
1,1,3,1,True,A,1,0
31,31,104,9,False,A,21,10
2,2,6,2,True,B,2,0
6,6,21,4,True,B,6,0
24,27,91,7,True,B,19,8
2,2,7,2,True,A,2,0
5,5,17,3,True,B,5,0
4,4,13,3,False,B,4,0
2,2,6,2,False,A,2,0
16,16,53,9,True,B,16,0
1,1,4,1,True,B,1,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
853,853,2919,86,False,B,452,401
6,6,21,4,True,B,6,0
1,1,3,1,True,B,1,0
34,34,111,14,True,B,11,23
37,37,123,18,True,B,29,8
619,620,2105,80,False,B,335,285
194,194,660,42,False,B,98,96
135,135,454,23,False,A,71,64
77,77,255,35,False,A,46,31
91,91,313,21,False,A,61,30
3,3,9,2,True,A,3,0
10,10,35,7,False,B,4,6
7,7,21,6,True,A,7,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
35,35,119,12,False,A,22,13
12,12,42,7,True,B,10,2
6,6,20,4,True,B,6,0
3,3,9,2,True,B,3,0
11,11,38,7,True,A,11,0
209,209,708,38,False,B,113,96
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
101,104,353,30,False,A,74,30
2,2,7,2,True,B,2,0
26,26,94,14,True,B,12,14
15,15,51,7,True,A,10,5
80,80,279,24,False,A,36,44
1,1,3,1,True,A,1,0
8,8,26,6,True,B,8,0
105,105,356,32,False,B,40,65
768,768,2626,70,False,A,399,369
25,25,87,12,True,B,19,6
118,118,409,34,False,A,63,55
4,4,14,4,True,A,4,0
2,2,8,2,False,A,2,0
104,104,353,31,False,A,35,69
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
12,12,42,8,True,B,11,1
122,122,420,34,False,A,64,58
37,37,121,15,False,B,20,17
2,2,6,2,True,B,2,0
9,9,30,5,True,B,9,0
1,1,3,1,True,B,1,0
67,67,228,22,False,A,25,42
8,8,28,6,True,A,7,1
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
151,151,518,27,False,A,90,61
2,2,7,2,True,A,2,0
8,8,27,7,True,B,8,0
10,10,34,5,False,A,9,1
5,5,18,4,True,B,5,0
43,43,150,21,False,B,18,25
4,4,13,4,True,B,4,0
24,24,82,11,True,B,17,7
4,4,12,3,True,B,4,0
11,11,38,6,False,A,7,4
10,11,34,5,True,A,11,0
97,97,336,36,False,B,41,56
4,4,13,4,True,B,4,0
5,5,17,4,False,B,5,0
2,2,7,2,True,B,2,0
7,7,23,6,True,A,6,1
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
14,16,53,6,False,B,6,10
11,11,35,10,True,B,11,0
20,20,69,10,True,B,7,13
454,454,1550,62,False,A,225,229
5,5,15,5,True,B,5,0
57,58,193,22,False,A,31,27
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
3,3,10,3,True,B,3,0
2,2,7,2,True,B,2,0
16,16,51,12,True,B,11,5
1344,1344,4585,169,False,B,664,680
42,42,146,15,True,B,18,24
13,13,44,7,True,A,7,6
15,15,52,7,True,B,10,5
1,1,3,1,True,A,1,0
5,5,15,4,True,B,5,0
42,42,141,16,False,B,21,21
8,8,29,4,True,B,6,2
7,7,24,5,True,B,6,1
1,1,3,1,False,B,1,0
10,10,38,9,False,A,5,5
4,4,15,3,True,A,3,1
6,6,22,5,True,A,5,1
3,3,10,3,False,A,3,0
308,309,1048,40,False,A,132,177
78,78,264,26,True,B,40,38
27,27,91,11,True,A,11,16
588,588,2002,85,False,A,277,311
142,142,492,30,False,A,67,75
333,333,1130,59,False,A,153,180
11,11,36,7,False,A,11,0
24,24,82,9,True,B,10,14
1,1,4,1,True,B,1,0
4,4,14,4,True,A,4,0
12,12,40,7,True,A,9,3
5,5,17,4,True,A,5,0
43,43,155,15,False,A,23,20
2,2,6,2,False,A,2,0
2,2,8,2,False,A,1,1
7,7,22,4,True,B,7,0
21,21,77,7,False,B,10,11
5,5,17,3,True,B,3,2
93,93,325,20,False,B,47,46
9,9,32,7,True,B,8,1
21,21,71,8,False,B,19,2
79,79,268,19,False,B,35,44
10,10,37,5,False,B,7,3
2,2,7,2,False,A,2,0
4,4,13,4,False,A,4,0
19,19,66,11,True,B,4,15
180,184,620,42,False,A,129,55
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
38,39,133,15,True,A,25,14
62,65,223,18,False,B,35,30
5,5,16,4,True,A,5,0
7,7,22,5,False,B,7,0
8,8,27,5,True,A,8,0
183,184,618,27,False,B,104,80
1,1,3,1,True,A,1,0
9,9,29,6,True,B,9,0
1,1,3,1,False,A,1,0
2,2,7,2,True,B,2,0
73,73,254,27,False,B,46,27
23,23,78,8,False,B,19,4
10,10,32,10,True,B,10,0
123,123,421,31,False,B,41,82
303,308,1045,62,False,B,168,140
48,48,158,17,False,B,30,18
5,5,16,3,False,B,5,0
34,34,112,13,False,B,23,11
6,6,20,4,True,A,1,5
1,1,3,1,True,B,1,0
4,4,14,4,True,B,4,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
17,17,59,10,True,B,9,8
54,54,175,17,True,A,45,9
2,2,7,2,True,B,2,0
27,27,90,13,True,A,22,5
14,14,50,7,True,A,4,10
22,22,78,9,True,A,8,14
5,5,17,4,True,A,2,3
3,3,11,3,False,B,2,1
2,2,6,2,True,A,2,0
317,317,1077,66,False,A,174,143
1,1,3,1,True,B,1,0
3,3,10,3,True,A,3,0
13,13,44,9,True,B,10,3
60,60,201,16,True,A,38,22
38,38,130,15,False,A,22,16
325,325,1105,71,False,B,135,190
1625,1625,5523,160,False,A,770,855
144,146,509,39,False,A,72,74
235,235,803,44,False,A,81,154
3,3,9,3,True,B,3,0
1,1,4,1,True,B,1,0
32,32,113,14,False,A,17,15
14,14,47,9,True,A,3,11
2,2,7,2,True,A,2,0
6,6,21,6,True,B,2,4
37,37,125,9,False,B,23,14
430,430,1468,80,False,A,218,212
1,1,3,1,True,B,1,0
11,11,40,7,True,A,8,3
3,3,9,3,True,A,3,0
34,34,115,15,False,A,15,19
1,1,4,1,True,B,1,0
3,3,10,3,True,B,3,0
1,1,3,1,True,A,1,0
47,47,157,17,False,B,20,27
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
355,355,1200,56,False,A,223,132
13,13,43,11,True,B,11,2
2,2,7,2,True,A,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
34,34,110,15,False,A,26,8
1,1,3,1,True,B,1,0
22,22,78,10,False,A,15,7
43,43,145,17,False,A,23,20
2,2,7,2,True,B,2,0
10,10,36,7,True,B,7,3
1,1,3,1,True,A,1,0
23,23,74,11,False,A,8,15
14,14,43,7,True,A,14,0
