A,S,G,T,B,I_g,S_local,S_inf
2,2,7,2,False,A,2,0
1,1,3,1,True,A,1,0
162,162,511,30,False,B,114,48
102,102,324,37,False,B,55,47
49,49,151,16,False,B,46,3
1,1,3,1,True,B,1,0
91,91,282,25,False,A,51,40
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
8,8,24,7,True,B,8,0
14,14,44,12,False,B,14,0
1,1,3,1,True,B,1,0
15,15,48,10,True,B,14,1
23,23,75,13,False,A,14,9
12,12,36,6,True,B,12,0
16,16,50,7,True,B,14,2
16,16,52,6,True,A,16,0
2,2,6,2,True,B,2,0
101,104,333,38,False,A,72,32
233,237,744,32,False,A,171,66
87,87,273,27,False,B,42,45
7,7,22,5,True,B,7,0
2,2,6,2,True,A,2,0
146,146,455,34,False,A,92,54
15,15,47,6,True,A,13,2
45,45,143,13,False,B,34,11
4,4,12,3,False,A,4,0
14,14,47,11,False,B,10,4
3,3,10,2,True,A,3,0
51,54,170,20,False,B,17,37
109,109,346,29,False,A,27,82
1188,1192,3767,197,False,B,606,586
4,4,12,4,True,A,4,0
38,38,122,12,False,B,31,7
70,70,224,28,False,B,27,43
1,1,3,1,True,B,1,0
14,14,45,9,True,B,11,3
6,6,20,5,True,B,5,1
4,4,12,4,True,B,4,0
52,52,160,19,False,B,49,3
1,1,3,1,True,A,1,0
37,40,125,16,False,A,29,11
1,1,3,1,True,B,1,0
503,503,1601,52,False,B,186,317
13,13,42,9,False,B,10,3
28,28,86,17,False,B,28,0
319,319,1000,56,False,B,219,100
1,1,3,1,True,B,1,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
30,30,92,10,False,A,26,4
34,34,108,20,False,B,33,1
10,10,30,7,False,A,10,0
3,3,10,3,True,B,3,0
4,4,12,3,True,A,4,0
2,2,6,2,False,B,2,0
52,52,164,28,False,B,43,9
10,10,33,9,True,B,3,7
148,148,464,54,False,A,85,63
5,5,15,4,True,B,5,0
8,8,28,5,True,B,3,5
5,5,15,3,True,B,5,0
10,12,36,5,True,A,12,0
3,3,9,3,True,B,3,0
15,15,47,10,False,B,5,10
3,3,10,3,True,A,3,0
10,10,32,8,False,B,9,1
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
6,6,20,5,True,B,3,3
805,805,2535,87,False,B,329,476
3,3,9,2,True,A,3,0
58,59,182,20,False,A,59,0
4,4,12,4,True,A,4,0
10,10,32,6,True,A,7,3
8,8,24,5,True,B,8,0
4,4,13,4,True,B,4,0
120,120,374,25,False,A,91,29
11,11,34,7,False,A,11,0
30,30,94,14,False,A,22,8
25,26,80,11,True,A,24,2
14,14,42,10,True,B,14,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
31,32,98,13,False,A,32,0
7,7,21,4,True,A,7,0
13,13,40,7,True,A,13,0
28,28,86,17,False,A,28,0
49,49,156,20,False,A,40,9
15,15,47,8,True,B,15,0
4,4,13,3,False,B,4,0
3,3,9,2,True,A,3,0
58,58,184,24,True,A,46,12
10,10,33,8,True,A,2,8
14,14,44,10,False,A,14,0
169,169,534,27,False,A,94,75
64,65,208,21,False,B,43,22
2,2,6,2,True,B,2,0
8,8,26,5,False,A,5,3
2,2,6,2,True,A,2,0
40,40,125,20,False,B,30,10
25,26,78,13,False,A,26,0
84,87,276,32,False,B,55,32
11,11,33,9,True,A,11,0
1,1,3,1,True,A,1,0
8,8,26,5,True,B,8,0
6,6,20,4,False,A,4,2
4,4,13,3,True,A,4,0
13,16,49,6,True,B,16,0
3,3,9,3,True,A,3,0
20,20,67,10,False,A,17,3
1,1,4,1,False,A,1,0
537,538,1715,60,False,B,354,184
22,22,70,11,False,B,16,6
4,4,12,3,True,A,4,0
411,411,1286,63,False,A,142,269
7,7,21,7,True,A,7,0
12,12,39,7,True,A,12,0
3,3,9,3,True,B,3,0
14,14,42,12,False,B,14,0
3,3,10,2,True,B,3,0
95,95,305,27,False,A,60,35
61,61,189,19,True,A,59,2
5,5,15,4,True,A,5,0
5,5,15,3,True,A,5,0
1,1,3,1,True,A,1,0
16,16,50,11,False,A,16,0
13,13,39,7,False,B,13,0
5,5,15,5,True,A,5,0
8,8,24,5,True,A,8,0
7,7,21,5,True,A,7,0
1,1,3,1,True,B,1,0
22,22,73,15,False,B,10,12
28,28,87,14,True,B,8,20
44,44,138,16,False,B,31,13
4,4,12,3,True,B,4,0
14,14,42,9,False,A,14,0
2,2,6,2,True,B,2,0
84,88,278,29,False,A,26,62
2,2,6,2,True,B,2,0
8,8,25,7,False,A,8,0
4,4,12,4,True,A,4,0
986,999,3156,75,False,A,664,335
10,10,32,6,True,B,9,1
54,54,174,16,False,B,12,42
7,7,21,6,True,B,7,0
73,73,226,28,False,B,73,0
15,15,46,13,True,A,15,0
5,6,19,3,True,A,6,0
244,245,780,57,False,A,142,103
5,5,17,4,True,A,5,0
46,46,146,16,False,B,37,9
196,199,634,39,False,B,125,74
4,4,12,4,True,A,4,0
6,6,19,6,True,A,6,0
6,6,18,4,False,A,6,0
55,56,176,20,True,A,47,9
9,9,30,6,True,A,3,6
85,85,269,15,False,B,77,8
252,252,789,51,False,A,107,145
15,15,49,11,False,B,15,0
1,1,3,1,True,B,1,0
34,35,109,18,True,A,29,6
9,9,29,4,True,A,7,2
28,28,88,13,True,A,10,18
73,73,229,19,False,B,67,6
4,4,12,3,False,B,4,0
33,33,102,12,False,B,3,30
41,45,138,18,False,A,45,0
3,3,11,3,True,A,3,0
127,127,400,21,False,A,92,35
14,14,47,11,True,A,13,1
33,33,104,20,False,B,32,1
5,5,16,4,True,A,5,0
146,146,463,36,False,A,69,77
2,2,6,2,True,A,2,0
3,3,9,3,False,A,3,0
19,22,67,11,False,A,22,0
71,71,222,27,False,A,61,10
6,6,19,5,True,B,6,0
25,25,77,12,False,A,25,0
6,6,18,6,True,B,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
21,21,65,8,False,B,20,1
300,300,946,46,False,B,131,169
2,2,6,2,True,A,2,0
611,611,1940,79,False,B,352,259
34,34,106,14,True,A,30,4
7,7,22,5,True,B,7,0
404,404,1272,64,False,B,305,99
11,11,33,7,True,B,11,0
19,23,71,7,False,B,22,1
4,4,13,4,False,A,4,0
14,14,44,7,False,B,14,0
1,1,3,1,True,A,1,0
152,152,482,32,False,A,76,76
3,3,9,3,False,B,3,0
6,6,19,5,True,A,6,0
12,12,39,8,False,A,12,0
7,7,22,5,True,A,7,0
9,9,28,6,False,A,9,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
56,60,189,18,False,A,49,11
1,1,3,1,True,A,1,0
72,72,231,21,False,B,38,34
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
53,53,170,12,False,B,25,28
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
9,11,34,4,False,A,11,0
11,11,36,8,False,A,11,0
4,4,12,3,True,A,4,0
2,2,6,2,True,A,2,0
147,149,474,32,False,B,115,34
11,12,36,6,True,B,12,0
7,7,21,7,True,A,7,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
15,16,53,6,True,B,8,8
627,629,1966,92,False,B,200,429
32,32,104,14,True,B,27,5
161,161,511,33,False,B,95,66
7,7,21,4,True,B,7,0
19,19,62,11,False,A,17,2
1,1,4,1,True,B,1,0
7,7,22,5,False,B,7,0
3,3,9,2,False,A,3,0
2,2,6,2,True,B,2,0
79,79,249,31,False,B,9,70
132,132,413,43,False,B,111,21
2,2,6,2,True,B,2,0
4,4,12,4,True,A,4,0
615,615,1947,70,False,B,358,257
4,4,12,4,True,A,4,0
3,3,9,3,False,A,3,0
1,1,3,1,True,A,1,0
10,10,31,10,False,B,10,0
1070,1070,3363,113,False,B,480,590
13,13,39,10,True,B,13,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,18,4,True,A,5,0
5,5,15,5,True,A,5,0
10,10,32,5,True,B,2,8
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
11,11,33,8,False,B,11,0
5,5,15,5,True,B,5,0
4,4,12,2,False,A,4,0
30,30,91,14,True,A,30,0
47,47,148,17,False,B,22,25
13,13,39,7,True,B,13,0
21,21,64,11,True,B,21,0
7,7,21,5,False,B,7,0
2,2,6,2,True,A,2,0
6,6,18,5,True,B,6,0
94,94,301,27,False,B,72,22
21,21,65,9,False,A,3,18
3,3,10,3,True,A,3,0
23,23,75,13,False,B,22,1
6,6,18,4,True,B,6,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
2,2,7,2,True,A,2,0
5,5,15,5,True,A,5,0
3,3,9,3,True,B,3,0
11,11,37,6,True,B,7,4
59,59,187,22,True,B,46,13
2,2,6,2,True,A,2,0
41,41,129,22,False,B,31,10
4,4,12,4,False,A,4,0
110,110,345,32,False,B,98,12
10,10,30,7,True,A,10,0
60,61,196,21,True,B,40,21
15,15,45,8,False,A,15,0
10,10,32,6,True,B,10,0
49,49,154,22,False,B,39,10
6,6,18,5,False,B,6,0
1,1,3,1,True,B,1,0
15,15,49,8,True,A,9,6
3,3,9,3,True,B,3,0
11,11,34,7,False,A,11,0
8,8,25,7,True,B,8,0
15,15,49,9,False,A,4,11
18,18,59,11,False,A,18,0
17,17,52,8,False,B,17,0
3,3,9,2,True,A,3,0
13,13,43,11,False,A,8,5
42,42,131,22,False,B,36,6
9,9,27,6,False,B,9,0
2,2,6,2,True,B,2,0
11,11,34,9,True,B,11,0
12,12,36,7,True,A,12,0
26,26,83,15,True,A,8,18
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,2,True,A,3,0
1022,1024,3239,81,False,B,461,563
8,8,24,6,True,B,8,0
1,1,3,1,True,B,1,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
1652,1652,5200,84,False,A,902,750
23,23,74,11,True,B,15,8
33,34,107,11,False,B,34,0
22,22,71,12,True,B,15,7
4,4,12,3,True,B,4,0
9,9,27,7,True,A,9,0
17,18,55,7,False,A,18,0
17,17,55,11,False,A,6,11
1,1,3,1,True,B,1,0
9,9,29,7,False,B,9,0
1,1,3,1,True,B,1,0
585,585,1854,56,False,A,280,305
38,38,117,16,False,A,12,26
40,40,124,23,False,B,37,3
9,9,28,5,False,A,9,0
29,29,92,11,True,A,17,12
14,14,45,11,True,B,14,0
4,4,12,4,True,A,4,0
3,3,9,3,False,B,3,0
18,18,56,14,True,A,18,0
6,6,20,6,True,B,6,0
1,1,3,1,True,A,1,0
13,13,41,7,True,B,13,0
8,10,30,4,True,B,10,0
7,7,24,5,True,B,4,3
4,4,12,4,True,B,4,0
28,29,91,15,False,A,11,18
15,15,46,10,True,B,15,0
1,1,3,1,True,B,1,0
7,8,25,5,True,B,8,0
5,5,16,3,False,B,5,0
24,24,76,9,True,B,17,7
7,7,25,6,True,A,4,3
4,4,12,3,True,A,4,0
131,131,412,41,False,B,88,43
10,10,30,10,False,A,10,0
56,56,177,17,False,B,41,15
25,25,79,12,True,A,15,10
1,1,3,1,True,B,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,A,1,0
9,9,29,5,True,B,6,3
12,12,39,6,False,B,9,3
7,7,22,5,True,A,7,0
1,1,3,1,True,B,1,0
2014,2014,6356,152,False,B,849,1165
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
36,36,114,13,True,A,34,2
12,12,39,6,True,B,5,7
17,17,52,8,True,B,17,0
6,6,18,5,False,A,6,0
3,3,9,2,False,A,3,0
3,3,9,2,True,A,3,0
29,29,90,17,True,B,28,1
7,7,21,5,False,B,7,0
19,19,59,8,False,B,19,0
2,2,7,2,True,B,2,0
14,14,43,10,False,A,14,0
7,7,21,7,True,A,7,0
11,11,33,7,False,A,11,0
3,3,9,3,True,B,3,0
953,953,3016,104,False,A,357,596
2,2,6,2,False,B,2,0
2,2,6,2,True,B,2,0
6,6,18,5,True,B,6,0
37,37,119,10,False,B,19,18
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
33,34,107,20,True,B,32,2
85,85,265,17,False,B,69,16
12,12,39,8,False,B,6,6
1,1,4,1,True,B,1,0
4,4,13,4,True,A,4,0
14,14,44,6,False,A,13,1
9,9,28,5,True,A,9,0
26,26,85,13,False,B,21,5
37,37,122,16,True,A,27,10
2,2,6,2,True,B,2,0
2,2,7,2,True,A,2,0
62,62,194,18,False,B,56,6
6,6,18,6,True,A,6,0
10,10,32,6,True,A,6,4
9,9,28,7,True,B,9,0
89,89,283,29,False,B,40,49
28,29,90,12,True,A,17,12
349,349,1106,47,False,A,198,151
10,10,30,5,False,A,10,0
1,1,3,1,True,A,1,0
4,4,13,3,True,A,4,0
8,8,25,6,True,A,8,0
1,1,3,1,True,A,1,0
8,8,24,7,True,B,8,0
4,4,12,3,True,A,4,0
75,75,240,25,False,B,46,29
4,4,12,4,True,B,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
13,13,39,11,True,A,13,0
27,27,82,15,False,A,27,0
3,3,9,3,False,A,3,0
16,20,62,8,True,A,20,0
85,85,263,27,False,B,59,26
8,8,24,6,False,A,8,0
4,4,13,4,False,A,4,0
2,2,6,2,True,B,2,0
10,10,31,7,True,B,10,0
1,1,4,1,True,B,1,0
5,5,15,4,True,B,5,0
101,102,318,26,False,A,83,19
603,603,1903,56,False,B,254,349
1,1,4,1,True,A,1,0
1,1,3,1,False,B,1,0
178,178,565,37,False,B,85,93
1,1,3,1,True,A,1,0
31,31,97,12,False,A,28,3
31,31,98,13,True,A,25,6
5,5,15,3,True,B,5,0
2,2,7,2,True,B,2,0
8,10,31,5,True,A,10,0
21,21,68,9,True,A,8,13
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
4,4,12,4,True,A,4,0
657,657,2064,82,False,B,417,240
4,4,12,4,True,A,4,0
1333,1333,4207,126,False,A,763,570
2,2,6,2,True,A,2,0
25,25,77,12,False,A,25,0
42,42,138,19,False,B,26,16
7,7,22,5,True,B,7,0
40,40,129,14,False,B,17,23
9,9,30,6,False,B,9,0
62,62,192,21,False,B,14,48
10,10,32,8,False,B,5,5
3,3,9,3,False,B,3,0
22,22,67,16,False,A,22,0
3,3,10,3,False,B,3,0
34,34,106,17,False,B,33,1
276,276,879,50,False,B,164,112
4,4,12,4,True,B,4,0
4,4,12,3,True,A,4,0
1,1,3,1,False,B,1,0
16,16,51,7,False,B,10,6
30,32,98,8,False,B,27,5
3,3,9,3,False,B,3,0
16,16,50,10,False,A,7,9
20,20,65,12,False,A,10,10
11,11,34,10,True,B,11,0
2,2,6,2,True,A,2,0
12,13,39,7,True,A,13,0
5,5,15,4,True,A,5,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
94,94,296,26,False,B,83,11
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
316,317,1008,39,False,A,187,130
2,2,6,2,True,B,2,0
16,16,49,9,True,A,16,0
170,171,532,42,False,A,42,129
42,42,133,18,True,A,26,16
1,1,3,1,True,A,1,0
12,12,37,5,True,B,12,0
201,201,632,48,False,A,169,32
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
14,14,43,6,True,B,14,0
6,6,19,5,True,B,6,0
8,8,24,5,False,A,8,0
160,160,508,30,False,B,53,107
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
10,10,30,7,False,B,10,0
36,36,111,11,False,B,36,0
8,8,24,6,True,A,8,0
2,2,6,2,True,A,2,0
7,7,21,6,True,B,7,0
12,12,37,10,True,A,12,0
9,9,29,5,True,A,6,3
297,297,934,35,False,B,176,121
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
112,113,357,28,False,B,67,46
11,16,49,6,False,B,16,0
12,13,40,9,False,B,13,0
19,20,64,8,False,B,19,1
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
20,23,70,8,False,B,23,0
40,40,127,17,True,B,19,21
21,21,64,14,False,A,21,0
7,7,22,6,True,B,7,0
19,19,62,9,False,B,10,9
69,69,216,20,False,A,57,12
3,3,10,3,False,B,3,0
23,23,74,11,False,B,20,3
1514,1514,4772,99,False,B,781,733
29,31,98,13,True,A,24,7
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
73,76,240,13,True,B,49,27
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
10,10,30,6,True,A,10,0
25,25,78,18,True,A,19,6
2,2,7,2,True,B,2,0
163,163,511,38,False,B,89,74
14,14,42,12,False,B,14,0
33,33,104,9,True,A,16,17
3,3,9,2,True,B,3,0
10,10,31,8,False,A,10,0
3,3,10,2,True,A,3,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
32,32,97,21,True,B,32,0
1,1,3,1,True,B,1,0
17,17,53,14,False,A,9,8
12,12,37,6,True,A,12,0
1,1,3,1,True,A,1,0
3,3,10,3,True,A,3,0
111,112,358,30,False,A,81,31
18,19,59,7,True,B,19,0
2,2,6,2,True,B,2,0
27,27,86,16,True,B,26,1
5,5,15,4,False,A,5,0
420,420,1313,63,False,B,228,192
239,239,759,42,False,B,136,103
36,36,116,14,False,B,26,10
6,6,18,5,False,B,6,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
9,11,33,5,False,A,11,0
17,17,52,6,True,A,17,0
1,1,3,1,True,A,1,0
8,9,27,5,True,B,9,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,19,5,True,A,6,0
7,7,25,5,False,B,6,1
21,21,66,10,True,A,21,0
467,467,1483,64,False,B,250,217
43,43,132,15,True,A,41,2
18,18,55,9,True,B,18,0
6,6,19,6,False,B,6,0
2,2,6,2,True,A,2,0
4,4,12,3,True,B,4,0
950,951,3008,93,False,A,658,293
390,390,1222,52,False,A,208,182
13,14,44,9,True,A,7,7
5,5,15,4,False,A,5,0
2,2,6,2,True,B,2,0
10,10,34,4,True,B,6,4
3,3,10,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
89,89,286,20,False,B,59,30
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,15,3,True,B,5,0
13,13,39,9,False,A,13,0
15,15,48,11,False,A,14,1
10,10,31,5,False,A,10,0
3,3,9,2,True,B,3,0
5,5,17,3,True,B,5,0
2,2,6,2,True,B,2,0
44,48,151,20,False,A,42,6
114,114,359,31,False,B,85,29
1230,1230,3876,94,False,A,527,703
2,2,6,2,True,B,2,0
40,40,122,12,False,B,32,8
717,717,2264,92,False,A,378,339
18,18,59,9,True,A,5,13
40,40,124,13,False,A,31,9
11,11,36,6,True,B,10,1
37,37,120,16,True,B,20,17
32,32,104,13,False,B,17,15
2,2,6,2,True,A,2,0
21,21,67,11,True,A,19,2
3,3,9,3,True,B,3,0
10,10,30,7,True,B,10,0
11,11,33,7,True,B,11,0
92,92,296,32,False,B,44,48
84,84,263,27,False,B,30,54
131,131,421,20,False,A,57,74
143,143,451,29,False,A,99,44
2,2,6,2,True,B,2,0
5,5,15,4,True,B,5,0
5,5,16,3,False,B,5,0
4,4,14,3,True,B,1,3
7,7,22,5,True,A,7,0
3,3,9,2,True,A,3,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
3,3,9,2,True,A,3,0
2,2,6,2,True,B,2,0
5,5,15,4,False,B,5,0
67,67,207,17,False,A,52,15
4,4,12,4,True,B,4,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
7,7,22,7,True,B,7,0
3,3,10,3,True,B,3,0
32,32,99,15,True,B,32,0
10,10,33,8,True,A,2,8
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
5,6,18,3,True,A,6,0
5,5,16,5,True,A,5,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
6,6,18,5,True,B,6,0
3,3,9,3,True,A,3,0
5,6,18,3,True,A,6,0
327,327,1028,43,False,A,172,155
12,12,38,8,True,A,12,0
1,1,3,1,True,B,1,0
10,10,30,6,True,B,10,0
19,19,60,9,False,B,15,4
14,14,43,6,True,A,14,0
1466,1466,4626,164,False,B,905,561
69,70,221,22,False,B,56,14
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
10,10,30,6,True,B,10,0
1,1,3,1,True,B,1,0
19,19,58,11,False,B,19,0
12,12,39,5,True,B,9,3
1467,1472,4648,95,False,B,661,811
1,1,3,1,False,B,1,0
3,3,10,3,True,A,3,0
16,16,49,8,True,B,16,0
2,2,6,2,True,B,2,0
6,7,23,3,False,B,7,0
15,15,45,8,True,B,15,0
15,15,47,8,True,B,8,7
3,3,9,3,True,A,3,0
10,10,32,9,False,A,10,0
10,10,30,6,True,B,10,0
16,16,51,8,True,A,5,11
3,3,9,2,True,B,3,0
21,22,66,10,True,B,22,0
6,6,22,4,True,A,3,3
11,11,35,5,False,B,7,4
21,21,66,10,False,B,15,6
5,6,18,3,True,B,6,0
4,4,13,3,True,A,4,0
5,5,16,4,True,A,5,0
215,215,686,31,False,A,57,158
54,54,173,13,False,A,44,10
1,1,3,1,True,B,1,0
102,102,319,31,False,A,90,12
3,3,10,3,True,B,3,0
347,347,1095,66,False,A,143,204
47,47,146,18,False,A,47,0
9,9,27,6,True,A,9,0
5,5,15,4,True,A,5,0
5,5,15,4,True,A,5,0
3,3,9,2,True,A,3,0
186,186,587,49,False,A,111,75
2,2,6,2,True,B,2,0
93,93,290,29,True,B,37,56
1,1,3,1,True,B,1,0
16,16,50,7,False,B,3,13
204,206,638,43,False,B,188,18
13,13,40,9,True,B,13,0
1,1,3,1,True,B,1,0
240,248,786,53,False,A,140,108
8,8,27,7,True,B,8,0
159,159,500,32,False,B,113,46
5,5,17,5,True,A,5,0
221,221,695,57,False,B,133,88
2,2,7,2,True,A,2,0
14,14,43,10,True,B,14,0
10,10,30,6,False,A,10,0
3,3,9,2,True,B,3,0
6,6,18,5,False,B,6,0
3,3,9,3,True,B,3,0
21,21,63,13,True,B,21,0
5,5,15,4,True,B,5,0
13,13,42,9,False,A,13,0
2,2,6,2,True,A,2,0
14,14,43,9,False,B,14,0
2,2,6,2,True,A,2,0
3,3,9,3,True,A,3,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
12,14,43,8,True,A,14,0
5,5,15,5,True,B,5,0
159,159,506,42,False,B,101,58
2,2,6,2,True,A,2,0
10,10,30,8,False,B,10,0
6,6,19,6,False,B,6,0
789,789,2505,57,False,A,520,269
16,17,53,9,False,B,17,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
752,752,2381,100,False,A,355,397
9,9,28,7,False,B,9,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
10,10,32,8,True,A,10,0
39,39,123,10,False,A,31,8
22,22,69,11,False,A,21,1
9,9,30,6,True,A,8,1
6,6,19,4,True,A,6,0
5,6,18,3,False,B,6,0
41,42,129,14,True,A,42,0
4,4,14,2,True,B,3,1
3,3,10,3,True,B,3,0
21,21,65,8,True,A,21,0
3,3,9,3,True,B,3,0
272,272,861,46,False,A,160,112
18,18,54,12,False,B,18,0
2,2,6,2,False,B,2,0
9,9,27,6,True,A,9,0
4,4,12,4,True,B,4,0
193,194,601,40,False,A,110,84
3,3,11,3,True,B,1,2
8,8,25,4,False,A,8,0
4,4,12,3,False,A,4,0
6,6,19,5,True,B,6,0
10,10,32,6,True,A,4,6
118,118,374,31,False,B,88,30
10,10,32,10,False,B,10,0
24,24,81,16,False,A,10,14
2,2,7,2,True,A,2,0
5,5,15,5,True,B,5,0
3,3,9,2,True,A,3,0
4,4,14,3,True,B,2,2
8,8,25,6,True,B,8,0
230,230,719,62,False,A,126,104
20,20,63,7,False,B,17,3
6,6,19,3,True,A,6,0
7,7,21,6,True,B,7,0
1,1,4,1,True,A,1,0
13,13,39,5,False,B,13,0
5,5,15,4,False,B,5,0
20,20,62,9,False,B,20,0
35,35,115,9,False,B,18,17
96,96,296,25,False,B,83,13
1,1,3,1,True,A,1,0
28,28,86,12,False,A,28,0
5,5,17,3,True,B,5,0
52,52,163,13,False,B,11,41
3,3,9,3,True,A,3,0
698,698,2200,125,False,A,227,471
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
119,119,376,37,False,A,90,29
4,4,12,4,False,A,4,0
698,698,2213,78,False,A,383,315
97,97,313,25,False,B,58,39
2,2,6,2,True,A,2,0
4,4,12,3,True,A,4,0
4,4,12,3,True,A,4,0
5,5,17,4,False,B,4,1
16,16,51,8,True,B,15,1
7,7,21,5,True,B,7,0
8,8,27,4,True,B,7,1
292,292,928,52,False,B,119,173
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,2,False,B,3,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
59,59,190,24,False,B,18,41
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
22,22,68,13,True,B,22,0
6,6,21,5,False,A,2,4
22,22,66,15,True,B,22,0
1,1,3,1,True,A,1,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
9,9,28,6,True,B,9,0
1,1,3,1,True,B,1,0
64,65,202,20,False,A,62,3
73,73,231,30,True,A,53,20
109,110,347,23,False,B,38,72
23,23,75,11,False,B,21,2
130,130,413,42,False,A,65,65
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
24,24,74,16,True,A,8,16
1,1,3,1,True,B,1,0
7,7,22,6,True,A,7,0
2,2,6,2,True,A,2,0
6,6,19,4,True,B,6,0
1,1,3,1,True,B,1,0
122,124,389,25,False,B,108,16
1,1,3,1,True,B,1,0
2,2,6,2,False,A,2,0
187,187,600,34,False,A,117,70
2,2,7,2,True,A,2,0
10,10,32,7,True,A,7,3
1,1,3,1,True,B,1,0
55,55,173,23,True,B,40,15
384,384,1211,52,False,A,171,213
88,90,278,13,False,A,70,20
3,3,9,3,True,A,3,0
5,5,19,5,True,B,5,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
4,4,12,3,True,B,4,0
7,7,22,5,False,A,7,0
5,5,15,3,False,A,5,0
34,34,106,14,False,B,21,13
101,104,327,34,False,B,100,4
948,948,2971,101,False,A,468,480
10,10,30,7,True,A,10,0
133,133,418,25,False,B,110,23
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
43,43,134,15,False,B,43,0
8,8,26,8,True,B,4,4
2,2,6,2,False,A,2,0
6,6,18,5,True,A,6,0
8,8,25,4,True,B,8,0
11,14,43,4,True,A,14,0
173,173,540,33,False,A,138,35
157,157,494,34,False,B,97,60
39,39,128,21,False,B,22,17
7,7,21,6,False,B,7,0
49,52,164,11,False,B,49,3
19,19,61,13,False,A,11,8
45,45,138,11,False,A,45,0
1,1,3,1,True,B,1,0
6,6,18,5,True,B,6,0
203,203,649,38,False,B,102,101
21,21,65,10,True,A,21,0
22,22,68,11,False,B,22,0
221,222,709,43,False,B,112,110
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,14,4,False,A,2,2
4,4,12,4,True,A,4,0
15,15,47,10,True,B,13,2
100,100,316,32,False,A,71,29
34,34,108,21,True,A,32,2
42,42,137,18,False,A,29,13
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
