A,S,G,T,B,I_g,S_local,S_inf
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,7,2,True,A,2,0
2,2,6,2,False,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
1,1,4,1,True,B,1,0
7,7,21,6,True,B,7,0
2,2,7,2,True,A,2,0
3,3,9,3,True,B,3,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,False,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,False,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,5,15,3,True,B,5,0
1,1,3,1,True,B,1,0
1,1,4,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
3,3,10,2,True,A,3,0
1,1,3,1,True,B,1,0
6,6,19,4,True,B,6,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
6,6,18,6,False,B,6,0
4,4,12,4,False,A,4,0
2,2,6,2,True,A,2,0
6,6,21,5,True,B,5,1
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
4,4,13,4,True,A,4,0
2,2,6,2,True,B,2,0
2,2,7,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
4,4,13,3,True,B,4,0
4,4,12,4,True,B,4,0
10,10,32,8,True,B,10,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,False,A,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
2,2,6,2,True,A,2,0
3,3,10,3,True,B,3,0
1,1,3,1,True,A,1,0
4,4,14,3,True,A,3,1
4,4,12,3,True,B,4,0
2,2,6,2,True,A,2,0
12,12,42,9,True,B,9,3
4,4,13,4,False,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
6,6,19,5,False,A,6,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,10,3,True,A,3,0
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
5,5,15,3,True,A,5,0
2,2,6,2,True,A,2,0
2,2,8,2,True,B,1,1
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
7,7,21,4,False,A,7,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,4,1,False,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,4,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
7,7,21,5,True,A,7,0
1,1,3,1,True,B,1,0
4,4,12,4,True,A,4,0
6,6,19,6,True,B,6,0
4,4,13,4,True,B,4,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
6,6,18,6,True,A,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,8,2,True,A,1,1
3,3,9,2,True,A,3,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
2,2,8,2,True,B,2,0
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,7,2,True,A,2,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,False,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
3,3,9,2,False,B,3,0
2,2,6,2,True,B,2,0
2,2,7,2,True,B,2,0
9,9,29,7,True,B,9,0
1,1,3,1,True,B,1,0
9,9,30,7,False,B,9,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,4,1,False,B,1,0
2,2,6,2,True,B,2,0
4,4,12,3,True,B,4,0
1,1,3,1,True,A,1,0
4,4,13,3,True,B,4,0
6,6,20,5,False,B,2,4
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,B,2,0
3,3,9,3,True,B,3,0
4,4,13,3,True,B,4,0
1,1,4,1,True,B,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
3,3,9,2,False,B,3,0
3,3,9,3,True,A,3,0
1,1,4,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
7,7,23,4,True,A,5,2
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
2,2,6,2,False,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,7,2,True,A,2,0
2,2,8,2,True,B,1,1
5,5,16,5,False,A,5,0
3,3,9,3,True,B,3,0
1,1,4,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,4,1,True,B,1,0
1,1,4,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,False,B,2,0
3,3,9,3,True,B,3,0
4,4,13,4,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
13,13,44,9,False,B,13,0
1,1,3,1,True,B,1,0
5,5,17,4,True,B,5,0
1,1,3,1,False,B,1,0
4,4,13,3,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
3,3,10,3,True,B,3,0
1,1,3,1,True,B,1,0
4,4,13,3,True,B,4,0
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
5,5,16,5,True,B,5,0
3,3,11,3,True,B,3,0
6,6,19,4,False,A,6,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
8,8,25,6,True,B,8,0
3,3,9,2,True,B,3,0
8,10,30,4,True,B,10,0
2,2,6,2,True,A,2,0
4,4,13,3,True,A,4,0
5,5,16,4,True,B,5,0
2,2,7,2,True,B,2,0
3,3,9,3,True,B,3,0
8,8,26,5,True,B,6,2
2,2,6,2,True,B,2,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
8,8,25,4,True,A,8,0
2,2,7,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
4,4,12,4,True,B,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
2,2,8,2,True,A,1,1
3,3,10,2,True,B,3,0
5,5,18,3,True,A,5,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,18,5,False,B,3,2
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
7,7,24,5,True,B,6,1
5,5,16,4,True,A,5,0
1,1,3,1,True,A,1,0
6,6,18,3,True,B,6,0
2,2,7,2,True,B,2,0
9,9,30,6,True,A,1,8
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
12,12,38,10,True,A,12,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
2,2,7,2,True,B,2,0
6,6,18,5,True,B,6,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
3,3,10,2,True,A,3,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,13,4,True,A,4,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
4,4,13,3,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
7,7,24,4,False,A,5,2
1,1,3,1,True,A,1,0
7,7,21,6,True,A,7,0
5,5,15,4,True,A,5,0
3,3,9,3,True,A,3,0
5,5,17,5,True,A,4,1
2,2,8,2,True,A,1,1
2,2,7,2,True,B,2,0
1,1,4,1,True,A,1,0
4,4,13,4,True,B,4,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
11,11,36,8,True,A,11,0
9,9,31,5,True,A,9,0
7,7,22,7,True,A,7,0
3,3,9,3,False,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
5,5,15,4,True,B,5,0
1,1,3,1,True,B,1,0
3,3,10,3,True,B,3,0
6,6,19,4,True,B,6,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
4,4,13,3,True,B,4,0
4,4,12,3,True,A,4,0
5,5,15,5,True,B,5,0
2,2,6,2,True,A,2,0
11,11,33,7,True,A,11,0
2,2,7,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
9,9,30,5,True,A,6,3
3,3,11,2,True,A,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,13,4,True,B,4,0
6,6,19,3,False,B,6,0
1,1,3,1,True,A,1,0
2,2,8,2,True,B,1,1
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,13,3,True,B,4,0
11,13,40,6,False,A,13,0
2,2,6,2,True,B,2,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
4,4,13,3,True,A,4,0
11,11,37,8,True,A,8,3
2,2,8,2,True,A,1,1
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
5,5,16,4,True,A,5,0
4,4,13,3,False,A,4,0
16,16,52,7,True,B,3,13
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
15,15,48,7,False,A,13,2
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
9,9,27,7,True,A,9,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,2,True,A,3,0
3,3,9,3,True,B,3,0
5,5,17,5,True,A,5,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
5,5,18,4,True,B,3,2
5,5,15,4,True,B,5,0
9,9,29,5,True,A,9,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
2,2,7,2,True,A,2,0
4,4,12,3,True,B,4,0
1,1,4,1,True,B,1,0
4,4,13,4,True,B,4,0
2,2,7,2,True,B,2,0
5,5,15,4,False,B,5,0
5,5,16,4,True,A,5,0
2,2,7,2,True,A,2,0
3,3,9,3,True,B,3,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
4,4,13,3,True,B,4,0
2,2,6,2,True,A,2,0
2,2,6,2,True,A,2,0
7,7,24,4,True,A,4,3
3,3,11,2,True,B,2,1
11,11,37,6,True,B,8,3
9,11,36,5,True,B,11,0
5,5,15,3,True,B,5,0
1,1,4,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
3,3,10,3,True,B,3,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,False,A,2,0
17,17,55,10,True,B,13,4
1,1,3,1,False,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,B,1,0
5,5,17,3,True,A,3,2
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
7,7,23,7,True,B,4,3
1,1,3,1,True,A,1,0
13,13,44,7,True,B,5,8
9,9,28,5,True,A,9,0
4,4,14,3,True,B,3,1
6,6,21,4,True,B,6,0
1,1,3,1,False,B,1,0
10,10,33,8,True,B,5,5
6,6,18,5,False,B,6,0
6,6,19,5,True,A,6,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,4,1,True,B,1,0
2,2,6,2,True,B,2,0
6,6,20,3,False,A,5,1
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
2,2,7,2,True,B,2,0
3,3,11,3,False,A,3,0
4,4,12,3,True,B,4,0
11,11,37,7,True,B,10,1
3,3,10,2,True,A,3,0
11,11,33,8,False,B,11,0
1,1,3,1,True,A,1,0
4,5,15,3,True,B,5,0
9,9,29,6,True,A,9,0
4,4,12,4,True,B,4,0
3,3,9,2,True,A,3,0
1,1,3,1,True,B,1,0
4,4,12,3,False,A,4,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
1,1,4,1,True,A,1,0
1,1,3,1,True,A,1,0
9,9,30,5,True,A,9,0
1,1,4,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
5,5,16,4,True,A,5,0
1,1,3,1,True,B,1,0
6,6,22,5,False,A,1,5
4,4,13,4,True,A,4,0
2,2,7,2,True,A,2,0
7,7,24,6,True,A,2,5
4,4,12,3,True,A,4,0
26,26,84,14,False,B,20,6
13,13,43,6,True,A,7,6
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
1,1,4,1,True,B,1,0
3,3,9,2,True,A,3,0
1,1,3,1,True,A,1,0
15,15,46,10,True,B,15,0
1,1,3,1,True,B,1,0
1,1,4,1,True,B,1,0
1,1,4,1,True,B,1,0
22,22,72,13,True,A,10,12
1,1,3,1,True,B,1,0
2,2,7,2,True,B,2,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
3,3,11,2,True,B,3,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
4,4,12,3,True,A,4,0
1,1,3,1,False,A,1,0
1,1,3,1,True,A,1,0
7,7,23,5,True,B,7,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
2,2,6,2,True,B,2,0
4,4,14,4,False,B,4,0
1,1,3,1,True,A,1,0
8,8,25,5,False,B,8,0
5,5,16,3,True,A,5,0
5,5,15,5,True,B,5,0
9,9,31,6,True,A,5,4
16,16,55,12,False,B,13,3
6,6,19,4,True,B,6,0
9,9,27,4,True,B,9,0
11,11,33,7,False,A,11,0
20,20,60,11,True,B,20,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
3,3,9,3,False,A,3,0
7,7,25,4,True,A,5,2
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
2,2,7,2,True,A,2,0
7,7,23,4,True,A,5,2
2,2,8,2,True,A,1,1
18,18,64,11,False,A,5,13
12,12,44,7,True,A,4,8
2,2,6,2,True,A,2,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
1,1,4,1,True,A,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
34,34,111,14,False,A,27,7
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
4,4,13,4,False,A,4,0
2,2,6,2,False,B,2,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
3,3,9,3,True,A,3,0
10,10,32,9,True,B,10,0
1,1,3,1,False,A,1,0
6,6,18,4,True,A,6,0
2,2,7,2,True,B,2,0
2,2,6,2,True,B,2,0
6,6,19,4,False,B,6,0
6,6,18,6,False,B,6,0
17,17,55,12,False,B,15,2
7,7,21,5,True,A,7,0
6,6,20,5,True,A,6,0
2,2,6,2,True,A,2,0
4,4,12,3,True,B,4,0
2,2,7,2,False,A,2,0
2,2,8,2,True,A,2,0
5,5,15,5,False,B,5,0
18,18,60,11,True,B,3,15
1,1,3,1,True,B,1,0
11,11,37,6,True,A,11,0
10,10,31,7,True,A,10,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
12,12,38,9,False,A,12,0
16,16,53,9,False,A,8,8
20,20,66,11,True,A,18,2
4,4,12,4,True,B,4,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
15,15,49,9,True,B,15,0
3,3,10,3,True,A,3,0
3,3,10,3,False,A,3,0
5,5,17,3,True,A,3,2
9,9,29,7,False,A,2,7
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
11,11,34,10,True,A,11,0
2,2,6,2,True,B,2,0
9,9,31,5,False,B,8,1
9,9,31,7,True,B,9,0
1,1,3,1,True,B,1,0
2,2,6,2,False,A,2,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
5,5,17,4,True,A,5,0
10,10,34,7,False,A,6,4
3,3,10,3,True,A,3,0
7,7,23,4,True,B,7,0
2,2,6,2,False,A,2,0
4,4,13,3,True,A,4,0
3,3,9,3,True,B,3,0
1,1,4,1,True,A,1,0
3,3,9,3,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
7,7,23,6,False,A,4,3
